Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1045,2.200,495.899,86.016,160.522,510.121,850.402,854.524,1037.254,1037.254,1037.254,0.002
1050,1.600,598.144,69.729,445.090,755.223,881.158,1028.017,1028.017,1028.017,1028.017,0.002
1055,2.600,368.755,69.588,158.862,159.314,626.254,707.586,934.028,934.028,934.028,0.003
1060,3.000,386.715,69.740,160.796,164.712,774.543,937.041,941.426,941.426,941.426,0.003
1065,2.600,370.329,86.784,158.572,164.751,551.229,881.163,942.581,942.581,942.581,0.003
1070,2.600,359.857,69.622,161.227,186.059,445.056,765.628,1401.077,1401.077,1401.077,0.003
1075,1.800,542.394,161.894,187.056,454.288,794.001,1093.293,1093.293,1093.293,1093.293,0.002
1080,1.600,597.783,161.411,165.915,670.166,1382.185,1396.572,1396.572,1396.572,1396.572,0.002
1085,2.400,456.688,72.106,160.615,576.097,788.003,789.382,1041.066,1041.066,1041.066,0.002
1090,1.800,509.546,159.496,437.914,510.187,606.553,865.206,865.206,865.206,865.206,0.002
1095,2.600,419.148,84.149,161.776,433.943,663.252,734.795,908.956,908.956,908.956,0.002
1100,2.600,342.927,68.348,156.960,159.563,456.657,596.969,1313.840,1313.840,1313.840,0.003
1105,2.000,520.074,158.325,158.814,648.692,709.368,956.799,956.799,956.799,956.799,0.002
1110,2.600,377.646,87.777,158.574,182.875,651.158,732.626,833.061,833.061,833.061,0.003
1115,1.800,569.267,157.695,193.250,593.108,883.445,958.713,958.713,958.713,958.713,0.002
1120,1.800,640.027,85.343,156.862,692.798,848.586,1361.544,1361.544,1361.544,1361.544,0.002
1125,1.600,504.557,158.730,162.657,546.231,949.834,1002.804,1002.804,1002.804,1002.804,0.002
1130,3.200,325.664,68.907,161.136,184.369,455.068,779.660,1359.810,1359.810,1359.810,0.003
1135,2.400,415.861,159.674,164.071,182.345,878.337,941.933,971.424,971.424,971.424,0.002
1140,2.000,563.708,167.050,167.704,509.364,935.420,1404.901,1404.901,1404.901,1404.901,0.002
1145,1.600,517.438,88.079,161.719,176.652,1347.948,1366.530,1366.530,1366.530,1366.530,0.002
1150,1.400,778.927,161.027,171.163,817.093,1331.829,1341.377,1341.377,1341.377,1341.377,0.001
1155,1.800,573.629,157.713,161.745,699.420,761.602,1346.585,1346.585,1346.585,1346.585,0.002
1160,1.600,591.130,68.390,305.132,703.689,828.577,1360.187,1360.187,1360.187,1360.187,0.002
1165,2.200,477.308,85.913,158.303,161.517,847.672,927.920,1337.204,1337.204,1337.204,0.002
1170,1.400,637.595,168.445,606.016,703.274,775.637,830.588,830.588,830.588,830.588,0.002
1175,3.000,367.102,68.567,156.566,164.822,812.698,878.625,888.976,888.976,888.976,0.003
1180,2.000,501.583,158.516,183.247,657.688,764.561,942.400,942.400,942.400,942.400,0.002
1185,2.200,459.280,70.012,159.503,439.802,665.804,864.451,1001.106,1001.106,1001.106,0.002
1190,3.000,335.036,84.703,158.295,163.306,558.535,819.119,877.075,877.075,877.075,0.003
1195,3.200,271.646,69.923,85.936,166.552,189.393,903.159,935.967,935.967,935.967,0.004
1200,2.200,458.076,160.932,162.913,169.986,920.035,977.252,1025.182,1025.182,1025.182,0.002
1205,2.600,441.803,73.750,164.999,166.401,803.652,959.562,1373.288,1373.288,1373.288,0.002
1210,1.400,691.812,158.342,448.645,689.545,846.362,1329.507,1329.507,1329.507,1329.507,0.001
1215,1.400,710.117,161.150,649.375,793.967,891.931,1010.737,1010.737,1010.737,1010.737,0.001
1220,1.400,654.823,161.120,191.096,595.802,969.842,1353.400,1353.400,1353.400,1353.400,0.002
1225,3.200,300.296,68.698,157.414,161.167,482.382,717.845,975.157,975.157,975.157,0.003
1230,1.600,633.134,158.870,503.140,730.705,842.979,1341.160,1341.160,1341.160,1341.160,0.002
1235,2.400,436.945,72.294,162.909,530.260,589.657,785.077,1333.207,1333.207,1333.207,0.002
1240,1.400,792.609,443.206,592.407,884.529,988.359,1007.223,1007.223,1007.223,1007.223,0.001
1245,2.200,405.236,70.514,86.684,442.432,709.828,764.723,878.408,878.408,878.408,0.002
1250,1.800,533.987,157.836,161.513,561.527,929.015,988.980,988.980,988.980,988.980,0.002
1255,2.000,572.852,157.448,191.082,452.269,916.447,1358.355,1358.355,1358.355,1358.355,0.002
1260,3.000,290.944,76.699,161.603,165.481,452.149,644.605,1067.772,1067.772,1067.772,0.003
1265,2.000,507.175,72.785,162.138,197.510,1001.883,1415.504,1415.504,1415.504,1415.504,0.002
1270,2.400,429.797,69.330,158.939,162.581,792.343,860.944,1338.501,1338.501,1338.501,0.002
1275,1.400,701.117,217.820,496.368,676.056,818.305,1331.036,1331.036,1331.036,1331.036,0.001
1280,3.000,350.871,157.184,158.348,160.204,817.652,843.644,996.715,996.715,996.715,0.003
