Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
2826,3,3.000,158593,158593,159755,159534,160256,160256,160256,160256,160256
2827,2,2.000,184090,184090,794199,489144,794199,794199,794199,794199,794199
2828,4,4.000,69345,158520,183326,286964,736666,736666,736666,736666,736666
2829,3,3.000,85262,85262,162800,283463,602328,602328,602328,602328,602328
2830,2,2.000,888620,888620,929482,909051,929482,929482,929482,929482,929482
2831,1,1.000,163336,163336,163336,163336,163336,163336,163336,163336,163336
2832,4,4.000,159825,160768,445662,345389,615304,615304,615304,615304,615304
2833,3,3.000,159271,159271,168275,184437,225767,225767,225767,225767,225767
2834,1,1.000,1027027,1027027,1027027,1027027,1027027,1027027,1027027,1027027,1027027
2835,2,2.000,569827,569827,786124,677975,786124,786124,786124,786124,786124
2836,2,2.000,170912,170912,774778,472845,774778,774778,774778,774778,774778
2837,1,1.000,778621,778621,778621,778621,778621,778621,778621,778621,778621
2838,2,2.000,170486,170486,1006030,588258,1006030,1006030,1006030,1006030,1006030
2839,2,2.000,165937,165937,833355,499646,833355,833355,833355,833355,833355
2840,2,2.000,162504,162504,623361,392932,623361,623361,623361,623361,623361
2841,4,4.000,71948,161953,163888,296821,789498,789498,789498,789498,789498
2842,2,2.000,504309,504309,692268,598288,692268,692268,692268,692268,692268
2843,2,2.000,163482,163482,606249,384865,606249,606249,606249,606249,606249
2844,1,1.000,1001380,1001380,1001380,1001380,1001380,1001380,1001380,1001380,1001380
2845,3,3.000,69977,69977,158614,414832,1015907,1015907,1015907,1015907,1015907
2846,2,2.000,160260,160260,524239,342249,524239,524239,524239,524239,524239
2847,2,2.000,544687,544687,1020730,782708,1020730,1020730,1020730,1020730,1020730
2848,2,2.000,159759,159759,161190,160474,161190,161190,161190,161190,161190
2849,3,3.000,186696,186696,595892,558037,891524,891524,891524,891524,891524
2850,2,2.000,157566,157566,187136,172351,187136,187136,187136,187136,187136
2851,2,2.000,493472,493472,1357492,925482,1357492,1357492,1357492,1357492,1357492
2852,1,1.000,159752,159752,159752,159752,159752,159752,159752,159752,159752
2853,2,2.000,546046,546046,706489,626267,706489,706489,706489,706489,706489
2854,4,4.000,70226,85481,160675,202336,492964,492964,492964,492964,492964
2855,3,3.000,188218,188218,550701,500551,762735,762735,762735,762735,762735
2856,1,1.000,439909,439909,439909,439909,439909,439909,439909,439909,439909
2857,1,1.000,984440,984440,984440,984440,984440,984440,984440,984440,984440
2858,2,2.000,585151,585151,772672,678911,772672,772672,772672,772672,772672
2859,2,2.000,159721,159721,671536,415628,671536,671536,671536,671536,671536
2860,1,1.000,981667,981667,981667,981667,981667,981667,981667,981667,981667
2861,2,2.000,659963,659963,748887,704425,748887,748887,748887,748887,748887
2862,1,1.000,926570,926570,926570,926570,926570,926570,926570,926570,926570
2863,1,1.000,556977,556977,556977,556977,556977,556977,556977,556977,556977
2864,4,4.000,159201,160035,168956,245756,494834,494834,494834,494834,494834
2865,1,1.000,883414,883414,883414,883414,883414,883414,883414,883414,883414
2866,7,7.000,158911,159032,161010,160562,161758,162359,162359,162359,162359
2867,4,4.000,163109,199430,474566,374477,660806,660806,660806,660806,660806
2868,2,2.000,159788,159788,1339930,749859,1339930,1339930,1339930,1339930,1339930
2869,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2870,1,1.000,886336,886336,886336,886336,886336,886336,886336,886336,886336
2871,4,4.000,160122,162022,173447,333221,837294,837294,837294,837294,837294
2872,2,2.000,161521,161521,503732,332626,503732,503732,503732,503732,503732
2873,3,3.000,71464,71464,170165,352987,817332,817332,817332,817332,817332
2874,2,2.000,610255,610255,772951,691603,772951,772951,772951,772951,772951
2875,4,4.000,160287,160639,161434,161549,163837,163837,163837,163837,163837
2876,3,3.000,162999,162999,167736,301933,575066,575066,575066,575066,575066
2877,2,2.000,72344,72344,952564,512454,952564,952564,952564,952564,952564
2878,4,4.000,157998,160359,162401,313041,771406,771406,771406,771406,771406
2879,2,2.000,627654,627654,881447,754550,881447,881447,881447,881447,881447
2880,2,2.000,158803,158803,187208,173005,187208,187208,187208,187208,187208
2881,3,3.000,85152,85152,163420,319810,710859,710859,710859,710859,710859
2882,3,3.000,163076,163076,435325,378908,538323,538323,538323,538323,538323
2883,2,2.000,598130,598130,758700,678415,758700,758700,758700,758700,758700
2884,1,1.000,652406,652406,652406,652406,652406,652406,652406,652406,652406
2885,4,4.000,70429,159358,159670,335638,953098,953098,953098,953098,953098
2886,1,1.000,772587,772587,772587,772587,772587,772587,772587,772587,772587
2887,2,2.000,161040,161040,750378,455709,750378,750378,750378,750378,750378
2888,3,3.000,159457,159457,162061,370731,790677,790677,790677,790677,790677
2889,1,1.000,763949,763949,763949,763949,763949,763949,763949,763949,763949
2890,1,1.000,1352940,1352940,1352940,1352940,1352940,1352940,1352940,1352940,1352940
2891,1,1.000,581990,581990,581990,581990,581990,581990,581990,581990,581990
2892,2,2.000,452265,452265,774609,613437,774609,774609,774609,774609,774609
2893,2,2.000,90681,90681,685232,387956,685232,685232,685232,685232,685232
2894,2,2.000,716155,716155,761725,738940,761725,761725,761725,761725,761725
2895,1,1.000,1370066,1370066,1370066,1370066,1370066,1370066,1370066,1370066,1370066
2896,1,1.000,980189,980189,980189,980189,980189,980189,980189,980189,980189
2897,1,1.000,1001326,1001326,1001326,1001326,1001326,1001326,1001326,1001326,1001326
2898,1,1.000,811196,811196,811196,811196,811196,811196,811196,811196,811196
2899,1,1.000,1137115,1137115,1137115,1137115,1137115,1137115,1137115,1137115,1137115
2900,1,1.000,871065,871065,871065,871065,871065,871065,871065,871065,871065
2901,2,2.000,160747,160747,904787,532767,904787,904787,904787,904787,904787
2902,1,1.000,873299,873299,873299,873299,873299,873299,873299,873299,873299
2903,2,2.000,165858,165858,189669,177763,189669,189669,189669,189669,189669
2904,3,3.000,160554,160554,162304,410751,909396,909396,909396,909396,909396
2905,3,3.000,162838,162838,163719,393451,853798,853798,853798,853798,853798
2906,4,4.000,165825,166156,172933,173144,187663,187663,187663,187663,187663
2907,3,3.000,160353,160353,167351,359332,750292,750292,750292,750292,750292
2908,2,2.000,162643,162643,1365217,763930,1365217,1365217,1365217,1365217,1365217
2909,1,1.000,858885,858885,858885,858885,858885,858885,858885,858885,858885
2910,1,1.000,731937,731937,731937,731937,731937,731937,731937,731937,731937
2911,3,3.000,159503,159503,188168,339517,670880,670880,670880,670880,670880
2912,3,3.000,155911,155911,185880,287029,519296,519296,519296,519296,519296
2913,1,1.000,799003,799003,799003,799003,799003,799003,799003,799003,799003
2914,2,2.000,706086,706086,849148,777617,849148,849148,849148,849148,849148
2915,3,3.000,155449,155449,156561,156305,156905,156905,156905,156905,156905
2916,2,2.000,84360,84360,918077,501218,918077,918077,918077,918077,918077
2917,1,1.000,1314003,1314003,1314003,1314003,1314003,1314003,1314003,1314003,1314003
2918,1,1.000,762603,762603,762603,762603,762603,762603,762603,762603,762603
2919,2,2.000,161932,161932,768266,465099,768266,768266,768266,768266,768266
2920,3,3.000,69866,69866,502957,408356,652247,652247,652247,652247,652247
2921,1,1.000,751004,751004,751004,751004,751004,751004,751004,751004,751004
2922,3,3.000,158407,158407,609119,538972,849391,849391,849391,849391,849391
2923,1,1.000,798040,798040,798040,798040,798040,798040,798040,798040,798040
2924,3,3.000,69529,69529,157906,237569,485274,485274,485274,485274,485274
2925,1,1.000,985072,985072,985072,985072,985072,985072,985072,985072,985072
2926,2,2.000,82868,82868,864925,473896,864925,864925,864925,864925,864925
2927,2,2.000,536224,536224,919396,727810,919396,919396,919396,919396,919396
2928,4,4.000,67893,157492,159405,283803,750423,750423,750423,750423,750423
2929,3,3.000,69687,69687,159733,330537,762192,762192,762192,762192,762192
2930,1,1.000,527208,527208,527208,527208,527208,527208,527208,527208,527208
2931,2,2.000,195827,195827,1354122,774974,1354122,1354122,1354122,1354122,1354122
2932,1,1.000,780158,780158,780158,780158,780158,780158,780158,780158,780158
2933,1,1.000,834197,834197,834197,834197,834197,834197,834197,834197,834197
2934,3,3.000,160961,160961,162237,277902,510509,510509,510509,510509,510509
2935,4,4.000,90091,163488,451483,304739,513895,513895,513895,513895,513895
2936,1,1.000,697699,697699,697699,697699,697699,697699,697699,697699,697699
2937,3,3.000,73183,73183,193117,388507,899221,899221,899221,899221,899221
2938,3,3.000,167725,167725,195936,308576,562068,562068,562068,562068,562068
2939,2,2.000,796410,796410,883066,839738,883066,883066,883066,883066,883066
2940,1,1.000,162680,162680,162680,162680,162680,162680,162680,162680,162680
2941,2,2.000,728886,728886,736289,732587,736289,736289,736289,736289,736289
2942,4,4.000,160906,161442,161813,255388,537394,537394,537394,537394,537394
2943,2,2.000,162543,162543,1013702,588122,1013702,1013702,1013702,1013702,1013702
2944,1,1.000,790401,790401,790401,790401,790401,790401,790401,790401,790401
2945,2,2.000,161401,161401,1343927,752664,1343927,1343927,1343927,1343927,1343927
2946,1,1.000,159156,159156,159156,159156,159156,159156,159156,159156,159156
2947,3,3.000,71587,71587,442844,466389,884736,884736,884736,884736,884736
2948,1,1.000,729101,729101,729101,729101,729101,729101,729101,729101,729101
2949,5,5.000,88554,159688,162045,158077,162122,217976,217976,217976,217976
2950,1,1.000,1383051,1383051,1383051,1383051,1383051,1383051,1383051,1383051,1383051
2951,2,2.000,160110,160110,1365401,762755,1365401,1365401,1365401,1365401,1365401
2952,1,1.000,161520,161520,161520,161520,161520,161520,161520,161520,161520
2953,3,3.000,87858,87858,160001,292172,628659,628659,628659,628659,628659
2954,2,2.000,576787,576787,799374,688080,799374,799374,799374,799374,799374
2955,4,4.000,162886,163896,224648,367546,918756,918756,918756,918756,918756
2956,1,1.000,164371,164371,164371,164371,164371,164371,164371,164371,164371
2957,3,3.000,90870,90870,848803,697683,1153378,1153378,1153378,1153378,1153378
2958,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2959,4,4.000,160400,190618,258052,320515,672992,672992,672992,672992,672992
2960,1,1.000,770536,770536,770536,770536,770536,770536,770536,770536,770536
2961,3,3.000,173413,173413,588015,550436,889880,889880,889880,889880,889880
2962,2,2.000,162180,162180,606608,384394,606608,606608,606608,606608,606608
2963,2,2.000,159666,159666,555364,357515,555364,555364,555364,555364,555364
2964,3,3.000,162542,162542,504930,397297,524419,524419,524419,524419,524419
2965,1,1.000,815976,815976,815976,815976,815976,815976,815976,815976,815976
2966,6,6.000,69866,86557,159473,124945,159618,187048,187048,187048,187048
2967,4,4.000,174369,182425,497117,547627,1336598,1336598,1336598,1336598,1336598
2968,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2969,1,1.000,960307,960307,960307,960307,960307,960307,960307,960307,960307
2970,2,2.000,163375,163375,910948,537161,910948,910948,910948,910948,910948
2971,1,1.000,890979,890979,890979,890979,890979,890979,890979,890979,890979
2972,2,2.000,589118,589118,953753,771435,953753,953753,953753,953753,953753
2973,2,2.000,92608,92608,182847,137727,182847,182847,182847,182847,182847
2974,4,4.000,84153,160635,557268,341251,562950,562950,562950,562950,562950
2975,2,2.000,163809,163809,672711,418260,672711,672711,672711,672711,672711
2976,2,2.000,186963,186963,799730,493346,799730,799730,799730,799730,799730
2977,3,3.000,160757,160757,168648,385208,826221,826221,826221,826221,826221
2978,3,3.000,187054,187054,192620,462218,1006982,1006982,1006982,1006982,1006982
2979,2,2.000,163791,163791,200616,182203,200616,200616,200616,200616,200616
2980,4,4.000,161409,165371,170963,318403,775871,775871,775871,775871,775871
2981,2,2.000,159361,159361,576234,367797,576234,576234,576234,576234,576234
2982,3,3.000,180149,180149,519150,561992,986679,986679,986679,986679,986679
2983,2,2.000,159369,159369,159517,159443,159517,159517,159517,159517,159517
2984,3,3.000,158462,158462,161253,324424,653559,653559,653559,653559,653559
2985,1,1.000,1332814,1332814,1332814,1332814,1332814,1332814,1332814,1332814,1332814
2986,1,1.000,828333,828333,828333,828333,828333,828333,828333,828333,828333
2987,2,2.000,656616,656616,709833,683224,709833,709833,709833,709833,709833
2988,1,1.000,446493,446493,446493,446493,446493,446493,446493,446493,446493
2989,1,1.000,971633,971633,971633,971633,971633,971633,971633,971633,971633
2990,4,4.000,86721,160263,164837,307986,820126,820126,820126,820126,820126
2991,3,3.000,89656,89656,538064,412022,608346,608346,608346,608346,608346
2992,2,2.000,84143,84143,495485,289814,495485,495485,495485,495485,495485
2993,3,3.000,69460,69460,158917,520389,1332790,1332790,1332790,1332790,1332790
2994,1,1.000,1016863,1016863,1016863,1016863,1016863,1016863,1016863,1016863,1016863
2995,1,1.000,549174,549174,549174,549174,549174,549174,549174,549174,549174
2996,2,2.000,157757,157757,715444,436600,715444,715444,715444,715444,715444
2997,2,2.000,821180,821180,1017658,919419,1017658,1017658,1017658,1017658,1017658
2998,1,1.000,167445,167445,167445,167445,167445,167445,167445,167445,167445
2999,2,2.000,161869,161869,833294,497581,833294,833294,833294,833294,833294
3000,2,2.000,159968,159968,952734,556351,952734,952734,952734,952734,952734
3001,3,3.000,160397,160397,176857,418578,918482,918482,918482,918482,918482
3002,3,3.000,158502,158502,160826,343329,710659,710659,710659,710659,710659
3003,2,2.000,160265,160265,841115,500690,841115,841115,841115,841115,841115
3004,1,1.000,921169,921169,921169,921169,921169,921169,921169,921169,921169
3005,4,4.000,68981,157879,160637,218485,486444,486444,486444,486444,486444
3006,1,1.000,1343143,1343143,1343143,1343143,1343143,1343143,1343143,1343143,1343143
3007,1,1.000,918282,918282,918282,918282,918282,918282,918282,918282,918282
3008,2,2.000,160271,160271,438602,299436,438602,438602,438602,438602,438602
3009,3,3.000,158160,158160,159371,331086,675728,675728,675728,675728,675728
3010,6,6.000,73235,158281,160399,151466,171289,186054,186054,186054,186054
3011,4,4.000,88552,157434,462082,407893,923506,923506,923506,923506,923506
3012,1,1.000,734658,734658,734658,734658,734658,734658,734658,734658,734658
3013,3,3.000,164421,164421,171371,336707,674331,674331,674331,674331,674331
3014,2,2.000,163766,163766,472513,318139,472513,472513,472513,472513,472513
3015,2,2.000,748668,748668,1026692,887680,1026692,1026692,1026692,1026692,1026692
3016,2,2.000,166739,166739,168085,167412,168085,168085,168085,168085,168085
3017,2,2.000,709778,709778,944053,826915,944053,944053,944053,944053,944053
3018,1,1.000,196682,196682,196682,196682,196682,196682,196682,196682,196682
3019,2,2.000,472720,472720,552495,512607,552495,552495,552495,552495,552495
3020,2,2.000,165720,165720,938412,552066,938412,938412,938412,938412,938412
3021,1,1.000,1017424,1017424,1017424,1017424,1017424,1017424,1017424,1017424,1017424
3022,2,2.000,161994,161994,1011494,586744,1011494,1011494,1011494,1011494,1011494
3023,1,1.000,1010304,1010304,1010304,1010304,1010304,1010304,1010304,1010304,1010304
3024,4,4.000,69341,158718,163496,216753,475458,475458,475458,475458,475458
3025,1,1.000,939733,939733,939733,939733,939733,939733,939733,939733,939733
3026,3,3.000,158430,158430,189106,333557,653136,653136,653136,653136,653136
3027,3,3.000,157836,157836,564184,557925,951756,951756,951756,951756,951756
3028,2,2.000,159311,159311,163358,161334,163358,163358,163358,163358,163358
3029,3,3.000,157943,157943,551212,528153,875304,875304,875304,875304,875304
3030,2,2.000,164163,164163,1111635,637899,1111635,1111635,1111635,1111635,1111635
3031,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3032,4,4.000,157036,158837,172995,286575,657435,657435,657435,657435,657435
3033,6,6.000,86802,164931,166483,284383,172371,950317,950317,950317,950317
3034,1,1.000,997434,997434,997434,997434,997434,997434,997434,997434,997434
3035,2,2.000,85855,85855,716621,401238,716621,716621,716621,716621,716621
3036,2,2.000,186019,186019,867614,526816,867614,867614,867614,867614,867614
3037,2,2.000,162726,162726,217149,189937,217149,217149,217149,217149,217149
3038,2,2.000,495525,495525,820580,658052,820580,820580,820580,820580,820580
3039,2,2.000,179290,179290,502761,341025,502761,502761,502761,502761,502761
3040,3,3.000,161527,161527,169564,313181,608452,608452,608452,608452,608452
3041,3,3.000,164476,164476,520672,432870,613463,613463,613463,613463,613463
3042,2,2.000,86759,86759,656441,371600,656441,656441,656441,656441,656441
3043,4,4.000,159404,159955,178698,235358,443376,443376,443376,443376,443376
3044,4,4.000,159956,163188,556287,370772,603659,603659,603659,603659,603659
3045,2,2.000,159024,159024,446310,302667,446310,446310,446310,446310,446310
3046,2,2.000,70904,70904,878230,474567,878230,878230,878230,878230,878230
3047,3,3.000,70320,70320,157871,316287,720672,720672,720672,720672,720672
3048,2,2.000,507734,507734,877651,692692,877651,877651,877651,877651,877651
3049,2,2.000,170783,170783,458388,314585,458388,458388,458388,458388,458388
3050,2,2.000,160010,160010,923362,541686,923362,923362,923362,923362,923362
3051,2,2.000,637239,637239,917444,777341,917444,917444,917444,917444,917444
3052,2,2.000,161860,161860,737478,449669,737478,737478,737478,737478,737478
3053,1,1.000,866492,866492,866492,866492,866492,866492,866492,866492,866492
3054,2,2.000,160078,160078,811631,485854,811631,811631,811631,811631,811631
3055,2,2.000,443724,443724,549028,496376,549028,549028,549028,549028,549028
3056,3,3.000,70232,70232,442479,470980,900230,900230,900230,900230,900230
3057,2,2.000,160587,160587,440982,300784,440982,440982,440982,440982,440982
3058,2,2.000,544506,544506,888582,716544,888582,888582,888582,888582,888582
3059,1,1.000,498138,498138,498138,498138,498138,498138,498138,498138,498138
3060,1,1.000,1332578,1332578,1332578,1332578,1332578,1332578,1332578,1332578,1332578
3061,1,1.000,623690,623690,623690,623690,623690,623690,623690,623690,623690
3062,1,1.000,1337638,1337638,1337638,1337638,1337638,1337638,1337638,1337638,1337638
3063,1,1.000,817011,817011,817011,817011,817011,817011,817011,817011,817011
3064,3,3.000,159864,159864,159961,406597,899968,899968,899968,899968,899968
3065,2,2.000,166514,166514,878832,522673,878832,878832,878832,878832,878832
3066,1,1.000,495113,495113,495113,495113,495113,495113,495113,495113,495113
3067,4,4.000,158990,159027,183469,322087,786865,786865,786865,786865,786865
3068,1,1.000,611825,611825,611825,611825,611825,611825,611825,611825,611825
3069,1,1.000,932714,932714,932714,932714,932714,932714,932714,932714,932714
3070,2,2.000,498443,498443,943338,720890,943338,943338,943338,943338,943338
3071,1,1.000,807734,807734,807734,807734,807734,807734,807734,807734,807734
3072,2,2.000,187354,187354,932618,559986,932618,932618,932618,932618,932618
3073,4,4.000,73193,159845,161969,344853,984407,984407,984407,984407,984407
3074,2,2.000,164450,164450,167265,165857,167265,167265,167265,167265,167265
3075,2,2.000,167917,167917,1377344,772630,1377344,1377344,1377344,1377344,1377344
3076,1,1.000,591103,591103,591103,591103,591103,591103,591103,591103,591103
3077,1,1.000,978277,978277,978277,978277,978277,978277,978277,978277,978277
3078,1,1.000,1368287,1368287,1368287,1368287,1368287,1368287,1368287,1368287,1368287
3079,1,1.000,765592,765592,765592,765592,765592,765592,765592,765592,765592
3080,4,4.000,167664,171577,211822,362057,897166,897166,897166,897166,897166
3081,1,1.000,560060,560060,560060,560060,560060,560060,560060,560060,560060
3082,1,1.000,1347324,1347324,1347324,1347324,1347324,1347324,1347324,1347324,1347324
3083,1,1.000,734817,734817,734817,734817,734817,734817,734817,734817,734817
3084,1,1.000,769427,769427,769427,769427,769427,769427,769427,769427,769427
3085,3,3.000,160510,160510,496816,520367,903775,903775,903775,903775,903775
3086,1,1.000,725908,725908,725908,725908,725908,725908,725908,725908,725908
3087,1,1.000,998179,998179,998179,998179,998179,998179,998179,998179,998179
3088,1,1.000,501997,501997,501997,501997,501997,501997,501997,501997,501997
3089,6,6.000,86225,88190,161969,188815,188187,447591,447591,447591,447591
3090,1,1.000,1355784,1355784,1355784,1355784,1355784,1355784,1355784,1355784,1355784
3091,3,3.000,162022,162022,167275,176284,199556,199556,199556,199556,199556
3092,1,1.000,1354136,1354136,1354136,1354136,1354136,1354136,1354136,1354136,1354136
3093,2,2.000,187775,187775,447025,317400,447025,447025,447025,447025,447025
3094,2,2.000,160586,160586,844558,502572,844558,844558,844558,844558,844558
3095,3,3.000,160881,160881,446026,448414,738337,738337,738337,738337,738337
3096,2,2.000,162984,162984,773307,468145,773307,773307,773307,773307,773307
3097,1,1.000,883234,883234,883234,883234,883234,883234,883234,883234,883234
3098,2,2.000,88104,88104,727930,408017,727930,727930,727930,727930,727930
3099,3,3.000,163774,163774,609343,532865,825479,825479,825479,825479,825479
3100,3,3.000,70572,70572,159757,135106,174991,174991,174991,174991,174991
3101,3,3.000,158315,158315,172780,341320,692865,692865,692865,692865,692865
3102,3,3.000,161511,161511,719507,557225,790657,790657,790657,790657,790657
3103,2,2.000,158543,158543,924282,541412,924282,924282,924282,924282,924282
3104,2,2.000,163837,163837,164959,164398,164959,164959,164959,164959,164959
3105,1,1.000,1375029,1375029,1375029,1375029,1375029,1375029,1375029,1375029,1375029
3106,2,2.000,157898,157898,1369571,763734,1369571,1369571,1369571,1369571,1369571
3107,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3108,2,2.000,391821,391821,1052938,722379,1052938,1052938,1052938,1052938,1052938
3109,1,1.000,1248125,1248125,1248125,1248125,1248125,1248125,1248125,1248125,1248125
3110,1,1.000,746500,746500,746500,746500,746500,746500,746500,746500,746500
3111,1,1.000,1349360,1349360,1349360,1349360,1349360,1349360,1349360,1349360,1349360
3112,2,2.000,158535,158535,182246,170390,182246,182246,182246,182246,182246
3113,2,2.000,165412,165412,1328286,746849,1328286,1328286,1328286,1328286,1328286
3114,3,3.000,158434,158434,188969,180771,194910,194910,194910,194910,194910
3115,4,4.000,157612,157735,447237,433741,972382,972382,972382,972382,972382
3116,1,1.000,161208,161208,161208,161208,161208,161208,161208,161208,161208
3117,3,3.000,71641,71641,162958,332118,761756,761756,761756,761756,761756
3118,4,4.000,158681,159212,159671,244500,500437,500437,500437,500437,500437
3119,4,4.000,70147,160047,175489,264588,652672,652672,652672,652672,652672
3120,4,4.000,157641,158635,158682,228650,439645,439645,439645,439645,439645
3121,2,2.000,768801,768801,971753,870277,971753,971753,971753,971753,971753
3122,3,3.000,70060,70060,158549,133902,173099,173099,173099,173099,173099
3123,2,2.000,69963,69963,870414,470188,870414,870414,870414,870414,870414
3124,1,1.000,1330793,1330793,1330793,1330793,1330793,1330793,1330793,1330793,1330793
3125,2,2.000,69985,69985,910362,490173,910362,910362,910362,910362,910362
3126,1,1.000,1343938,1343938,1343938,1343938,1343938,1343938,1343938,1343938,1343938
3127,3,3.000,69585,69585,157886,130209,163157,163157,163157,163157,163157
3128,4,4.000,87358,160758,193489,220925,442098,442098,442098,442098,442098
3129,1,1.000,986361,986361,986361,986361,986361,986361,986361,986361,986361
3130,5,5.000,73020,159356,160083,298070,548931,548961,548961,548961,548961
3131,1,1.000,1038374,1038374,1038374,1038374,1038374,1038374,1038374,1038374,1038374
3132,1,1.000,513236,513236,513236,513236,513236,513236,513236,513236,513236
3133,5,5.000,160690,161438,162317,332206,445534,731052,731052,731052,731052
3134,1,1.000,510127,510127,510127,510127,510127,510127,510127,510127,510127
3135,2,2.000,584564,584564,1005013,794788,1005013,1005013,1005013,1005013,1005013
3136,1,1.000,851216,851216,851216,851216,851216,851216,851216,851216,851216
3137,1,1.000,770827,770827,770827,770827,770827,770827,770827,770827,770827
3138,1,1.000,763348,763348,763348,763348,763348,763348,763348,763348,763348
3139,1,1.000,892350,892350,892350,892350,892350,892350,892350,892350,892350
3140,4,4.000,75216,168159,169185,264982,647370,647370,647370,647370,647370
3141,2,2.000,90795,90795,773105,431950,773105,773105,773105,773105,773105
3142,2,2.000,603275,603275,1352132,977703,1352132,1352132,1352132,1352132,1352132
3143,1,1.000,159256,159256,159256,159256,159256,159256,159256,159256,159256
3144,2,2.000,160456,160456,893240,526848,893240,893240,893240,893240,893240
3145,4,4.000,158816,159241,160242,334433,859433,859433,859433,859433,859433
3146,2,2.000,160042,160042,610633,385337,610633,610633,610633,610633,610633
3147,1,1.000,1378857,1378857,1378857,1378857,1378857,1378857,1378857,1378857,1378857
3148,2,2.000,162704,162704,184021,173362,184021,184021,184021,184021,184021
3149,4,4.000,160695,168023,190338,253764,496000,496000,496000,496000,496000
3150,1,1.000,1506847,1506847,1506847,1506847,1506847,1506847,1506847,1506847,1506847
3151,1,1.000,1269080,1269080,1269080,1269080,1269080,1269080,1269080,1269080,1269080
3152,1,1.000,943561,943561,943561,943561,943561,943561,943561,943561,943561
3153,2,2.000,160533,160533,161088,160810,161088,161088,161088,161088,161088
3154,4,4.000,158830,159844,161086,328238,833193,833193,833193,833193,833193
3155,1,1.000,941015,941015,941015,941015,941015,941015,941015,941015,941015
3156,3,3.000,161341,161341,185660,424827,927480,927480,927480,927480,927480
3157,3,3.000,158841,158841,159362,159200,159398,159398,159398,159398,159398
3158,2,2.000,660546,660546,702860,681703,702860,702860,702860,702860,702860
3159,1,1.000,988716,988716,988716,988716,988716,988716,988716,988716,988716
3160,2,2.000,158382,158382,1333730,746056,1333730,1333730,1333730,1333730,1333730
3161,1,1.000,1349251,1349251,1349251,1349251,1349251,1349251,1349251,1349251,1349251
3162,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3163,3,3.000,161724,161724,438638,424436,672948,672948,672948,672948,672948
3164,1,1.000,602859,602859,602859,602859,602859,602859,602859,602859,602859
3165,3,3.000,157607,157607,158475,546786,1324278,1324278,1324278,1324278,1324278
3166,1,1.000,869646,869646,869646,869646,869646,869646,869646,869646,869646
3167,2,2.000,163204,163204,711681,437442,711681,711681,711681,711681,711681
3168,1,1.000,523892,523892,523892,523892,523892,523892,523892,523892,523892
3169,2,2.000,763521,763521,867650,815585,867650,867650,867650,867650,867650
3170,1,1.000,653503,653503,653503,653503,653503,653503,653503,653503,653503
3171,3,3.000,157232,157232,159304,371999,799463,799463,799463,799463,799463
3172,1,1.000,599762,599762,599762,599762,599762,599762,599762,599762,599762
3173,3,3.000,68489,68489,157217,330678,766328,766328,766328,766328,766328
3174,3,3.000,163277,163277,183862,457547,1025502,1025502,1025502,1025502,1025502
3175,2,2.000,158509,158509,947519,553014,947519,947519,947519,947519,947519
3176,1,1.000,608999,608999,608999,608999,608999,608999,608999,608999,608999
3177,2,2.000,158216,158216,1025157,591686,1025157,1025157,1025157,1025157,1025157
3178,4,4.000,157414,159552,162666,340848,883763,883763,883763,883763,883763
3179,1,1.000,550369,550369,550369,550369,550369,550369,550369,550369,550369
3180,1,1.000,1370265,1370265,1370265,1370265,1370265,1370265,1370265,1370265,1370265
3181,1,1.000,922121,922121,922121,922121,922121,922121,922121,922121,922121
3182,1,1.000,965092,965092,965092,965092,965092,965092,965092,965092,965092
3183,1,1.000,626491,626491,626491,626491,626491,626491,626491,626491,626491
3184,2,2.000,157914,157914,806728,482321,806728,806728,806728,806728,806728
3185,2,2.000,160053,160053,811101,485577,811101,811101,811101,811101,811101
3186,4,4.000,159324,164360,435445,350995,644851,644851,644851,644851,644851
3187,2,2.000,158160,158160,655973,407066,655973,655973,655973,655973,655973
3188,3,3.000,86971,86971,159200,287017,614882,614882,614882,614882,614882
3189,2,2.000,160844,160844,807054,483949,807054,807054,807054,807054,807054
3190,3,3.000,159103,159103,165771,330303,666035,666035,666035,666035,666035
3191,1,1.000,1342083,1342083,1342083,1342083,1342083,1342083,1342083,1342083,1342083
3192,2,2.000,194581,194581,516568,355574,516568,516568,516568,516568,516568
3193,3,3.000,167834,167834,190689,302274,548300,548300,548300,548300,548300
3194,3,3.000,163416,163416,441548,393195,574621,574621,574621,574621,574621
3195,1,1.000,820226,820226,820226,820226,820226,820226,820226,820226,820226
3196,2,2.000,199357,199357,753145,476251,753145,753145,753145,753145,753145
3197,1,1.000,1379482,1379482,1379482,1379482,1379482,1379482,1379482,1379482,1379482
