Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
815,2.200,166.087,157.367,162.091,164.305,167.434,169.522,188.751,188.751,188.751,0.006
820,0.800,166.460,160.318,160.918,172.161,172.443,172.443,172.443,172.443,172.443,0.006
825,0.200,176.283,176.283,176.283,176.283,176.283,176.283,176.283,176.283,176.283,0.006
830,1.000,161.493,159.052,161.315,161.416,161.896,163.785,163.785,163.785,163.785,0.006
835,1.800,214.918,160.864,167.463,171.566,189.769,442.886,442.886,442.886,442.886,0.005
840,0.600,179.301,169.338,169.338,170.641,197.923,197.923,197.923,197.923,197.923,0.006
845,0.400,175.246,170.802,170.802,179.689,179.689,179.689,179.689,179.689,179.689,0.006
850,0.400,160.918,160.183,160.183,161.652,161.652,161.652,161.652,161.652,161.652,0.006
855,0.800,161.467,160.873,161.257,161.520,162.219,162.219,162.219,162.219,162.219,0.006
860,1.200,163.343,159.958,161.688,162.238,163.274,170.927,170.927,170.927,170.927,0.006
865,0.800,172.062,160.308,160.712,167.493,199.733,199.733,199.733,199.733,199.733,0.006
870,0.400,163.319,162.195,162.195,164.442,164.442,164.442,164.442,164.442,164.442,0.006
875,0.800,161.524,158.877,159.316,161.380,166.523,166.523,166.523,166.523,166.523,0.006
880,0.800,166.334,159.744,161.135,171.673,172.782,172.782,172.782,172.782,172.782,0.006
885,0.400,161.894,159.265,159.265,164.522,164.522,164.522,164.522,164.522,164.522,0.006
890,0.800,161.273,158.813,160.888,162.171,163.218,163.218,163.218,163.218,163.218,0.006
895,0.600,165.546,161.992,161.992,165.157,169.490,169.490,169.490,169.490,169.490,0.006
900,1.600,163.060,157.872,159.760,161.202,165.087,178.047,178.047,178.047,178.047,0.006
905,0.400,163.342,163.206,163.206,163.477,163.477,163.477,163.477,163.477,163.477,0.006
910,0.600,172.284,164.044,164.044,165.602,187.205,187.205,187.205,187.205,187.205,0.006
915,0.800,173.094,164.501,165.161,170.981,191.733,191.733,191.733,191.733,191.733,0.006
920,1.000,176.325,160.203,160.311,186.179,187.272,187.659,187.659,187.659,187.659,0.006
925,2.600,164.264,157.516,158.354,159.802,161.805,183.335,188.140,188.140,188.140,0.006
930,1.200,160.183,157.600,157.993,158.807,163.225,165.348,165.348,165.348,165.348,0.006
935,1.200,175.215,159.248,160.202,185.933,186.024,190.414,190.414,190.414,190.414,0.006
940,0.600,161.689,160.033,160.033,162.136,162.898,162.898,162.898,162.898,162.898,0.006
945,0.800,162.075,158.735,161.678,162.690,165.198,165.198,165.198,165.198,165.198,0.006
950,0.800,167.314,158.364,159.486,161.148,190.259,190.259,190.259,190.259,190.259,0.006
955,1.000,183.904,161.510,162.941,187.102,191.017,216.952,216.952,216.952,216.952,0.005
960,0.800,165.753,160.365,164.539,164.957,173.151,173.151,173.151,173.151,173.151,0.006
965,1.200,161.536,159.322,159.733,161.379,161.539,166.966,166.966,166.966,166.966,0.006
970,0.600,193.432,161.324,161.324,161.844,257.128,257.128,257.128,257.128,257.128,0.005
