Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1712324030.411944,11946,0,1
3,OrderStatus,1712324030.423911,1986,0,1
2,Payment,1712324030.425917,3941,0,1
1,NewOrder,1712324030.429879,5889,0,1
5,StockLevel,1712324030.435788,2000,0,1
2,Payment,1712324030.437804,4073,0,1
2,Payment,1712324030.441895,5983,0,1
1,NewOrder,1712324030.447898,5976,0,1
1,NewOrder,1712324030.453894,5953,0,1
1,NewOrder,1712324030.459868,5997,0,1
1,NewOrder,1712324030.465885,5992,0,1
1,NewOrder,1712324030.471900,6023,0,1
1,NewOrder,1712324030.477940,6028,0,1
1,NewOrder,1712324030.483985,5967,0,1
1,NewOrder,1712324030.489981,5985,0,1
2,Payment,1712324030.495983,6043,0,1
1,NewOrder,1712324030.502045,5967,0,1
2,Payment,1712324030.508032,5977,0,1
1,NewOrder,1712324030.514029,12041,0,1
1,NewOrder,1712324030.526090,11999,0,1
1,NewOrder,1712324030.538108,5878,0,1
1,NewOrder,1712324030.544006,6014,0,1
1,NewOrder,1712324030.550039,12000,0,1
1,NewOrder,1712324030.562058,12070,0,1
2,Payment,1712324030.574148,6000,0,1
2,Payment,1712324030.580169,5919,0,1
2,Payment,1712324030.586107,5968,0,1
2,Payment,1712324030.592094,5957,0,1
1,NewOrder,1712324030.598071,5960,0,1
5,StockLevel,1712324030.604052,2277,0,1
3,OrderStatus,1712324030.606351,2635,0,1
2,Payment,1712324030.609005,7073,0,1
2,Payment,1712324030.616097,5871,0,1
1,NewOrder,1712324030.621985,6016,0,1
1,NewOrder,1712324030.628042,12004,0,1
1,NewOrder,1712324030.640086,12075,0,1
1,NewOrder,1712324030.652180,11927,0,1
1,NewOrder,1712324030.664123,5894,0,1
1,NewOrder,1712324030.670033,6016,0,1
2,Payment,1712324030.676065,5991,0,1
1,NewOrder,1712324030.682071,5942,0,1
1,NewOrder,1712324030.688030,12084,0,1
2,Payment,1712324030.700130,5910,0,1
1,NewOrder,1712324030.706056,5985,0,1
1,NewOrder,1712324030.712059,12087,0,1
4,Delivery,1712324030.724162,17979,0,1
1,NewOrder,1712324030.742158,6050,0,1
2,Payment,1712324030.748225,5888,0,1
1,NewOrder,1712324030.754130,12178,0,1
1,NewOrder,1712324030.766325,11998,0,1
2,Payment,1712324030.778339,5909,0,1
4,Delivery,1712324030.784274,12018,0,1
2,Payment,1712324030.796307,6108,0,1
2,Payment,1712324030.802432,5970,0,1
2,Payment,1712324030.808420,5929,0,1
3,OrderStatus,1712324030.814365,1483,0,1
2,Payment,1712324030.815865,4510,0,1
5,StockLevel,1712324030.820392,2463,0,1
1,NewOrder,1712324030.822871,9516,0,1
1,NewOrder,1712324030.832402,12055,0,1
2,Payment,1712324030.844473,5912,0,1
2,Payment,1712324030.850402,6004,0,1
5,StockLevel,1712324030.856422,2121,0,1
3,OrderStatus,1712324030.858560,940,0,1
1,NewOrder,1712324030.859516,8932,0,1
5,StockLevel,1712324030.868465,2102,0,1
1,NewOrder,1712324030.870584,9912,0,1
2,Payment,1712324030.880513,5903,0,1
2,Payment,1712324030.886433,6024,0,1
2,Payment,1712324030.892473,5970,0,1
1,NewOrder,1712324030.898459,12009,0,1
1,NewOrder,1712324030.910485,5937,0,1
5,StockLevel,1712324030.916439,2393,0,1
2,Payment,1712324030.918850,3638,0,1
1,NewOrder,1712324030.922504,5973,0,1
2,Payment,1712324030.928495,5995,0,1
1,NewOrder,1712324030.934506,6018,0,1
1,NewOrder,1712324030.940541,5932,0,1
1,NewOrder,1712324030.946490,5999,0,1
2,Payment,1712324030.952506,6001,0,1
1,NewOrder,1712324030.958523,12061,0,1
1,NewOrder,1712324030.970601,12000,0,1
2,Payment,1712324030.982617,5916,0,1
1,NewOrder,1712324030.988551,5947,0,1
4,Delivery,1712324030.994515,12154,0,1
1,NewOrder,1712324031.006685,6059,0,1
2,Payment,1712324031.012761,5903,0,1
2,Payment,1712324031.018679,5907,0,1
2,Payment,1712324031.024602,5973,0,1
1,NewOrder,1712324031.030591,6072,0,1
1,NewOrder,1712324031.036679,5965,0,1
1,NewOrder,1712324031.042660,12061,0,1
2,Payment,1712324031.054738,5904,0,1
1,NewOrder,1712324031.060658,12139,0,1
1,NewOrder,1712324031.072814,5867,0,1
1,NewOrder,1712324031.078697,12067,0,1
1,NewOrder,1712324031.090781,5947,0,1
1,NewOrder,1712324031.096744,12024,0,1
1,NewOrder,1712324031.108784,5984,0,1
1,NewOrder,1712324031.114784,5988,0,1
1,NewOrder,1712324031.120798,6010,0,1
1,NewOrder,1712324031.126825,6026,0,1
4,Delivery,1712324031.132867,12128,0,1
1,NewOrder,1712324031.145011,5909,0,1
1,NewOrder,1712324031.150935,6045,0,1
1,NewOrder,1712324031.156997,5950,0,1
1,NewOrder,1712324031.162962,6038,0,1
1,NewOrder,1712324031.169017,6045,0,1
5,StockLevel,1712324031.175079,2070,0,1
2,Payment,1712324031.177164,3906,0,1
2,Payment,1712324031.181086,5945,0,1
1,NewOrder,1712324031.187050,12080,0,1
1,NewOrder,1712324031.199148,11987,0,1
1,NewOrder,1712324031.211152,11978,0,1
2,Payment,1712324031.223148,5975,0,1
1,NewOrder,1712324031.229140,11969,0,1
1,NewOrder,1712324031.241125,11999,0,1
2,Payment,1712324031.253141,5921,0,1
4,Delivery,1712324031.259079,18051,0,1
2,Payment,1712324031.277148,6025,0,1
1,NewOrder,1712324031.283190,5976,0,1
2,Payment,1712324031.289182,6000,0,1
2,Payment,1712324031.295198,5962,0,1
1,NewOrder,1712324031.301176,5905,0,1
1,NewOrder,1712324031.307097,6067,0,1
2,Payment,1712324031.313180,5983,0,1
1,NewOrder,1712324031.319180,6059,0,1
1,NewOrder,1712324031.325256,12010,0,1
2,Payment,1712324031.337282,5914,0,1
2,Payment,1712324031.343212,5960,0,1
1,NewOrder,1712324031.349188,5960,0,1
5,StockLevel,1712324031.355164,2721,0,1
1,NewOrder,1712324031.357902,9234,0,1
1,NewOrder,1712324031.367153,6088,0,1
1,NewOrder,1712324031.373258,5905,0,1
2,Payment,1712324031.379179,6044,0,1
2,Payment,1712324031.385239,6008,0,1
1,NewOrder,1712324031.391265,5872,0,1
2,Payment,1712324031.397154,6069,0,1
