Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
565,1.000,159.642,143.984,145.075,145.125,157.386,206.642,206.642,206.642,206.642,0.006
570,1.400,188.760,143.716,144.249,144.734,156.071,442.557,442.557,442.557,442.557,0.005
575,1.200,152.584,144.053,144.644,156.380,156.852,159.186,159.186,159.186,159.186,0.007
580,1.000,148.480,143.628,146.034,147.189,147.586,157.964,157.964,157.964,157.964,0.007
585,0.800,149.197,144.496,145.355,146.299,160.638,160.638,160.638,160.638,160.638,0.007
590,2.400,156.415,142.706,143.623,145.130,157.358,201.033,209.753,209.753,209.753,0.006
595,1.600,150.015,144.364,146.022,150.347,156.578,156.743,156.743,156.743,156.743,0.007
600,0.200,145.512,145.512,145.512,145.512,145.512,145.512,145.512,145.512,145.512,0.007
605,2.400,154.474,142.366,144.385,146.748,156.742,160.921,211.319,211.319,211.319,0.006
610,1.000,153.560,143.846,144.610,154.183,161.559,163.600,163.600,163.600,163.600,0.007
615,0.600,153.211,149.778,149.778,149.885,159.971,159.971,159.971,159.971,159.971,0.007
620,0.600,153.360,144.903,144.903,154.244,160.933,160.933,160.933,160.933,160.933,0.007
625,0.600,144.164,143.380,143.380,144.385,144.727,144.727,144.727,144.727,144.727,0.007
630,1.200,148.093,143.274,143.785,148.138,149.714,158.370,158.370,158.370,158.370,0.007
635,1.200,153.161,145.996,146.234,154.606,157.341,162.939,162.939,162.939,162.939,0.007
640,1.400,154.809,144.212,145.512,157.787,161.912,168.996,168.996,168.996,168.996,0.006
645,0.600,174.041,155.021,155.021,157.042,210.061,210.061,210.061,210.061,210.061,0.006
650,3.400,151.861,142.235,143.507,146.908,156.803,159.517,193.883,193.883,193.883,0.007
655,0.600,171.478,143.981,143.981,174.841,195.612,195.612,195.612,195.612,195.612,0.006
660,0.400,150.001,145.204,145.204,154.798,154.798,154.798,154.798,154.798,154.798,0.007
665,1.400,165.798,143.264,152.424,155.997,193.289,202.490,202.490,202.490,202.490,0.006
670,2.000,152.936,141.789,142.980,144.459,154.147,206.430,206.430,206.430,206.430,0.007
675,0.400,151.805,145.674,145.674,157.936,157.936,157.936,157.936,157.936,157.936,0.007
680,1.000,161.291,146.837,146.990,147.873,162.597,202.158,202.158,202.158,202.158,0.006
685,1.000,150.531,145.508,147.031,147.066,151.409,161.641,161.641,161.641,161.641,0.007
690,1.200,166.783,143.228,143.607,172.980,196.257,198.195,198.195,198.195,198.195,0.006
695,0.600,148.419,143.011,143.011,145.750,156.497,156.497,156.497,156.497,156.497,0.007
700,1.000,169.212,143.250,143.358,146.233,205.663,207.557,207.557,207.557,207.557,0.006
705,1.600,150.103,142.835,144.109,148.165,158.098,160.506,160.506,160.506,160.506,0.007
710,1.000,164.805,143.543,152.902,157.302,160.756,209.522,209.522,209.522,209.522,0.006
715,2.600,160.649,142.583,143.590,147.872,155.730,191.819,269.228,269.228,269.228,0.006
720,0.600,148.462,144.934,144.934,145.431,155.021,155.021,155.021,155.021,155.021,0.007
725,1.200,158.054,142.432,143.541,155.321,156.458,196.092,196.092,196.092,196.092,0.006
730,1.200,151.691,146.311,146.616,153.688,156.451,156.631,156.631,156.631,156.631,0.007
735,1.200,167.099,147.450,147.851,156.455,196.180,198.904,198.904,198.904,198.904,0.006
740,1.000,155.709,148.076,149.832,157.154,157.219,166.262,166.262,166.262,166.262,0.006
745,1.200,161.517,143.965,146.488,155.677,155.738,213.937,213.937,213.937,213.937,0.006
750,1.200,167.969,143.035,144.247,157.642,196.389,208.951,208.951,208.951,208.951,0.006
755,0.400,145.025,143.478,143.478,146.571,146.571,146.571,146.571,146.571,146.571,0.007
760,0.600,158.797,145.397,145.397,156.024,174.970,174.970,174.970,174.970,174.970,0.006
765,1.200,154.306,142.529,142.833,144.880,157.623,194.393,194.393,194.393,194.393,0.006
770,0.600,150.098,144.612,144.612,146.359,159.323,159.323,159.323,159.323,159.323,0.007
775,0.800,147.347,143.514,144.689,145.009,156.176,156.176,156.176,156.176,156.176,0.007
780,1.600,147.497,142.190,142.727,143.474,154.743,156.378,156.378,156.378,156.378,0.007
785,1.000,160.401,142.983,146.273,153.412,156.016,203.323,203.323,203.323,203.323,0.006
790,0.800,163.709,142.697,144.556,156.666,210.917,210.917,210.917,210.917,210.917,0.006
795,1.800,162.094,143.413,147.350,160.347,162.301,229.266,229.266,229.266,229.266,0.006
800,1.800,151.230,145.652,147.116,149.498,149.839,163.604,163.604,163.604,163.604,0.007
805,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
810,0.800,162.364,142.708,146.923,158.783,201.042,201.042,201.042,201.042,201.042,0.006
815,1.400,154.875,142.672,144.066,144.918,157.896,194.884,194.884,194.884,194.884,0.006
820,1.200,181.385,143.874,146.623,196.847,197.105,209.830,209.830,209.830,209.830,0.006
825,1.000,164.682,142.946,143.191,154.626,167.205,215.443,215.443,215.443,215.443,0.006
830,0.800,160.240,142.652,144.018,154.351,199.937,199.937,199.937,199.937,199.937,0.006
835,1.800,149.705,141.564,143.898,144.531,156.285,160.046,160.046,160.046,160.046,0.007
840,0.800,152.685,145.408,154.371,154.565,156.396,156.396,156.396,156.396,156.396,0.007
845,0.200,144.744,144.744,144.744,144.744,144.744,144.744,144.744,144.744,144.744,0.007
850,0.800,147.222,143.145,144.102,144.993,156.646,156.646,156.646,156.646,156.646,0.007
855,0.800,157.411,144.834,159.649,160.570,164.589,164.589,164.589,164.589,164.589,0.006
