Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
2725,2,2.000,448424,448424,711410,579917,711410,711410,711410,711410,711410
2726,2,2.000,145637,145637,935646,540641,935646,935646,935646,935646,935646
2727,3,3.000,148035,148035,157021,154352,158002,158002,158002,158002,158002
2728,5,5.000,53629,143807,145414,286582,501927,588136,588136,588136,588136
2729,1,1.000,877454,877454,877454,877454,877454,877454,877454,877454,877454
2730,2,2.000,205349,205349,1075050,640199,1075050,1075050,1075050,1075050,1075050
2731,2,2.000,147082,147082,704674,425878,704674,704674,704674,704674,704674
2732,2,2.000,157818,157818,950110,553964,950110,950110,950110,950110,950110
2733,2,2.000,159724,159724,1027673,593698,1027673,1027673,1027673,1027673,1027673
2734,1,1.000,989728,989728,989728,989728,989728,989728,989728,989728,989728
2735,1,1.000,944465,944465,944465,944465,944465,944465,944465,944465,944465
2736,1,1.000,584912,584912,584912,584912,584912,584912,584912,584912,584912
2737,2,2.000,160357,160357,570050,365203,570050,570050,570050,570050,570050
2738,4,4.000,93117,147475,158469,247427,590649,590649,590649,590649,590649
2739,2,2.000,162827,162827,989073,575950,989073,989073,989073,989073,989073
2740,5,5.000,145367,146247,146802,257722,212827,637367,637367,637367,637367
2741,2,2.000,144650,144650,652999,398824,652999,652999,652999,652999,652999
2742,2,2.000,144208,144208,964960,554584,964960,964960,964960,964960,964960
2743,2,2.000,205211,205211,787046,496128,787046,787046,787046,787046,787046
2744,2,2.000,429031,429031,646999,538015,646999,646999,646999,646999,646999
2745,1,1.000,592530,592530,592530,592530,592530,592530,592530,592530,592530
2746,3,3.000,144502,144502,485303,409327,598177,598177,598177,598177,598177
2747,2,2.000,648821,648821,861035,754928,861035,861035,861035,861035,861035
2748,1,1.000,754765,754765,754765,754765,754765,754765,754765,754765,754765
2749,1,1.000,1145983,1145983,1145983,1145983,1145983,1145983,1145983,1145983,1145983
2750,1,1.000,705606,705606,705606,705606,705606,705606,705606,705606,705606
2751,2,2.000,456448,456448,940140,698294,940140,940140,940140,940140,940140
2752,2,2.000,156846,156846,161395,159120,161395,161395,161395,161395,161395
2753,3,3.000,143762,143762,178637,433278,977437,977437,977437,977437,977437
2754,3,3.000,147105,147105,160826,368553,797728,797728,797728,797728,797728
2755,2,2.000,159646,159646,602055,380850,602055,602055,602055,602055,602055
2756,3,3.000,53522,53522,172306,257140,545593,545593,545593,545593,545593
2757,3,3.000,144435,144435,490323,497122,856610,856610,856610,856610,856610
2758,2,2.000,144124,144124,488628,316376,488628,488628,488628,488628,488628
2759,2,2.000,599848,599848,709999,654923,709999,709999,709999,709999,709999
2760,3,3.000,143014,143014,156885,407097,921392,921392,921392,921392,921392
2761,1,1.000,513017,513017,513017,513017,513017,513017,513017,513017,513017
2762,4,4.000,53233,144678,221769,320375,861822,861822,861822,861822,861822
2763,2,2.000,144633,144633,648070,396351,648070,648070,648070,648070,648070
2764,1,1.000,801205,801205,801205,801205,801205,801205,801205,801205,801205
2765,4,4.000,143245,155151,159675,355836,965276,965276,965276,965276,965276
2766,2,2.000,144307,144307,903554,523930,903554,903554,903554,903554,903554
2767,3,3.000,56527,56527,144951,330572,790240,790240,790240,790240,790240
2768,4,4.000,143947,158916,160564,302574,746870,746870,746870,746870,746870
2769,2,2.000,207422,207422,225072,216247,225072,225072,225072,225072,225072
2770,2,2.000,157280,157280,930991,544135,930991,930991,930991,930991,930991
2771,3,3.000,171513,171513,211241,365856,714815,714815,714815,714815,714815
2772,2,2.000,430278,430278,957718,693998,957718,957718,957718,957718,957718
2773,1,1.000,688902,688902,688902,688902,688902,688902,688902,688902,688902
2774,3,3.000,141863,141863,174966,340916,705920,705920,705920,705920,705920
2775,2,2.000,197497,197497,590449,393973,590449,590449,590449,590449,590449
2776,3,3.000,165740,165740,588346,542365,873011,873011,873011,873011,873011
2777,1,1.000,144039,144039,144039,144039,144039,144039,144039,144039,144039
2778,3,3.000,141667,141667,154382,346836,744461,744461,744461,744461,744461
2779,3,3.000,160495,160495,213846,439136,943067,943067,943067,943067,943067
2780,4,4.000,142483,154447,193310,331965,837622,837622,837622,837622,837622
2781,3,3.000,141324,141324,153546,342494,732614,732614,732614,732614,732614
2782,1,1.000,937085,937085,937085,937085,937085,937085,937085,937085,937085
2783,2,2.000,142898,142898,736316,439607,736316,736316,736316,736316,736316
2784,3,3.000,143815,143815,157668,168672,204534,204534,204534,204534,204534
2785,5,5.000,143121,144774,159961,215307,204464,424218,424218,424218,424218
2786,4,4.000,55928,142573,152569,257329,678248,678248,678248,678248,678248
2787,3,3.000,156466,156466,604070,507394,761646,761646,761646,761646,761646
2788,1,1.000,715433,715433,715433,715433,715433,715433,715433,715433,715433
2789,1,1.000,987711,987711,987711,987711,987711,987711,987711,987711,987711
2790,4,4.000,92956,165996,210607,275512,632492,632492,632492,632492,632492
2791,2,2.000,456210,456210,960442,708326,960442,960442,960442,960442,960442
2792,1,1.000,208963,208963,208963,208963,208963,208963,208963,208963,208963
2793,3,3.000,155677,155677,484090,383879,511871,511871,511871,511871,511871
2794,2,2.000,149782,149782,712224,431003,712224,712224,712224,712224,712224
2795,3,3.000,166788,166788,168993,444646,998159,998159,998159,998159,998159
2796,2,2.000,168792,168792,543818,356305,543818,543818,543818,543818,543818
2797,2,2.000,148657,148657,844090,496373,844090,844090,844090,844090,844090
2798,2,2.000,596881,596881,936392,766636,936392,936392,936392,936392,936392
2799,3,3.000,64795,64795,164361,273124,590216,590216,590216,590216,590216
2800,2,2.000,62097,62097,782117,422107,782117,782117,782117,782117,782117
2801,3,3.000,161140,161140,164248,377919,808370,808370,808370,808370,808370
2802,4,4.000,55426,147648,149479,139542,205615,205615,205615,205615,205615
2803,4,4.000,74183,147420,149024,260381,670899,670899,670899,670899,670899
2804,5,5.000,57747,158937,159761,237183,161346,648124,648124,648124,648124
2805,1,1.000,1035020,1035020,1035020,1035020,1035020,1035020,1035020,1035020,1035020
2806,2,2.000,144483,144483,619585,382034,619585,619585,619585,619585,619585
2807,4,4.000,70588,143062,162768,337055,971804,971804,971804,971804,971804
2808,3,3.000,144923,144923,163232,387568,854549,854549,854549,854549,854549
2809,1,1.000,494884,494884,494884,494884,494884,494884,494884,494884,494884
2810,2,2.000,162828,162828,861980,512404,861980,861980,861980,861980,861980
2811,4,4.000,142839,144267,155744,416085,1221491,1221491,1221491,1221491,1221491
2812,2,2.000,144895,144895,591314,368104,591314,591314,591314,591314,591314
2813,2,2.000,57888,57888,773445,415666,773445,773445,773445,773445,773445
2814,2,2.000,165111,165111,899144,532127,899144,899144,899144,899144,899144
2815,2,2.000,492670,492670,775952,634311,775952,775952,775952,775952,775952
2816,2,2.000,156672,156672,585386,371029,585386,585386,585386,585386,585386
2817,4,4.000,57989,60982,142760,201221,543154,543154,543154,543154,543154
2818,3,3.000,144537,144537,498331,469084,764385,764385,764385,764385,764385
2819,2,2.000,62927,62927,979923,521425,979923,979923,979923,979923,979923
2820,1,1.000,884205,884205,884205,884205,884205,884205,884205,884205,884205
2821,3,3.000,143586,143586,161885,169387,202692,202692,202692,202692,202692
2822,3,3.000,154750,154750,163100,379152,819606,819606,819606,819606,819606
2823,2,2.000,145039,145039,919357,532198,919357,919357,919357,919357,919357
2824,2,2.000,147581,147581,608698,378139,608698,608698,608698,608698,608698
2825,5,5.000,145661,157005,157945,304683,209587,853218,853218,853218,853218
2826,2,2.000,156540,156540,486496,321518,486496,486496,486496,486496,486496
2827,2,2.000,147477,147477,756276,451876,756276,756276,756276,756276,756276
2828,2,2.000,489706,489706,980401,735053,980401,980401,980401,980401,980401
2829,3,3.000,146105,146105,155324,350865,751167,751167,751167,751167,751167
2830,2,2.000,65587,65587,549592,307589,549592,549592,549592,549592,549592
2831,1,1.000,910823,910823,910823,910823,910823,910823,910823,910823,910823
2832,2,2.000,157683,157683,726173,441928,726173,726173,726173,726173,726173
2833,3,3.000,59661,59661,497191,436266,751948,751948,751948,751948,751948
2834,2,2.000,142801,142801,539422,341111,539422,539422,539422,539422,539422
2835,3,3.000,155865,155865,736515,605494,924102,924102,924102,924102,924102
2836,1,1.000,678912,678912,678912,678912,678912,678912,678912,678912,678912
2837,1,1.000,596846,596846,596846,596846,596846,596846,596846,596846,596846
2838,3,3.000,156618,156618,212347,412602,868841,868841,868841,868841,868841
2839,1,1.000,818189,818189,818189,818189,818189,818189,818189,818189,818189
2840,2,2.000,147246,147246,843530,495388,843530,843530,843530,843530,843530
2841,2,2.000,203945,203945,740609,472277,740609,740609,740609,740609,740609
2842,3,3.000,148679,148679,160207,306645,611050,611050,611050,611050,611050
2843,6,6.000,62665,70823,159489,256987,442065,650927,650927,650927,650927
2844,1,1.000,869946,869946,869946,869946,869946,869946,869946,869946,869946
2845,1,1.000,826370,826370,826370,826370,826370,826370,826370,826370,826370
2846,2,2.000,604745,604745,963360,784052,963360,963360,963360,963360,963360
2847,1,1.000,454249,454249,454249,454249,454249,454249,454249,454249,454249
2848,1,1.000,862623,862623,862623,862623,862623,862623,862623,862623,862623
2849,3,3.000,149779,149779,162487,320408,648959,648959,648959,648959,648959
2850,7,7.000,54686,147661,157641,152589,187099,204355,204355,204355,204355
2851,2,2.000,147758,147758,738860,443309,738860,738860,738860,738860,738860
2852,4,4.000,146985,199434,443584,325313,511251,511251,511251,511251,511251
2853,2,2.000,146741,146741,892977,519859,892977,892977,892977,892977,892977
2854,1,1.000,1097199,1097199,1097199,1097199,1097199,1097199,1097199,1097199,1097199
2855,4,4.000,60138,151527,156583,133512,165802,165802,165802,165802,165802
2856,1,1.000,1030138,1030138,1030138,1030138,1030138,1030138,1030138,1030138,1030138
2857,3,3.000,158201,158201,617826,470154,634435,634435,634435,634435,634435
2858,1,1.000,945151,945151,945151,945151,945151,945151,945151,945151,945151
2859,1,1.000,961482,961482,961482,961482,961482,961482,961482,961482,961482
2860,4,4.000,161486,163759,177508,170944,181025,181025,181025,181025,181025
2861,2,2.000,147423,147423,955194,551308,955194,955194,955194,955194,955194
2862,4,4.000,144343,156938,158270,264124,596948,596948,596948,596948,596948
2863,4,4.000,145220,159146,438336,308450,491101,491101,491101,491101,491101
2864,3,3.000,144109,144109,162698,304471,606607,606607,606607,606607,606607
2865,2,2.000,144257,144257,491334,317795,491334,491334,491334,491334,491334
2866,4,4.000,147524,163110,171977,282615,647849,647849,647849,647849,647849
2867,3,3.000,143079,143079,157098,301728,605009,605009,605009,605009,605009
2868,3,3.000,164208,164208,487283,520649,910458,910458,910458,910458,910458
2869,2,2.000,147850,147850,727049,437449,727049,727049,727049,727049,727049
2870,4,4.000,143458,146882,157420,153009,164276,164276,164276,164276,164276
2871,2,2.000,175424,175424,813634,494529,813634,813634,813634,813634,813634
2872,2,2.000,143882,143882,924609,534245,924609,924609,924609,924609,924609
2873,4,4.000,145054,157378,449027,403402,862149,862149,862149,862149,862149
2874,2,2.000,154657,154657,155839,155248,155839,155839,155839,155839,155839
2875,2,2.000,804972,804972,902493,853732,902493,902493,902493,902493,902493
2876,3,3.000,72820,72820,143122,273380,604198,604198,604198,604198,604198
2877,1,1.000,861773,861773,861773,861773,861773,861773,861773,861773,861773
2878,2,2.000,155672,155672,919367,537519,919367,919367,919367,919367,919367
2879,2,2.000,144361,144361,431845,288103,431845,431845,431845,431845,431845
2880,2,2.000,759132,759132,960319,859725,960319,960319,960319,960319,960319
2881,1,1.000,565182,565182,565182,565182,565182,565182,565182,565182,565182
2882,1,1.000,758934,758934,758934,758934,758934,758934,758934,758934,758934
2883,1,1.000,967926,967926,967926,967926,967926,967926,967926,967926,967926
2884,3,3.000,142767,142767,158543,334336,701700,701700,701700,701700,701700
2885,2,2.000,497596,497596,813409,655502,813409,813409,813409,813409,813409
2886,1,1.000,605328,605328,605328,605328,605328,605328,605328,605328,605328
2887,5,5.000,142814,143820,143840,216810,160887,492692,492692,492692,492692
2888,2,2.000,500182,500182,918515,709348,918515,918515,918515,918515,918515
2889,1,1.000,878996,878996,878996,878996,878996,878996,878996,878996,878996
2890,2,2.000,144322,144322,1055840,600081,1055840,1055840,1055840,1055840,1055840
2891,3,3.000,67158,67158,178231,246057,492783,492783,492783,492783,492783
2892,5,5.000,57565,142672,142943,133416,143745,180157,180157,180157,180157
2893,3,3.000,145602,145602,495127,439849,678820,678820,678820,678820,678820
2894,2,2.000,143188,143188,629978,386583,629978,629978,629978,629978,629978
2895,3,3.000,67151,67151,158359,330959,767369,767369,767369,767369,767369
2896,3,3.000,155523,155523,189382,304993,570075,570075,570075,570075,570075
2897,2,2.000,57439,57439,981909,519674,981909,981909,981909,981909,981909
2898,3,3.000,172282,172282,516119,466570,711310,711310,711310,711310,711310
2899,2,2.000,157892,157892,631142,394517,631142,631142,631142,631142,631142
2900,4,4.000,68309,144417,156780,309976,870398,870398,870398,870398,870398
2901,1,1.000,721696,721696,721696,721696,721696,721696,721696,721696,721696
2902,3,3.000,54870,54870,143339,294447,685132,685132,685132,685132,685132
2903,2,2.000,443673,443673,652496,548084,652496,652496,652496,652496,652496
2904,1,1.000,912832,912832,912832,912832,912832,912832,912832,912832,912832
2905,1,1.000,1008353,1008353,1008353,1008353,1008353,1008353,1008353,1008353,1008353
2906,2,2.000,156230,156230,968273,562251,968273,968273,968273,968273,968273
2907,2,2.000,599149,599149,649461,624305,649461,649461,649461,649461,649461
2908,4,4.000,68846,147416,173775,206598,436357,436357,436357,436357,436357
2909,2,2.000,484601,484601,545782,515191,545782,545782,545782,545782,545782
2910,2,2.000,157996,157996,553259,355627,553259,553259,553259,553259,553259
2911,4,4.000,54117,144410,575944,435950,969332,969332,969332,969332,969332
2912,1,1.000,944555,944555,944555,944555,944555,944555,944555,944555,944555
2913,1,1.000,873576,873576,873576,873576,873576,873576,873576,873576,873576
2914,2,2.000,76980,76980,706682,391831,706682,706682,706682,706682,706682
2915,2,2.000,450580,450580,913982,682281,913982,913982,913982,913982,913982
2916,1,1.000,1050459,1050459,1050459,1050459,1050459,1050459,1050459,1050459,1050459
2917,2,2.000,147317,147317,147602,147459,147602,147602,147602,147602,147602
2918,1,1.000,1012034,1012034,1012034,1012034,1012034,1012034,1012034,1012034,1012034
2919,2,2.000,618843,618843,830665,724754,830665,830665,830665,830665,830665
2920,1,1.000,529290,529290,529290,529290,529290,529290,529290,529290,529290
2921,3,3.000,145056,145056,160349,410459,925972,925972,925972,925972,925972
2922,3,3.000,168990,168990,441033,474522,813543,813543,813543,813543,813543
2923,1,1.000,874579,874579,874579,874579,874579,874579,874579,874579,874579
2924,2,2.000,54315,54315,972847,513581,972847,972847,972847,972847,972847
2925,2,2.000,144590,144590,966264,555427,966264,966264,966264,966264,966264
2926,2,2.000,177250,177250,529790,353520,529790,529790,529790,529790,529790
2927,4,4.000,78486,142891,154938,326386,929229,929229,929229,929229,929229
2928,2,2.000,69394,69394,169994,119694,169994,169994,169994,169994,169994
2929,1,1.000,1020785,1020785,1020785,1020785,1020785,1020785,1020785,1020785,1020785
2930,5,5.000,55732,68353,143488,191033,144831,542763,542763,542763,542763
2931,4,4.000,55722,144968,432157,312129,615670,615670,615670,615670,615670
2932,2,2.000,160903,160903,651866,406384,651866,651866,651866,651866,651866
2933,3,3.000,68256,68256,433946,331725,492973,492973,492973,492973,492973
2934,3,3.000,143559,143559,759937,577781,829847,829847,829847,829847,829847
2935,2,2.000,143650,143650,176544,160097,176544,176544,176544,176544,176544
2936,1,1.000,1216142,1216142,1216142,1216142,1216142,1216142,1216142,1216142,1216142
2937,1,1.000,914699,914699,914699,914699,914699,914699,914699,914699,914699
2938,2,2.000,143278,143278,943246,543262,943246,943246,943246,943246,943246
2939,1,1.000,807943,807943,807943,807943,807943,807943,807943,807943,807943
2940,3,3.000,145469,145469,169790,321913,650481,650481,650481,650481,650481
2941,1,1.000,980936,980936,980936,980936,980936,980936,980936,980936,980936
2942,6,6.000,142074,142977,152849,153288,154418,183579,183579,183579,183579
2943,3,3.000,144176,144176,153502,379206,839941,839941,839941,839941,839941
2944,1,1.000,953393,953393,953393,953393,953393,953393,953393,953393,953393
2945,2,2.000,588249,588249,886945,737597,886945,886945,886945,886945,886945
2946,1,1.000,947113,947113,947113,947113,947113,947113,947113,947113,947113
2947,2,2.000,153886,153886,790005,471945,790005,790005,790005,790005,790005
2948,1,1.000,755200,755200,755200,755200,755200,755200,755200,755200,755200
2949,3,3.000,155883,155883,159059,355407,751280,751280,751280,751280,751280
2950,2,2.000,154746,154746,641541,398143,641541,641541,641541,641541,641541
2951,2,2.000,142515,142515,947087,544801,947087,947087,947087,947087,947087
2952,6,6.000,143756,145053,154483,150086,155644,156196,156196,156196,156196
2953,3,3.000,163017,163017,497111,398744,536105,536105,536105,536105,536105
2954,5,5.000,54231,154661,154730,222927,155308,595705,595705,595705,595705
2955,3,3.000,158171,158171,179494,314762,606621,606621,606621,606621,606621
2956,1,1.000,696379,696379,696379,696379,696379,696379,696379,696379,696379
2957,3,3.000,163454,163454,167530,461483,1053467,1053467,1053467,1053467,1053467
2958,1,1.000,992253,992253,992253,992253,992253,992253,992253,992253,992253
2959,4,4.000,57673,145041,156561,350242,1041695,1041695,1041695,1041695,1041695
2960,1,1.000,696694,696694,696694,696694,696694,696694,696694,696694,696694
2961,2,2.000,146710,146710,435717,291213,435717,435717,435717,435717,435717
2962,2,2.000,482864,482864,586042,534453,586042,586042,586042,586042,586042
2963,1,1.000,892797,892797,892797,892797,892797,892797,892797,892797,892797
2964,3,3.000,54160,54160,144548,337981,815236,815236,815236,815236,815236
2965,4,4.000,144201,145628,489602,441586,986914,986914,986914,986914,986914
2966,2,2.000,144053,144053,540902,342477,540902,540902,540902,540902,540902
2967,4,4.000,53543,54317,186152,209506,544012,544012,544012,544012,544012
2968,2,2.000,160567,160567,755388,457977,755388,755388,755388,755388,755388
2969,3,3.000,147829,147829,178841,422120,939691,939691,939691,939691,939691
2970,1,1.000,774431,774431,774431,774431,774431,774431,774431,774431,774431
2971,1,1.000,972964,972964,972964,972964,972964,972964,972964,972964,972964
2972,1,1.000,843991,843991,843991,843991,843991,843991,843991,843991,843991
2973,4,4.000,56304,145651,146180,238100,604265,604265,604265,604265,604265
2974,4,4.000,157101,161669,497878,331453,509164,509164,509164,509164,509164
2975,2,2.000,148571,148571,919270,533920,919270,919270,919270,919270,919270
2976,4,4.000,147196,148025,148150,153537,170777,170777,170777,170777,170777
2977,1,1.000,1056761,1056761,1056761,1056761,1056761,1056761,1056761,1056761,1056761
2978,3,3.000,164548,164548,171441,311804,599425,599425,599425,599425,599425
2979,2,2.000,150607,150607,786778,468692,786778,786778,786778,786778,786778
2980,3,3.000,161930,161930,690489,530377,738714,738714,738714,738714,738714
2981,2,2.000,150176,150176,737134,443655,737134,737134,737134,737134,737134
2982,4,4.000,145056,145154,154987,155017,174873,174873,174873,174873,174873
2983,3,3.000,145986,145986,714995,587571,901734,901734,901734,901734,901734
2984,1,1.000,150147,150147,150147,150147,150147,150147,150147,150147,150147
2985,3,3.000,143412,143412,596002,575617,987438,987438,987438,987438,987438
2986,1,1.000,916594,916594,916594,916594,916594,916594,916594,916594,916594
2987,1,1.000,994383,994383,994383,994383,994383,994383,994383,994383,994383
2988,1,1.000,868257,868257,868257,868257,868257,868257,868257,868257,868257
2989,2,2.000,145290,145290,844939,495114,844939,844939,844939,844939,844939
2990,4,4.000,54131,143062,158504,129676,163007,163007,163007,163007,163007
2991,3,3.000,153293,153293,542471,549656,953204,953204,953204,953204,953204
2992,2,2.000,53404,53404,692348,372876,692348,692348,692348,692348,692348
2993,4,4.000,57560,146086,155679,300523,842768,842768,842768,842768,842768
2994,2,2.000,53321,53321,801490,427405,801490,801490,801490,801490,801490
2995,4,4.000,144197,145352,154903,151490,161508,161508,161508,161508,161508
2996,6,6.000,142764,142846,158389,273415,160246,881024,881024,881024,881024
2997,2,2.000,144813,144813,145998,145405,145998,145998,145998,145998,145998
2998,2,2.000,160256,160256,876257,518256,876257,876257,876257,876257,876257
2999,3,3.000,69323,69323,697671,504240,745727,745727,745727,745727,745727
3000,3,3.000,143692,143692,147497,245496,445301,445301,445301,445301,445301
3001,3,3.000,146146,146146,156473,326790,677752,677752,677752,677752,677752
3002,3,3.000,143603,143603,496824,535548,966218,966218,966218,966218,966218
3003,1,1.000,145298,145298,145298,145298,145298,145298,145298,145298,145298
3004,2,2.000,900928,900928,924190,912559,924190,924190,924190,924190,924190
3005,1,1.000,511960,511960,511960,511960,511960,511960,511960,511960,511960
3006,1,1.000,706951,706951,706951,706951,706951,706951,706951,706951,706951
3007,3,3.000,144851,144851,483629,375006,496539,496539,496539,496539,496539
3008,3,3.000,157009,157009,157453,265346,481578,481578,481578,481578,481578
3009,9,9.000,53271,57410,145045,193730,155223,792737,792737,792737,792737
3010,2,2.000,141794,141794,155074,148434,155074,155074,155074,155074,155074
3011,2,2.000,535860,535860,848841,692350,848841,848841,848841,848841,848841
3012,1,1.000,791397,791397,791397,791397,791397,791397,791397,791397,791397
3013,5,5.000,57198,153575,154728,244626,157451,700181,700181,700181,700181
3014,2,2.000,152890,152890,966036,559463,966036,966036,966036,966036,966036
3015,2,2.000,151979,151979,742852,447415,742852,742852,742852,742852,742852
3016,2,2.000,53477,53477,819317,436397,819317,819317,819317,819317,819317
3017,1,1.000,839395,839395,839395,839395,839395,839395,839395,839395,839395
3018,1,1.000,841331,841331,841331,841331,841331,841331,841331,841331,841331
3019,2,2.000,436586,436586,844973,640779,844973,844973,844973,844973,844973
3020,2,2.000,511296,511296,701903,606599,701903,701903,701903,701903,701903
3021,1,1.000,754634,754634,754634,754634,754634,754634,754634,754634,754634
3022,2,2.000,145266,145266,954723,549994,954723,954723,954723,954723,954723
3023,2,2.000,436880,436880,578242,507561,578242,578242,578242,578242,578242
3024,1,1.000,953866,953866,953866,953866,953866,953866,953866,953866,953866
3025,1,1.000,799427,799427,799427,799427,799427,799427,799427,799427,799427
3026,3,3.000,157980,157980,166389,338857,692202,692202,692202,692202,692202
3027,4,4.000,53692,159846,615670,381324,696089,696089,696089,696089,696089
3028,2,2.000,156681,156681,850196,503438,850196,850196,850196,850196,850196
3029,3,3.000,146554,146554,154767,152096,154968,154968,154968,154968,154968
3030,3,3.000,144595,144595,439309,358430,491388,491388,491388,491388,491388
3031,2,2.000,159492,159492,849494,504493,849494,849494,849494,849494,849494
3032,1,1.000,1002937,1002937,1002937,1002937,1002937,1002937,1002937,1002937,1002937
3033,2,2.000,56002,56002,772181,414091,772181,772181,772181,772181,772181
3034,3,3.000,161173,161173,437251,437708,714702,714702,714702,714702,714702
3035,1,1.000,882177,882177,882177,882177,882177,882177,882177,882177,882177
3036,2,2.000,602534,602534,934135,768334,934135,934135,934135,934135,934135
3037,2,2.000,150243,150243,167827,159035,167827,167827,167827,167827,167827
3038,2,2.000,634644,634644,864703,749673,864703,864703,864703,864703,864703
3039,1,1.000,843794,843794,843794,843794,843794,843794,843794,843794,843794
3040,2,2.000,148349,148349,1012983,580666,1012983,1012983,1012983,1012983,1012983
3041,2,2.000,146300,146300,1034995,590647,1034995,1034995,1034995,1034995,1034995
3042,1,1.000,651586,651586,651586,651586,651586,651586,651586,651586,651586
3043,1,1.000,919632,919632,919632,919632,919632,919632,919632,919632,919632
3044,3,3.000,57377,57377,541369,516971,952169,952169,952169,952169,952169
3045,1,1.000,975275,975275,975275,975275,975275,975275,975275,975275,975275
3046,1,1.000,641491,641491,641491,641491,641491,641491,641491,641491,641491
3047,1,1.000,583602,583602,583602,583602,583602,583602,583602,583602,583602
3048,4,4.000,142556,154793,158079,227276,453677,453677,453677,453677,453677
3049,3,3.000,153891,153891,154686,336382,700571,700571,700571,700571,700571
3050,6,6.000,53530,144307,158184,190667,159894,483777,483777,483777,483777
3051,3,3.000,175821,175821,503895,450952,673142,673142,673142,673142,673142
3052,2,2.000,157431,157431,1175580,666505,1175580,1175580,1175580,1175580,1175580
3053,1,1.000,807575,807575,807575,807575,807575,807575,807575,807575,807575
3054,3,3.000,146539,146539,146745,150798,159112,159112,159112,159112,159112
3055,3,3.000,145878,145878,166976,412733,925347,925347,925347,925347,925347
3056,2,2.000,490408,490408,951243,720825,951243,951243,951243,951243,951243
3057,2,2.000,145619,145619,168484,157051,168484,168484,168484,168484,168484
3058,2,2.000,696976,696976,772333,734654,772333,772333,772333,772333,772333
3059,4,4.000,54469,141382,143572,123311,153823,153823,153823,153823,153823
3060,2,2.000,157161,157161,928507,542834,928507,928507,928507,928507,928507
3061,2,2.000,143654,143654,754213,448933,754213,754213,754213,754213,754213
3062,4,4.000,144351,144439,439474,332442,601504,601504,601504,601504,601504
3063,1,1.000,947286,947286,947286,947286,947286,947286,947286,947286,947286
3064,2,2.000,632068,632068,1041569,836818,1041569,1041569,1041569,1041569,1041569
3065,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3066,2,2.000,692535,692535,785763,739149,785763,785763,785763,785763,785763
3067,2,2.000,150717,150717,655531,403124,655531,655531,655531,655531,655531
3068,4,4.000,156368,157221,183933,231225,427378,427378,427378,427378,427378
3069,3,3.000,156686,156686,172569,283798,522140,522140,522140,522140,522140
3070,2,2.000,535377,535377,699620,617498,699620,699620,699620,699620,699620
3071,2,2.000,154230,154230,593185,373707,593185,593185,593185,593185,593185
3072,2,2.000,160460,160460,824241,492350,824241,824241,824241,824241,824241
3073,3,3.000,147966,147966,168187,355349,749895,749895,749895,749895,749895
3074,2,2.000,154109,154109,955391,554750,955391,955391,955391,955391,955391
3075,1,1.000,802159,802159,802159,802159,802159,802159,802159,802159,802159
3076,3,3.000,153455,153455,181007,400533,867138,867138,867138,867138,867138
3077,2,2.000,153477,153477,751458,452467,751458,751458,751458,751458,751458
3078,2,2.000,470831,470831,606636,538733,606636,606636,606636,606636,606636
3079,3,3.000,155340,155340,642324,586920,963096,963096,963096,963096,963096
3080,1,1.000,643362,643362,643362,643362,643362,643362,643362,643362,643362
3081,1,1.000,800127,800127,800127,800127,800127,800127,800127,800127,800127
3082,2,2.000,145294,145294,711005,428149,711005,711005,711005,711005,711005
3083,1,1.000,857975,857975,857975,857975,857975,857975,857975,857975,857975
3084,2,2.000,423745,423745,755210,589477,755210,755210,755210,755210,755210
3085,1,1.000,753303,753303,753303,753303,753303,753303,753303,753303,753303
3086,6,6.000,55168,146853,154893,187065,179402,432247,432247,432247,432247
3087,2,2.000,154954,154954,796122,475538,796122,796122,796122,796122,796122
3088,3,3.000,58041,58041,474318,463870,859253,859253,859253,859253,859253
3089,2,2.000,54163,54163,431083,242623,431083,431083,431083,431083,431083
3090,5,5.000,145560,157350,171055,368404,437660,930399,930399,930399,930399
3091,2,2.000,156044,156044,754292,455168,754292,754292,754292,754292,754292
3092,3,3.000,56690,56690,147552,397517,988309,988309,988309,988309,988309
3093,1,1.000,157525,157525,157525,157525,157525,157525,157525,157525,157525
3094,2,2.000,443528,443528,494927,469227,494927,494927,494927,494927,494927
3095,1,1.000,1032271,1032271,1032271,1032271,1032271,1032271,1032271,1032271,1032271
3096,6,6.000,59337,160666,162873,270808,165128,914990,914990,914990,914990
3097,2,2.000,149238,149238,163371,156304,163371,163371,163371,163371,163371
3098,2,2.000,475635,475635,906445,691040,906445,906445,906445,906445,906445
3099,2,2.000,165672,165672,475547,320609,475547,475547,475547,475547,475547
3100,2,2.000,163137,163137,835060,499098,835060,835060,835060,835060,835060
3101,2,2.000,147135,147135,857279,502207,857279,857279,857279,857279,857279
3102,5,5.000,58506,144838,146263,310869,451995,752744,752744,752744,752744
3103,4,4.000,57460,143767,156117,212658,493291,493291,493291,493291,493291
3104,2,2.000,54428,54428,542989,298708,542989,542989,542989,542989,542989
