Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1315,6.000,181.451,9.142,103.062,134.781,203.133,535.515,544.804,555.620,555.620,0.006
1320,7.200,129.393,71.740,86.022,100.076,177.675,224.664,232.998,251.463,251.463,0.008
1325,7.200,138.102,36.616,83.830,105.546,183.114,229.853,239.421,559.722,559.722,0.007
1330,6.800,150.503,8.176,105.365,129.748,209.688,238.102,263.590,267.667,267.667,0.007
1335,5.400,179.669,7.865,141.659,170.232,220.443,266.096,270.627,619.792,619.792,0.006
1340,7.000,143.616,7.665,109.720,141.970,188.492,210.640,223.957,250.063,250.063,0.007
1345,6.800,147.399,10.001,107.505,134.110,180.656,219.585,274.171,274.434,274.434,0.007
1350,5.800,174.922,39.566,139.821,174.720,206.726,254.607,267.544,288.756,288.756,0.006
1355,5.000,193.704,7.560,149.508,178.535,237.745,256.609,268.763,703.843,703.843,0.005
1360,7.200,141.545,10.412,114.155,134.590,176.441,196.826,228.594,246.748,246.748,0.007
1365,5.600,175.159,103.842,117.938,146.425,216.418,240.844,279.634,598.277,598.277,0.006
1370,4.800,218.610,103.467,119.644,212.699,224.921,533.179,541.818,559.914,559.914,0.005
1375,5.000,190.265,11.293,110.954,152.390,189.228,556.565,563.510,580.721,580.721,0.005
1380,4.200,243.564,8.982,151.378,173.481,347.714,461.969,499.796,659.752,659.752,0.004
1385,6.800,146.807,12.747,118.834,137.199,172.754,236.083,241.733,242.430,242.430,0.007
1390,7.000,140.455,7.751,111.253,129.953,182.815,229.829,243.676,249.135,249.135,0.007
1395,5.000,204.597,99.948,119.696,166.131,203.303,325.181,583.621,633.523,633.523,0.005
1400,5.400,183.213,10.458,118.181,139.812,226.465,272.104,582.571,640.954,640.954,0.005
1405,7.000,142.053,7.424,117.918,133.860,158.425,223.618,248.065,266.120,266.120,0.007
1410,5.400,187.728,7.805,148.538,167.583,236.866,265.525,273.369,658.580,658.580,0.005
1415,5.400,187.470,37.677,135.454,161.608,228.189,271.391,287.523,685.770,685.770,0.005
1420,5.800,168.748,8.121,124.402,149.558,215.254,253.487,280.232,610.518,610.518,0.006
1425,4.400,228.436,8.225,149.203,177.015,232.034,549.288,600.276,717.713,717.713,0.004
1430,5.800,171.254,44.973,147.787,163.514,188.828,223.522,266.293,289.287,289.287,0.006
1435,6.400,154.593,9.717,119.331,147.427,193.035,250.116,259.223,259.453,259.453,0.006
1440,6.000,166.900,10.352,111.061,150.663,203.848,249.707,294.679,609.044,609.044,0.006
