Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1080,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1085,0.200,594.693,594.693,594.693,594.693,594.693,594.693,594.693,594.693,594.693,0.002
1090,0.200,550.820,550.820,550.820,550.820,550.820,550.820,550.820,550.820,550.820,0.002
1095,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1100,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1105,0.800,657.354,619.177,652.485,672.439,685.315,685.315,685.315,685.315,685.315,0.002
1110,0.200,663.442,663.442,663.442,663.442,663.442,663.442,663.442,663.442,663.442,0.002
1115,0.200,649.714,649.714,649.714,649.714,649.714,649.714,649.714,649.714,649.714,0.002
1120,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1125,0.200,662.855,662.855,662.855,662.855,662.855,662.855,662.855,662.855,662.855,0.002
1130,0.400,541.886,524.875,524.875,558.897,558.897,558.897,558.897,558.897,558.897,0.002
1135,0.200,561.052,561.052,561.052,561.052,561.052,561.052,561.052,561.052,561.052,0.002
1140,0.200,669.367,669.367,669.367,669.367,669.367,669.367,669.367,669.367,669.367,0.001
1145,0.200,603.310,603.310,603.310,603.310,603.310,603.310,603.310,603.310,603.310,0.002
1150,0.200,570.404,570.404,570.404,570.404,570.404,570.404,570.404,570.404,570.404,0.002
1155,0.000,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-1000.000
1160,0.200,541.272,541.272,541.272,541.272,541.272,541.272,541.272,541.272,541.272,0.002
1165,0.400,566.190,557.179,557.179,575.201,575.201,575.201,575.201,575.201,575.201,0.002
