Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
2813,3,3.000,126481,126481,393339,341837,505691,505691,505691,505691,505691
2814,3,3.000,77979,77979,628299,470070,703933,703933,703933,703933,703933
2815,1,1.000,585744,585744,585744,585744,585744,585744,585744,585744,585744
2816,4,4.000,119993,137755,248500,229130,410273,410273,410273,410273,410273
2817,6,6.000,11170,114988,178676,167457,241617,330904,330904,330904,330904
2818,5,5.000,59179,126586,195546,191521,259266,317032,317032,317032,317032
2819,6,6.000,7583,127994,149994,180301,325087,335006,335006,335006,335006
2820,6,6.000,17101,61574,129902,208935,237785,690810,690810,690810,690810
2821,4,4.000,129421,157922,206120,194988,286490,286490,286490,286490,286490
2822,5,5.000,110589,121587,123821,166734,140264,337409,337409,337409,337409
2823,4,4.000,148140,166787,297058,245633,370549,370549,370549,370549,370549
2824,4,4.000,167761,184363,274825,252516,383116,383116,383116,383116,383116
2825,6,6.000,9354,162615,196688,185526,214636,351729,351729,351729,351729
2826,5,5.000,185759,191516,191743,200822,209173,225921,225921,225921,225921
2827,5,5.000,166389,194238,209388,222933,244230,300422,300422,300422,300422
2828,4,4.000,155832,161459,250535,212491,282141,282141,282141,282141,282141
2829,5,5.000,13062,153918,197266,180727,268643,270750,270750,270750,270750
2830,3,3.000,10597,10597,324970,379261,802217,802217,802217,802217,802217
2831,5,5.000,179186,179933,191406,191498,197842,209124,209124,209124,209124
2832,4,4.000,157044,172966,279902,247112,378537,378537,378537,378537,378537
2833,4,4.000,198300,207874,324991,285543,411009,411009,411009,411009,411009
2834,2,2.000,54851,54851,737012,395931,737012,737012,737012,737012,737012
2835,3,3.000,123491,123491,223559,343423,683221,683221,683221,683221,683221
2836,9,9.000,8833,110961,132908,125834,146807,214058,214058,214058,214058
2837,5,5.000,143560,144979,199106,222679,293471,332279,332279,332279,332279
2838,4,4.000,126959,146543,161416,183865,300542,300542,300542,300542,300542
2839,5,5.000,121461,143490,151446,195548,241998,319348,319348,319348,319348
2840,4,4.000,217506,269618,290631,269275,299348,299348,299348,299348,299348
2841,3,3.000,246207,246207,322443,310329,362337,362337,362337,362337,362337
2842,5,5.000,11551,57774,111537,196477,146260,655267,655267,655267,655267
2843,5,5.000,138979,175949,179225,214941,282846,297708,297708,297708,297708
2844,5,5.000,132258,135473,218557,190963,232447,236081,236081,236081,236081
2845,5,5.000,128507,150304,179452,205879,248004,323129,323129,323129,323129
2846,4,4.000,160260,186823,317503,254006,351438,351438,351438,351438,351438
2847,5,5.000,80171,146320,341810,258205,349003,373724,373724,373724,373724
2848,3,3.000,126522,126522,355709,280936,360577,360577,360577,360577,360577
2849,4,4.000,160075,173666,179395,322851,778270,778270,778270,778270,778270
2850,3,3.000,138690,138690,310494,273634,371718,371718,371718,371718,371718
2851,5,5.000,8838,155927,181791,159073,203344,245467,245467,245467,245467
2852,5,5.000,175337,181601,200761,192838,202060,204434,204434,204434,204434
2853,5,5.000,74347,185006,214776,213919,226343,369124,369124,369124,369124
2854,4,4.000,116270,227951,292605,232995,295154,295154,295154,295154,295154
2855,5,5.000,132217,155737,214584,192056,217901,239845,239845,239845,239845
2856,5,5.000,125972,156382,194135,202819,256357,281249,281249,281249,281249
2857,5,5.000,128539,128987,212266,213108,286736,309013,309013,309013,309013
2858,6,6.000,128129,131330,136779,163000,146946,300736,300736,300736,300736
2859,6,6.000,140095,150429,158580,179316,159103,312617,312617,312617,312617
2860,5,5.000,119017,129793,147008,168029,211641,232687,232687,232687,232687
2861,5,5.000,125048,171141,209373,217942,258074,326077,326077,326077,326077
2862,4,4.000,130939,141060,321439,232069,334839,334839,334839,334839,334839
2863,5,5.000,121572,141099,211116,202095,255964,280726,280726,280726,280726
2864,3,3.000,161261,161261,297628,398573,736831,736831,736831,736831,736831
2865,6,6.000,8876,9153,176994,149427,259307,312829,312829,312829,312829
2866,6,6.000,9109,104917,141200,152150,239082,290094,290094,290094,290094
2867,7,7.000,11783,116662,136426,143756,198607,259398,259398,259398,259398
2868,4,4.000,167858,262170,317332,361545,698823,698823,698823,698823,698823
2869,3,3.000,121777,121777,136030,191449,316540,316540,316540,316540,316540
2870,5,5.000,12022,214177,239979,214344,288882,316661,316661,316661,316661
2871,3,3.000,130040,130040,137221,313591,673514,673514,673514,673514,673514
2872,5,5.000,125732,129957,200609,223297,274939,385251,385251,385251,385251
2873,5,5.000,123717,145471,146801,224019,307207,396903,396903,396903,396903
2874,3,3.000,182200,182200,220784,254857,361589,361589,361589,361589,361589
2875,4,4.000,124479,275360,299111,257386,330597,330597,330597,330597,330597
2876,2,2.000,204859,204859,681960,443409,681960,681960,681960,681960,681960
2877,6,6.000,129036,135962,173693,211607,295831,389723,389723,389723,389723
2878,4,4.000,133973,157358,254516,216375,319654,319654,319654,319654,319654
2879,5,5.000,126931,161451,222091,301648,263569,734202,734202,734202,734202
2880,2,2.000,140087,140087,741068,440577,741068,741068,741068,741068,741068
2881,2,2.000,220616,220616,272539,246577,272539,272539,272539,272539,272539
2882,4,4.000,135267,300527,322978,271041,325394,325394,325394,325394,325394
2883,5,5.000,163933,168034,180379,192220,223067,225687,225687,225687,225687
2884,3,3.000,175109,175109,326307,445095,833869,833869,833869,833869,833869
2885,4,4.000,9851,150229,167205,147492,262686,262686,262686,262686,262686
2886,6,6.000,9206,164217,205413,174245,227355,263527,263527,263527,263527
2887,4,4.000,70823,160034,372350,246454,382612,382612,382612,382612,382612
2888,3,3.000,12472,12472,293683,365178,789380,789380,789380,789380,789380
2889,4,4.000,161476,170046,367289,368083,773521,773521,773521,773521,773521
2890,2,2.000,161963,161963,275469,218716,275469,275469,275469,275469,275469
2891,5,5.000,166448,197509,275221,247496,291943,306363,306363,306363,306363
2892,4,4.000,59124,144231,238022,187239,307582,307582,307582,307582,307582
2893,5,5.000,59737,160589,207627,318650,347048,818250,818250,818250,818250
2894,2,2.000,145203,145203,266982,206092,266982,266982,266982,266982,266982
2895,5,5.000,161779,185612,191485,245201,308127,379006,379006,379006,379006
2896,3,3.000,162655,162655,292330,253749,306263,306263,306263,306263,306263
2897,4,4.000,143646,259838,307468,280147,409638,409638,409638,409638,409638
2898,4,4.000,227770,304033,304889,299268,360383,360383,360383,360383,360383
2899,4,4.000,160748,185077,293028,254838,380500,380500,380500,380500,380500
2900,3,3.000,163878,163878,192623,271283,457348,457348,457348,457348,457348
2901,5,5.000,10061,162192,268008,218665,301720,351344,351344,351344,351344
2902,4,4.000,84692,169394,194338,190150,312179,312179,312179,312179,312179
2903,5,5.000,177086,192204,198165,230131,245450,337753,337753,337753,337753
2904,4,4.000,67602,143790,233249,208014,387416,387416,387416,387416,387416
2905,5,5.000,65986,165627,189191,202434,231471,359899,359899,359899,359899
2906,5,5.000,137409,166586,191372,216858,198638,390286,390286,390286,390286
2907,5,5.000,65709,219363,261898,230834,276801,330399,330399,330399,330399
2908,5,5.000,11145,157440,180815,156783,190070,244447,244447,244447,244447
2909,4,4.000,171294,189932,325113,254290,330822,330822,330822,330822,330822
2910,5,5.000,128631,161758,202038,210087,276059,281950,281950,281950,281950
2911,4,4.000,160803,185739,263283,236070,334455,334455,334455,334455,334455
2912,6,6.000,144927,161421,191427,187515,209639,238242,238242,238242,238242
2913,5,5.000,9210,164070,177688,184793,203170,369830,369830,369830,369830
2914,3,3.000,57524,57524,185353,339735,776330,776330,776330,776330,776330
2915,4,4.000,185749,249817,269942,252969,306369,306369,306369,306369,306369
2916,5,5.000,134233,149063,252118,221192,280050,290498,290498,290498,290498
2917,4,4.000,156844,159598,221463,194285,239236,239236,239236,239236,239236
2918,4,4.000,214942,255248,361069,311045,412921,412921,412921,412921,412921
2919,4,4.000,125821,169722,371419,260202,373846,373846,373846,373846,373846
2920,3,3.000,156738,156738,351799,293087,370726,370726,370726,370726,370726
2921,5,5.000,8551,125772,152580,185249,314588,324754,324754,324754,324754
2922,5,5.000,143710,144053,190218,215141,285281,312446,312446,312446,312446
2923,4,4.000,143109,185099,275967,230617,318296,318296,318296,318296,318296
2924,5,5.000,123628,150538,259013,309259,291678,721438,721438,721438,721438
2925,1,1.000,369585,369585,369585,369585,369585,369585,369585,369585,369585
2926,6,6.000,11599,123299,299863,209368,329290,332354,332354,332354,332354
2927,4,4.000,9501,162475,234560,196350,378865,378865,378865,378865,378865
2928,3,3.000,155519,155519,167870,363734,767814,767814,767814,767814,767814
2929,4,4.000,170977,213119,229785,213726,241024,241024,241024,241024,241024
2930,3,3.000,171056,171056,227054,372412,719128,719128,719128,719128,719128
2931,4,4.000,131739,218837,291719,272313,446960,446960,446960,446960,446960
2932,4,4.000,152158,276454,293096,262385,327832,327832,327832,327832,327832
2933,5,5.000,8582,149827,236995,188771,241542,306909,306909,306909,306909
2934,3,3.000,139107,139107,266361,270876,407162,407162,407162,407162,407162
2935,7,7.000,9157,10685,159602,151344,246703,304133,304133,304133,304133
2936,2,2.000,185503,185503,785098,485300,785098,785098,785098,785098,785098
2937,4,4.000,149644,164247,277904,238183,360937,360937,360937,360937,360937
2938,3,3.000,64574,64574,159738,340507,797211,797211,797211,797211,797211
2939,4,4.000,191970,318636,361074,313246,381307,381307,381307,381307,381307
2940,3,3.000,162345,162345,325767,297376,404017,404017,404017,404017,404017
2941,5,5.000,156251,159905,183005,186341,193875,238670,238670,238670,238670
2942,5,5.000,160134,191425,191438,214619,199180,330918,330918,330918,330918
2943,2,2.000,209237,209237,777519,493378,777519,777519,777519,777519,777519
2944,4,4.000,171997,227494,244203,251445,362086,362086,362086,362086,362086
2945,4,4.000,163093,179298,202648,219876,334466,334466,334466,334466,334466
2946,4,4.000,167632,238098,317865,267973,348299,348299,348299,348299,348299
2947,6,6.000,63795,157508,197081,184494,198848,320668,320668,320668,320668
2948,4,4.000,169909,170695,308775,244122,327111,327111,327111,327111,327111
2949,3,3.000,162636,162636,287037,278119,384686,384686,384686,384686,384686
2950,6,6.000,9628,136023,181941,172354,278048,280611,280611,280611,280611
2951,4,4.000,125661,214874,242507,248251,409962,409962,409962,409962,409962
2952,6,6.000,120373,140534,153012,161570,158842,244438,244438,244438,244438
2953,4,4.000,142790,198807,336292,259839,361470,361470,361470,361470,361470
2954,6,6.000,146801,153780,190242,203649,223417,345980,345980,345980,345980
2955,4,4.000,119535,159471,216235,202417,314428,314428,314428,314428,314428
2956,5,5.000,133043,149059,260846,324494,264758,814767,814767,814767,814767
2957,1,1.000,332156,332156,332156,332156,332156,332156,332156,332156,332156
2958,5,5.000,121025,127401,171103,206398,263792,348672,348672,348672,348672
2959,6,6.000,60880,132119,224043,192345,241766,302826,302826,302826,302826
2960,4,4.000,133214,153956,256720,215744,319087,319087,319087,319087,319087
2961,3,3.000,130376,130376,196149,356339,742493,742493,742493,742493,742493
2962,5,5.000,146335,148423,167334,237409,314548,410408,410408,410408,410408
2963,3,3.000,154710,154710,179022,222145,332703,332703,332703,332703,332703
2964,5,5.000,58525,124080,218425,201465,246043,360255,360255,360255,360255
2965,4,4.000,9367,121667,196175,248953,668604,668604,668604,668604,668604
2966,6,6.000,113598,149283,192109,178324,213333,251859,251859,251859,251859
2967,5,5.000,127372,130348,147270,179318,181727,309877,309877,309877,309877
2968,5,5.000,122012,179738,182684,231035,312642,358101,358101,358101,358101
2969,6,6.000,66524,106899,144553,148690,160404,275795,275795,275795,275795
2970,6,6.000,10917,127343,190742,166997,195738,318894,318894,318894,318894
2971,4,4.000,193743,273008,285801,261552,293656,293656,293656,293656,293656
2972,5,5.000,118399,155576,241723,238819,297024,381376,381376,381376,381376
2973,4,4.000,166499,172469,187388,208332,306972,306972,306972,306972,306972
2974,2,2.000,262531,262531,630967,446749,630967,630967,630967,630967,630967
2975,2,2.000,502603,502603,664846,583724,664846,664846,664846,664846,664846
2976,3,3.000,368883,368883,384072,394628,430930,430930,430930,430930,430930
2977,3,3.000,199337,199337,282507,258113,292495,292495,292495,292495,292495
2978,5,5.000,125986,195004,215642,211063,251768,266916,266916,266916,266916
2979,5,5.000,125084,129281,130799,180621,245605,272338,272338,272338,272338
2980,5,5.000,66429,124948,158126,187204,203404,383117,383117,383117,383117
2981,6,6.000,12426,143702,201724,180160,206989,365099,365099,365099,365099
2982,5,5.000,149386,149766,179837,188003,185545,275481,275481,275481,275481
2983,2,2.000,278128,278128,742512,510320,742512,742512,742512,742512,742512
2984,6,6.000,56373,106765,227160,180163,256213,310022,310022,310022,310022
2985,4,4.000,111227,189711,360914,256533,364282,364282,364282,364282,364282
2986,5,5.000,117370,157706,179691,309898,320381,774343,774343,774343,774343
2987,1,1.000,363491,363491,363491,363491,363491,363491,363491,363491,363491
2988,4,4.000,146121,163888,288506,241130,366006,366006,366006,366006,366006
2989,6,6.000,9041,126381,161565,159461,173674,328316,328316,328316,328316
2990,5,5.000,20487,69399,133276,233816,176405,769517,769517,769517,769517
2991,5,5.000,151430,170043,179493,230600,266793,385245,385245,385245,385245
2992,7,7.000,9003,9201,114430,111640,222670,231819,231819,231819,231819
2993,4,4.000,145730,175282,201140,221959,365685,365685,365685,365685,365685
2994,6,6.000,147438,158186,226598,225155,256365,395895,395895,395895,395895
2995,3,3.000,145222,145222,244469,213301,250212,250212,250212,250212,250212
2996,4,4.000,11983,128557,330438,295098,709416,709416,709416,709416,709416
2997,4,4.000,155955,170278,199236,204888,294086,294086,294086,294086,294086
2998,4,4.000,154872,165805,337434,364296,799074,799074,799074,799074,799074
2999,3,3.000,122419,122419,157538,213493,360522,360522,360522,360522,360522
3000,4,4.000,152913,154123,277807,238496,369141,369141,369141,369141,369141
3001,5,5.000,8817,126151,169211,304080,369164,847058,847058,847058,847058
3002,2,2.000,163595,163595,259906,211750,259906,259906,259906,259906,259906
3003,6,6.000,12111,161005,210355,205087,302250,378378,378378,378378,378378
3004,3,3.000,170628,170628,208451,441203,944530,944530,944530,944530,944530
3005,2,2.000,158582,158582,337159,247870,337159,337159,337159,337159,337159
3006,6,6.000,7875,131827,158441,163269,200299,336277,336277,336277,336277
3007,5,5.000,132423,213709,290812,254604,303519,332560,332560,332560,332560
3008,5,5.000,6727,132714,232016,179840,234117,293630,293630,293630,293630
3009,4,4.000,135754,157548,178835,208321,361149,361149,361149,361149,361149
3010,7,7.000,8943,113852,141351,166755,248646,290238,290238,290238,290238
3011,4,4.000,76676,122774,261294,199923,338949,338949,338949,338949,338949
3012,8,8.000,12143,110853,120358,130906,146036,351464,351464,351464,351464
3013,3,3.000,181304,181304,252213,403184,776037,776037,776037,776037,776037
3014,3,3.000,167615,167615,195365,259325,414995,414995,414995,414995,414995
3015,4,4.000,243194,343955,344385,322716,359331,359331,359331,359331,359331
3016,3,3.000,226452,226452,283638,265089,285178,285178,285178,285178,285178
3017,4,4.000,159369,163439,245995,245488,413151,413151,413151,413151,413151
3018,3,3.000,9759,9759,339041,393806,832619,832619,832619,832619,832619
3019,2,2.000,159953,159953,796107,478030,796107,796107,796107,796107,796107
3020,4,4.000,161222,197614,251773,232065,317651,317651,317651,317651,317651
3021,4,4.000,166529,292519,349140,290856,355237,355237,355237,355237,355237
3022,2,2.000,171198,171198,766523,468860,766523,766523,766523,766523,766523
3023,3,3.000,137087,137087,266602,407493,818790,818790,818790,818790,818790
3024,3,3.000,136830,136830,151298,185223,267543,267543,267543,267543,267543
3025,5,5.000,126795,133906,210376,216357,238926,371782,371782,371782,371782
3026,7,7.000,60801,106762,135083,134978,170260,205973,205973,205973,205973
3027,4,4.000,121049,265700,335836,267945,349198,349198,349198,349198,349198
3028,5,5.000,32799,138491,181313,177474,222101,312667,312667,312667,312667
3029,5,5.000,12102,129735,159087,257222,165864,819322,819322,819322,819322
3030,4,4.000,63984,170955,302952,310958,705942,705942,705942,705942,705942
3031,3,3.000,134800,134800,149571,146609,155457,155457,155457,155457,155457
3032,5,5.000,116322,171584,197220,244954,340920,398728,398728,398728,398728
3033,4,4.000,132409,193855,320456,247612,343729,343729,343729,343729,343729
3034,4,4.000,145150,162183,179810,210272,353945,353945,353945,353945,353945
3035,2,2.000,161763,161763,793864,477813,793864,793864,793864,793864,793864
3036,6,6.000,14205,144008,166069,182791,256492,366664,366664,366664,366664
3037,6,6.000,10279,62229,161676,154610,218757,331325,331325,331325,331325
3038,4,4.000,141342,144540,348108,247161,354656,354656,354656,354656,354656
3039,4,4.000,94737,162192,343393,241937,367429,367429,367429,367429,367429
3040,5,5.000,131805,141084,223930,216103,270860,312836,312836,312836,312836
3041,4,4.000,143406,215825,257305,251973,391358,391358,391358,391358,391358
3042,6,6.000,11396,63497,293062,195764,319081,361866,361866,361866,361866
3043,3,3.000,164252,164252,189043,387264,808498,808498,808498,808498,808498
3044,2,2.000,311153,311153,322283,316718,322283,322283,322283,322283,322283
3045,2,2.000,174946,174946,809148,492047,809148,809148,809148,809148,809148
3046,4,4.000,173960,253423,275278,244491,275305,275305,275305,275305,275305
3047,4,4.000,168877,195296,233370,246920,390138,390138,390138,390138,390138
3048,4,4.000,163572,197518,312774,273134,418673,418673,418673,418673,418673
3049,4,4.000,154466,176915,237474,243169,403821,403821,403821,403821,403821
3050,6,6.000,70858,144498,195317,175590,209800,253918,253918,253918,253918
3051,5,5.000,185502,191056,191472,196194,203518,209422,209422,209422,209422
3052,2,2.000,240405,240405,805163,522784,805163,805163,805163,805163,805163
3053,5,5.000,12106,175670,178846,204342,241939,413149,413149,413149,413149
3054,3,3.000,14843,14843,345269,355978,707822,707822,707822,707822,707822
3055,5,5.000,11512,124620,129244,152535,183779,313520,313520,313520,313520
3056,5,5.000,127445,139878,153336,210217,287335,343091,343091,343091,343091
3057,6,6.000,64439,139445,215404,256012,245983,718736,718736,718736,718736
3058,2,2.000,134943,134943,319025,226984,319025,319025,319025,319025,319025
3059,3,3.000,299785,299785,305920,332130,390687,390687,390687,390687,390687
3060,5,5.000,111047,125511,252838,240756,341235,373152,373152,373152,373152
3061,1,1.000,748331,748331,748331,748331,748331,748331,748331,748331,748331
3062,8,8.000,19703,138215,155676,143471,182822,205053,205053,205053,205053
3063,6,6.000,65250,131013,153170,165989,220185,274999,274999,274999,274999
3064,5,5.000,171863,179475,209383,318083,212212,817483,817483,817483,817483
3065,2,2.000,167506,167506,257626,212566,257626,257626,257626,257626,257626
3066,3,3.000,213946,213946,271299,279908,354480,354480,354480,354480,354480
3067,5,5.000,153988,154383,158598,225926,276566,386095,386095,386095,386095
3068,4,4.000,202895,203455,239430,226212,259070,259070,259070,259070,259070
3069,5,5.000,8876,202469,283169,232362,310979,356321,356321,356321,356321
3070,5,5.000,66495,130052,189592,180686,205465,311827,311827,311827,311827
3071,6,6.000,11799,67957,143776,164600,273071,360410,360410,360410,360410
3072,6,6.000,127761,135501,174566,164674,185332,209974,209974,209974,209974
3073,6,6.000,10677,153402,164480,154815,174950,262632,262632,262632,262632
3074,4,4.000,128906,194653,368697,372960,799586,799586,799586,799586,799586
3075,3,3.000,144960,144960,310049,284264,397783,397783,397783,397783,397783
3076,3,3.000,166658,166658,259392,278696,410039,410039,410039,410039,410039
3077,4,4.000,158101,173178,191288,216226,342339,342339,342339,342339,342339
3078,7,7.000,62321,72006,147078,154091,220772,240893,240893,240893,240893
3079,5,5.000,158882,183036,185435,186434,191758,213062,213062,213062,213062
3080,3,3.000,293547,293547,331537,469678,783952,783952,783952,783952,783952
3081,2,2.000,159825,159825,839876,499850,839876,839876,839876,839876,839876
3082,3,3.000,11871,11871,162334,186086,384055,384055,384055,384055,384055
3083,4,4.000,158880,235311,245255,247052,348764,348764,348764,348764,348764
3084,5,5.000,172759,183681,185429,216183,240360,298688,298688,298688,298688
3085,5,5.000,143650,191766,191848,198434,213584,251326,251326,251326,251326
3086,5,5.000,13108,166008,220591,186656,245366,288209,288209,288209,288209
3087,4,4.000,214712,234899,250550,256483,325773,325773,325773,325773,325773
3088,4,4.000,12099,159584,275860,319732,831388,831388,831388,831388,831388
3089,4,4.000,12815,160072,191615,167615,305958,305958,305958,305958,305958
3090,5,5.000,65110,159107,191338,202270,197482,398316,398316,398316,398316
3091,5,5.000,166878,185479,197506,212996,239869,275252,275252,275252,275252
3092,2,2.000,395268,395268,841026,618147,841026,841026,841026,841026,841026
3093,5,5.000,56527,145299,186237,189585,192022,367842,367842,367842,367842
3094,5,5.000,16382,158975,195680,155921,196539,212033,212033,212033,212033
3095,5,5.000,150560,159100,183518,205517,245032,289375,289375,289375,289375
3096,4,4.000,142063,159583,291221,238553,361348,361348,361348,361348,361348
3097,6,6.000,117206,126709,155612,185797,258331,319358,319358,319358,319358
3098,6,6.000,122081,124193,149668,188507,282284,309346,309346,309346,309346
3099,4,4.000,132536,194823,329295,254649,361943,361943,361943,361943,361943
3100,1,1.000,719306,719306,719306,719306,719306,719306,719306,719306,719306
3101,6,6.000,64768,120070,198495,173039,209037,321380,321380,321380,321380
3102,2,2.000,713065,713065,782151,747608,782151,782151,782151,782151,782151
3103,3,3.000,122363,122363,173599,193812,285475,285475,285475,285475,285475
3104,4,4.000,165410,176803,292390,235302,306608,306608,306608,306608,306608
3105,5,5.000,68662,158268,170476,201157,203729,404651,404651,404651,404651
3106,4,4.000,170903,185737,268976,243810,349625,349625,349625,349625,349625
3107,6,6.000,9369,155802,197191,171513,232963,265355,265355,265355,265355
3108,2,2.000,198226,198226,779123,488674,779123,779123,779123,779123,779123
3109,4,4.000,160630,269291,291201,272283,368012,368012,368012,368012,368012
3110,7,7.000,59333,71297,150060,142708,191526,191582,191582,191582,191582
3111,4,4.000,61430,315093,323786,381893,827263,827263,827263,827263,827263
3112,2,2.000,244626,244626,314453,279539,314453,314453,314453,314453,314453
3113,3,3.000,199530,199530,314668,437863,799393,799393,799393,799393,799393
3114,2,2.000,214708,214708,296977,255842,296977,296977,296977,296977,296977
3115,3,3.000,122129,122129,264264,360160,694089,694089,694089,694089,694089
3116,5,5.000,143896,149428,150387,193857,161415,364159,364159,364159,364159
3117,4,4.000,142077,160384,328363,252481,379100,379100,379100,379100,379100
3118,6,6.000,127239,143667,166091,254735,222044,713689,713689,713689,713689
3119,3,3.000,137801,137801,192990,214413,312449,312449,312449,312449,312449
3120,4,4.000,66660,125211,347084,221513,347100,347100,347100,347100,347100
3121,4,4.000,119646,183540,215074,207747,312731,312731,312731,312731,312731
3122,7,7.000,17086,145782,149730,148385,155572,273050,273050,273050,273050
3123,6,6.000,127699,146699,153088,260173,216810,766520,766520,766520,766520
3124,2,2.000,147179,147179,272991,210085,272991,272991,272991,272991,272991
3125,5,5.000,12242,131051,248299,203435,273793,351792,351792,351792,351792
3126,4,4.000,293561,304276,306455,308668,330380,330380,330380,330380,330380
3127,5,5.000,9158,108371,132155,157575,195583,342609,342609,342609,342609
3128,2,2.000,204788,204788,783501,494144,783501,783501,783501,783501,783501
3129,5,5.000,166819,168758,203581,194175,207265,224456,224456,224456,224456
3130,4,4.000,221755,284506,285971,273262,300818,300818,300818,300818,300818
3131,2,2.000,145477,145477,824265,484871,824265,824265,824265,824265,824265
3132,6,6.000,145702,159455,179563,172848,181480,191399,191399,191399,191399
3133,4,4.000,67069,197358,275752,221772,346912,346912,346912,346912,346912
3134,6,6.000,12080,92290,145890,285964,226929,1138182,1138182,1138182,1138182
3135,1,1.000,286684,286684,286684,286684,286684,286684,286684,286684,286684
3136,3,3.000,267079,267079,429493,407613,526267,526267,526267,526267,526267
3137,5,5.000,121104,121667,124015,163990,215432,237736,237736,237736,237736
3138,6,6.000,123143,125518,155552,164587,192132,245555,245555,245555,245555
3139,7,7.000,9172,131578,147114,151532,234814,235965,235965,235965,235965
3140,8,8.000,58980,120342,124010,127946,179068,198389,198389,198389,198389
3141,6,6.000,9464,137838,153786,181090,270488,362943,362943,362943,362943
3142,5,5.000,129986,149592,151356,192747,152398,380407,380407,380407,380407
3143,3,3.000,317202,317202,376796,358329,380991,380991,380991,380991,380991
3144,3,3.000,222416,222416,429407,366966,449076,449076,449076,449076,449076
3145,4,4.000,130406,137836,220576,189201,267989,267989,267989,267989,267989
3146,4,4.000,118286,254502,264178,244075,339335,339335,339335,339335,339335
3147,5,5.000,119122,173064,194023,236125,332059,362359,362359,362359,362359
3148,4,4.000,60428,172807,183439,184974,323225,323225,323225,323225,323225
3149,5,5.000,108090,119548,197366,209122,245553,375057,375057,375057,375057
3150,4,4.000,268955,269828,276483,282511,314779,314779,314779,314779,314779
3151,4,4.000,132763,162708,192744,221721,398669,398669,398669,398669,398669
3152,2,2.000,812824,812824,836428,824626,836428,836428,836428,836428,836428
3153,1,1.000,351118,351118,351118,351118,351118,351118,351118,351118,351118
3154,5,5.000,129492,182647,185099,187921,207572,234797,234797,234797,234797
3155,6,6.000,62650,128986,199939,186727,257307,295919,295919,295919,295919
3156,5,5.000,12198,121552,137725,202443,366580,374163,374163,374163,374163
3157,4,4.000,124462,243514,323410,274100,405015,405015,405015,405015,405015
3158,3,3.000,279472,279472,301199,312391,356503,356503,356503,356503,356503
3159,3,3.000,118224,118224,154762,327583,709763,709763,709763,709763,709763
3160,5,5.000,123421,140148,155558,177214,183389,283555,283555,283555,283555
3161,8,8.000,12703,68415,125087,132102,218390,346116,346116,346116,346116
3162,3,3.000,128117,128117,245592,368736,732499,732499,732499,732499,732499
3163,3,3.000,314231,314231,336800,329562,337655,337655,337655,337655,337655
3164,4,4.000,154319,206177,275618,241576,330193,330193,330193,330193,330193
3165,5,5.000,10704,160824,161558,186499,295298,304111,304111,304111,304111
3166,2,2.000,191448,191448,786102,488775,786102,786102,786102,786102,786102
3167,6,6.000,61321,65188,187843,175252,197407,365837,365837,365837,365837
3168,2,2.000,355340,355340,809851,582595,809851,809851,809851,809851,809851
3169,6,6.000,11498,91613,166333,166979,276422,305468,305468,305468,305468
3170,2,2.000,165031,165031,830089,497560,830089,830089,830089,830089,830089
3171,3,3.000,158727,158727,295332,255550,312591,312591,312591,312591,312591
3172,7,7.000,60267,96589,141616,189688,354726,390296,390296,390296,390296
3173,4,4.000,153076,190618,194096,202296,271397,271397,271397,271397,271397
3174,6,6.000,9246,11560,172013,136940,299390,317612,317612,317612,317612
3175,4,4.000,168553,187775,233494,251596,416563,416563,416563,416563,416563
3176,4,4.000,11655,140394,142118,265934,769572,769572,769572,769572,769572
3177,7,7.000,9185,12304,124608,134238,210029,359885,359885,359885,359885
3178,5,5.000,10640,163164,239744,235755,376182,389048,389048,389048,389048
3179,6,6.000,14645,117710,223620,170394,232028,294914,294914,294914,294914
3180,4,4.000,125519,135343,219203,205760,342975,342975,342975,342975,342975
3181,5,5.000,125142,137540,154332,207490,227672,392767,392767,392767,392767
3182,7,7.000,57665,67948,122673,133994,197859,230522,230522,230522,230522
3183,6,6.000,13635,125214,216990,248229,268790,727191,727191,727191,727191
3184,2,2.000,347901,347901,355788,351844,355788,355788,355788,355788,355788
3185,4,4.000,154369,164720,195502,225273,386502,386502,386502,386502,386502
3186,4,4.000,142967,163829,282218,251419,416663,416663,416663,416663,416663
3187,4,4.000,202780,220893,233122,255112,363655,363655,363655,363655,363655
3188,5,5.000,162273,164538,191432,202854,191518,304509,304509,304509,304509
3189,4,4.000,228938,238020,266797,269430,343966,343966,343966,343966,343966
3190,3,3.000,249320,249320,330670,305790,337382,337382,337382,337382,337382
3191,3,3.000,170918,170918,314210,290835,387377,387377,387377,387377,387377
3192,4,4.000,161114,185558,243140,251206,415012,415012,415012,415012,415012
3193,5,5.000,167711,175592,200759,319630,229716,824376,824376,824376,824376
3194,1,1.000,734494,734494,734494,734494,734494,734494,734494,734494,734494
3195,3,3.000,139552,139552,161584,219377,356995,356995,356995,356995,356995
3196,5,5.000,119591,132666,219400,214248,271557,328028,328028,328028,328028
