Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
800,2.400,122.382,94.809,107.745,119.688,131.628,167.151,167.557,167.557,167.557,0.008
805,3.000,115.092,98.786,104.974,116.256,124.916,129.561,131.641,131.641,131.641,0.009
810,3.400,129.137,108.266,124.968,131.682,135.390,143.483,148.800,148.800,148.800,0.008
815,1.800,123.337,99.790,111.233,118.142,136.809,154.250,154.250,154.250,154.250,0.008
820,3.200,116.262,104.057,108.483,116.970,123.267,125.635,131.620,131.620,131.620,0.009
825,3.000,111.516,99.676,104.739,110.637,119.594,122.139,126.715,126.715,126.715,0.009
830,2.800,115.691,96.404,106.336,115.456,119.717,135.128,147.763,147.763,147.763,0.009
835,2.600,118.617,95.658,107.468,115.619,119.661,125.753,191.473,191.473,191.473,0.008
840,2.800,123.520,107.694,112.577,125.581,131.733,138.896,142.372,142.372,142.372,0.008
845,1.800,129.164,99.464,122.242,130.795,139.450,153.882,153.882,153.882,153.882,0.008
850,2.000,119.227,99.669,105.404,125.689,126.978,155.429,155.429,155.429,155.429,0.008
855,2.800,120.536,99.321,109.542,125.622,130.624,132.858,137.909,137.909,137.909,0.008
860,3.600,122.595,101.491,111.309,118.841,125.690,132.876,204.451,204.451,204.451,0.008
865,2.800,115.505,94.384,105.670,116.011,125.781,130.133,149.735,149.735,149.735,0.009
870,2.800,116.895,99.265,104.267,113.614,125.673,149.177,149.459,149.459,149.459,0.009
875,2.800,118.077,99.694,109.946,119.685,125.703,138.217,138.779,138.779,138.779,0.008
880,2.800,122.350,88.253,107.496,125.669,131.696,142.759,167.244,167.244,167.244,0.008
885,3.000,122.631,105.395,112.790,120.560,131.616,138.631,146.645,146.645,146.645,0.008
890,2.000,134.512,99.215,117.141,131.643,141.522,204.727,204.727,204.727,204.727,0.007
895,2.800,126.348,105.286,112.745,131.516,135.114,143.273,150.573,150.573,150.573,0.008
