Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,OrderStatus,1713713194.643383,12338,0,1
2,Payment,1713713194.655755,119241,0,1
5,StockLevel,1713713194.775017,24998,0,1
1,NewOrder,1713713194.800036,150152,0,1
1,NewOrder,1713713194.950208,143611,0,1
2,Payment,1713713195.093838,107195,0,1
1,NewOrder,1713713195.201052,209110,0,1
4,Delivery,1713713195.410182,575817,0,1
1,NewOrder,1713713195.986035,197966,0,1
2,Payment,1713713196.184020,106102,0,1
3,OrderStatus,1713713196.290142,7854,0,1
1,NewOrder,1713713196.298014,178347,0,1
2,Payment,1713713196.476381,107188,0,1
2,Payment,1713713196.583587,125562,0,1
5,StockLevel,1713713196.709175,23399,0,1
2,Payment,1713713196.732594,102288,0,1
2,Payment,1713713196.834900,125733,0,1
1,NewOrder,1713713196.960652,138967,0,1
1,NewOrder,1713713197.099638,119745,0,1
1,NewOrder,1713713197.219402,112541,0,1
1,NewOrder,1713713197.331963,108463,0,1
4,Delivery,1713713197.440445,515035,0,1
2,Payment,1713713197.955503,108215,0,1
2,Payment,1713713198.063737,130558,0,1
1,NewOrder,1713713198.194314,193463,0,1
1,NewOrder,1713713198.387796,154390,0,1
2,Payment,1713713198.542206,107119,0,1
1,NewOrder,1713713198.649344,114793,0,1
2,Payment,1713713198.764156,124555,0,1
2,Payment,1713713198.888754,125679,0,1
1,NewOrder,1713713199.014482,138755,0,1
2,Payment,1713713199.153283,118551,0,1
2,Payment,1713713199.271850,137665,0,1
2,Payment,1713713199.409532,149886,0,1
1,NewOrder,1713713199.559434,204703,0,1
2,Payment,1713713199.764154,226537,0,1
4,Delivery,1713713199.990708,581721,0,1
1,NewOrder,1713713200.572448,136840,0,1
1,NewOrder,1713713200.709304,181046,0,1
1,NewOrder,1713713200.890368,183339,0,1
4,Delivery,1713713201.073735,577252,0,1
3,OrderStatus,1713713201.651012,7490,0,1
2,Payment,1713713201.658519,153078,0,1
2,Payment,1713713201.811614,173237,0,1
2,Payment,1713713201.984867,174358,0,1
2,Payment,1713713202.159249,160969,0,1
2,Payment,1713713202.320235,167546,0,1
2,Payment,1713713202.487797,173760,0,1
1,NewOrder,1713713202.661582,216983,0,1
1,NewOrder,1713713202.878582,125406,0,1
2,Payment,1713713203.004004,154201,0,1
2,Payment,1713713203.158227,167593,0,1
1,NewOrder,1713713203.325837,215731,0,1
5,StockLevel,1713713203.541591,25300,0,1
1,NewOrder,1713713203.566907,185299,0,1
2,Payment,1713713203.752223,130392,0,1
2,Payment,1713713203.882630,167640,0,1
4,Delivery,1713713204.050287,575700,0,1
5,StockLevel,1713713204.626004,21218,0,1
1,NewOrder,1713713204.647239,176658,0,1
2,Payment,1713713204.823914,142500,0,1
1,NewOrder,1713713204.966430,209622,0,1
1,NewOrder,1713713205.176070,132548,0,1
1,NewOrder,1713713205.308634,162289,0,1
1,NewOrder,1713713205.470940,125951,0,1
1,NewOrder,1713713205.596907,197010,0,1
2,Payment,1713713205.793935,124990,0,1
1,NewOrder,1713713205.918946,239390,0,1
2,Payment,1713713206.158355,143311,0,1
2,Payment,1713713206.301686,167553,0,1
2,Payment,1713713206.469256,173559,0,1
2,Payment,1713713206.642831,167579,0,1
2,Payment,1713713206.810426,167441,0,1
2,Payment,1713713206.977883,168122,0,1
2,Payment,1713713207.146021,167633,0,1
2,Payment,1713713207.313672,166996,0,1
2,Payment,1713713207.480686,161643,0,1
1,NewOrder,1713713207.642345,193096,0,1
