Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
1045,2.400,207.343,145.330,184.457,199.746,257.910,273.270,285.597,285.597,285.597,0.005
1050,3.000,205.209,177.105,184.055,195.199,218.333,245.828,280.161,280.161,280.161,0.005
1055,3.800,187.550,119.247,143.167,174.287,228.715,269.441,269.503,269.503,269.503,0.005
1060,2.400,208.106,144.447,189.731,229.453,237.298,245.724,248.985,248.985,248.985,0.005
1065,2.600,199.164,124.151,171.036,191.038,228.105,270.456,271.500,271.500,271.500,0.005
1070,1.600,203.753,131.195,176.692,229.704,245.600,251.499,251.499,251.499,251.499,0.005
1075,2.000,224.152,117.052,171.437,234.680,261.445,356.762,356.762,356.762,356.762,0.004
1080,3.400,199.333,139.368,168.189,184.381,249.464,259.706,260.887,260.887,260.887,0.005
1085,2.400,180.459,134.838,148.564,181.190,216.512,225.446,266.111,266.111,266.111,0.006
1090,2.200,193.869,145.708,172.284,176.240,217.509,231.301,261.638,261.638,261.638,0.005
1095,4.200,170.994,121.839,155.687,165.066,186.621,207.551,210.529,216.445,216.445,0.006
1100,3.200,194.458,139.726,150.359,205.483,224.116,261.233,266.782,266.782,266.782,0.005
1105,1.200,220.753,135.023,200.307,216.222,275.357,284.720,284.720,284.720,284.720,0.005
1110,3.200,206.974,140.527,178.642,205.662,239.866,286.071,297.647,297.647,297.647,0.005
1115,1.600,216.469,140.070,194.301,239.583,249.294,273.650,273.650,273.650,273.650,0.005
1120,3.000,216.414,147.927,179.165,225.101,245.492,272.845,279.700,279.700,279.700,0.005
1125,2.200,205.580,143.450,194.482,205.863,235.704,236.964,237.214,237.214,237.214,0.005
1130,2.200,190.092,127.520,148.328,180.326,219.585,251.170,261.799,261.799,261.799,0.005
1135,2.800,195.996,139.481,157.844,182.885,220.789,267.577,285.447,285.447,285.447,0.005
1140,2.000,198.453,116.254,171.818,203.611,218.941,273.600,273.600,273.600,273.600,0.005
1145,3.200,186.474,122.199,148.010,188.654,206.576,263.469,263.710,263.710,263.710,0.005
1150,2.600,199.299,135.331,164.940,186.358,237.504,240.686,313.519,313.519,313.519,0.005
1155,3.800,184.807,145.773,151.906,171.789,212.854,239.654,240.442,240.442,240.442,0.005
1160,3.400,199.707,127.323,170.366,209.227,231.372,237.659,252.147,252.147,252.147,0.005
1165,2.400,190.807,137.289,160.863,190.547,231.631,243.534,265.184,265.184,265.184,0.005
1170,2.600,200.659,148.392,179.339,190.924,237.264,244.567,254.032,254.032,254.032,0.005
1175,3.400,179.165,140.184,147.330,168.358,201.068,231.966,233.070,233.070,233.070,0.006
1180,3.600,187.476,134.101,167.952,183.939,209.908,216.090,265.199,265.199,265.199,0.005
1185,3.000,200.409,136.970,168.513,202.172,234.243,248.693,277.003,277.003,277.003,0.005
1190,3.200,198.775,157.999,174.161,194.989,232.200,243.442,249.945,249.945,249.945,0.005
1195,2.200,189.869,151.979,158.347,178.896,215.311,240.250,246.384,246.384,246.384,0.005
1200,2.200,222.216,157.959,179.026,229.248,258.691,279.057,285.464,285.464,285.464,0.005
1205,2.000,214.814,178.607,196.427,211.244,231.025,285.194,285.194,285.194,285.194,0.005
1210,2.800,206.359,143.146,192.888,201.387,230.754,260.445,267.373,267.373,267.373,0.005
1215,1.800,204.712,143.407,169.377,198.814,241.843,274.583,274.583,274.583,274.583,0.005
1220,2.000,225.905,165.129,178.047,250.336,269.761,274.804,274.804,274.804,274.804,0.004
1225,2.200,206.761,160.109,176.217,208.405,243.709,243.724,251.542,251.542,251.542,0.005
1230,1.400,293.930,163.704,188.714,247.644,364.765,589.591,589.591,589.591,589.591,0.003
1235,2.400,193.079,139.972,170.213,203.295,221.752,228.128,229.587,229.587,229.587,0.005
1240,2.200,195.224,139.941,174.050,185.645,218.610,227.856,251.660,251.660,251.660,0.005
1245,2.200,210.391,143.568,157.718,215.876,248.772,255.526,303.592,303.592,303.592,0.005
1250,2.200,219.818,128.765,189.352,217.990,251.997,278.347,291.791,291.791,291.791,0.005
1255,3.000,182.008,118.908,157.001,180.448,206.991,241.997,257.313,257.313,257.313,0.005
1260,2.400,211.758,133.914,207.191,223.324,243.117,258.514,259.517,259.517,259.517,0.005
1265,2.400,203.093,133.725,167.181,206.850,249.443,266.794,291.649,291.649,291.649,0.005
1270,3.000,222.726,157.593,198.252,227.341,250.534,262.688,293.374,293.374,293.374,0.004
1275,2.200,212.818,170.024,181.600,213.053,239.797,250.733,257.224,257.224,257.224,0.005
1280,3.400,190.533,120.963,167.669,188.658,217.052,236.637,268.754,268.754,268.754,0.005
