Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
2724,6,6.000,108973,109822,178436,161161,189732,236568,236568,236568,236568
2725,6,6.000,69305,143581,181146,162747,183702,237772,237772,237772,237772
2726,7,7.000,55568,111500,137678,148988,202363,266967,266967,266967,266967
2727,6,6.000,108060,116802,137607,161766,203411,284308,284308,284308,284308
2728,6,6.000,115929,128589,137693,168313,196119,300277,300277,300277,300277
2729,7,7.000,121161,127016,131528,152528,199785,220166,220166,220166,220166
2730,5,5.000,133696,172924,182850,197732,241514,257677,257677,257677,257677
2731,5,5.000,114166,144014,149633,199071,276625,310919,310919,310919,310919
2732,5,5.000,10751,150196,196566,182030,246049,306589,306589,306589,306589
2733,5,5.000,131792,196027,237213,218840,253612,275558,275558,275558,275558
2734,6,6.000,8609,122387,137413,148834,141807,347421,347421,347421,347421
2735,4,4.000,214468,269946,275453,264978,300045,300045,300045,300045,300045
2736,5,5.000,165386,182965,186152,200458,206167,261623,261623,261623,261623
2737,6,6.000,125091,172650,204574,196067,205750,289529,289529,289529,289529
2738,6,6.000,126170,126756,143385,159386,165074,255674,255674,255674,255674
2739,4,4.000,142155,183448,259347,218569,289326,289326,289326,289326,289326
2740,6,6.000,138761,145283,180098,182545,181471,289911,289911,289911,289911
2741,5,5.000,16359,139456,155176,192938,312647,341053,341053,341053,341053
2742,5,5.000,61495,154810,162742,186668,236552,317744,317744,317744,317744
2743,5,5.000,150191,167597,179490,193520,201490,268833,268833,268833,268833
2744,6,6.000,52746,156781,214621,192914,264565,282430,282430,282430,282430
2745,5,5.000,136601,174293,178961,210686,252352,311223,311223,311223,311223
2746,4,4.000,165061,184496,288524,237843,313293,313293,313293,313293,313293
2747,5,5.000,55214,148165,155863,162657,173640,280406,280406,280406,280406
2748,2,2.000,245379,245379,785590,515484,785590,785590,785590,785590,785590
2749,5,5.000,156525,172449,175366,291865,179517,775468,775468,775468,775468
2750,3,3.000,161188,161188,180236,213389,298745,298745,298745,298745,298745
2751,5,5.000,10949,175543,190839,181938,230569,301794,301794,301794,301794
2752,7,7.000,131586,131755,137660,151751,172124,218634,218634,218634,218634
2753,5,5.000,137659,140485,152357,182532,193922,288238,288238,288238,288238
2754,3,3.000,138804,138804,166397,347204,736413,736413,736413,736413,736413
2755,5,5.000,108513,117006,225940,198753,227808,314499,314499,314499,314499
2756,6,6.000,143625,144735,204934,191555,211012,263409,263409,263409,263409
2757,4,4.000,113608,158895,275266,215155,312854,312854,312854,312854,312854
2758,5,5.000,127228,130891,178769,195385,226805,313232,313232,313232,313232
2759,3,3.000,131699,131699,292535,351461,630151,630151,630151,630151,630151
2760,5,5.000,153808,161962,163908,209174,260700,305494,305494,305494,305494
2761,4,4.000,189483,196866,246116,220863,250988,250988,250988,250988,250988
2762,6,6.000,8647,151659,196137,173690,233587,292717,292717,292717,292717
2763,5,5.000,135415,135813,149537,187108,239149,275630,275630,275630,275630
2764,3,3.000,120715,120715,137629,337406,753875,753875,753875,753875,753875
2765,3,3.000,113683,113683,179537,340224,727453,727453,727453,727453,727453
2766,6,6.000,54374,112880,185614,170841,190839,299096,299096,299096,299096
2767,7,7.000,51744,113943,129381,151255,243039,267122,267122,267122,267122
2768,6,6.000,56520,120234,176859,158986,217106,237261,237261,237261,237261
2769,6,6.000,131481,168003,204338,201387,222690,292249,292249,292249,292249
2770,3,3.000,134160,134160,287056,249582,327530,327530,327530,327530,327530
2771,8,8.000,52334,129583,133975,143920,202786,300450,300450,300450,300450
2772,7,7.000,13619,114608,120084,129801,201571,207511,207511,207511,207511
2773,7,7.000,10581,109764,131831,202678,244692,652578,652578,652578,652578
2774,3,3.000,109863,109863,253478,342703,664770,664770,664770,664770,664770
2775,5,5.000,9705,10869,140511,133804,225272,282663,282663,282663,282663
2776,4,4.000,133199,214423,334398,260591,360345,360345,360345,360345,360345
2777,3,3.000,207841,207841,266706,253662,286441,286441,286441,286441,286441
2778,4,4.000,154320,194784,284699,339683,724931,724931,724931,724931,724931
2779,3,3.000,188305,188305,216421,229147,282717,282717,282717,282717,282717
2780,4,4.000,8029,374617,379322,296130,422553,422553,422553,422553,422553
2781,3,3.000,141486,141486,406113,360994,535383,535383,535383,535383,535383
2782,2,2.000,361412,361412,502885,432148,502885,502885,502885,502885,502885
2783,4,4.000,115032,141056,277540,221786,353519,353519,353519,353519,353519
2784,8,8.000,55349,116398,125815,121190,134961,232930,232930,232930,232930
2785,5,5.000,115558,177532,177729,203175,266174,278886,278886,278886,278886
2786,5,5.000,207744,209270,214879,220695,231268,240316,240316,240316,240316
2787,6,6.000,13521,120293,165591,152636,173454,294066,294066,294066,294066
2788,6,6.000,152245,154851,161605,160895,167528,167564,167564,167564,167564
2789,6,6.000,130573,161867,219287,191327,226414,244644,244644,244644,244644
2790,4,4.000,155774,195892,216576,212681,282483,282483,282483,282483,282483
2791,6,6.000,142601,156943,167597,172387,167603,232102,232102,232102,232102
2792,5,5.000,149653,173478,173673,205924,263106,269714,269714,269714,269714
2793,4,4.000,156740,187450,218307,236021,381588,381588,381588,381588,381588
2794,5,5.000,155848,184865,198604,213299,234363,292816,292816,292816,292816
2795,5,5.000,155540,162658,202134,201255,209070,276874,276874,276874,276874
2796,4,4.000,158972,197434,250026,226112,298017,298017,298017,298017,298017
2797,6,6.000,156932,167584,195637,202653,213749,302681,302681,302681,302681
2798,5,5.000,148109,179678,182946,177322,187427,188452,188452,188452,188452
2799,6,6.000,8923,129924,170803,158017,230897,267790,267790,267790,267790
2800,5,5.000,125170,138946,195808,187300,228342,248237,248237,248237,248237
2801,6,6.000,102845,112977,178859,176675,219283,312494,312494,312494,312494
2802,7,7.000,48914,101737,128286,163340,255106,288335,288335,288335,288335
2803,6,6.000,8612,118503,122648,154099,270827,281744,281744,281744,281744
2804,5,5.000,107414,107456,217067,189605,233834,282256,282256,282256,282256
2805,6,6.000,113809,128235,137585,160591,139224,315518,315518,315518,315518
2806,7,7.000,8141,115388,147892,164283,256397,313017,313017,313017,313017
2807,5,5.000,25960,119558,234139,180141,234967,286084,286084,286084,286084
2808,6,6.000,47335,66295,199902,149126,230755,234181,234181,234181,234181
2809,6,6.000,112154,126605,142299,252346,288864,715487,715487,715487,715487
2810,3,3.000,157037,157037,228143,218648,270766,270766,270766,270766,270766
2811,6,6.000,55766,104927,131466,148241,189956,289131,289131,289131,289131
2812,5,5.000,82003,113729,163300,188802,277281,307698,307698,307698,307698
2813,7,7.000,94199,122240,129115,148384,143615,288843,288843,288843,288843
2814,7,7.000,112788,112883,135854,161887,194869,270321,270321,270321,270321
2815,3,3.000,112965,112965,257848,354567,692890,692890,692890,692890,692890
2816,4,4.000,125433,142794,195401,188064,288631,288631,288631,288631,288631
2817,8,8.000,11691,112536,153719,138281,234945,259113,259113,259113,259113
2818,5,5.000,115863,152681,210288,200375,234207,288838,288838,288838,288838
2819,3,3.000,252399,252399,256279,400628,693207,693207,693207,693207,693207
2820,3,3.000,124312,124312,273155,230878,295169,295169,295169,295169,295169
2821,7,7.000,8144,52079,157582,161095,263922,296365,296365,296365,296365
2822,5,5.000,92225,124207,146862,189911,272229,314033,314033,314033,314033
2823,5,5.000,156114,161130,167649,192738,196997,281800,281800,281800,281800
2824,6,6.000,11703,143825,217885,193686,232412,349415,349415,349415,349415
2825,5,5.000,143299,148448,168633,185392,214628,251954,251954,251954,251954
2826,5,5.000,149782,168396,169175,187919,177849,274396,274396,274396,274396
2827,3,3.000,82371,82371,301540,383406,766307,766307,766307,766307,766307
2828,5,5.000,55451,196340,199434,191932,232285,276150,276150,276150,276150
2829,4,4.000,165869,167587,287483,228461,292908,292908,292908,292908,292908
2830,5,5.000,155629,206008,218971,231213,259894,315563,315563,315563,315563
2831,4,4.000,144797,190765,246076,218451,292166,292166,292166,292166,292166
2832,5,5.000,54338,86917,232334,195790,300281,305084,305084,305084,305084
2833,5,5.000,132891,168857,173535,201538,232457,299953,299953,299953,299953
2834,5,5.000,139445,181256,184931,184777,207719,210535,210535,210535,210535
2835,5,5.000,141599,169340,171901,209149,239446,323460,323460,323460,323460
2836,5,5.000,159922,161359,179424,192713,179568,283292,283292,283292,283292
2837,5,5.000,150786,166852,285681,253811,312092,353644,353644,353644,353644
2838,4,4.000,155726,179435,217199,221499,333638,333638,333638,333638,333638
2839,5,5.000,144769,172624,177667,281151,202329,708367,708367,708367,708367
2840,2,2.000,250142,250142,297934,274038,297934,297934,297934,297934,297934
2841,5,5.000,58764,130234,136278,179294,284169,287025,287025,287025,287025
2842,5,5.000,155560,160076,179553,203492,234939,287335,287335,287335,287335
2843,6,6.000,8449,148039,153118,154612,173466,294954,294954,294954,294954
2844,6,6.000,121888,149891,173611,172568,179457,250280,250280,250280,250280
2845,7,7.000,8388,129171,148040,154238,183752,292570,292570,292570,292570
2846,7,7.000,115824,123669,136251,143586,167449,184862,184862,184862,184862
2847,5,5.000,118271,137713,199183,199953,236188,308411,308411,308411,308411
2848,6,6.000,113839,125695,131666,172603,257490,278843,278843,278843,278843
2849,4,4.000,227134,233447,256450,247205,271790,271790,271790,271790,271790
2850,5,5.000,148926,166930,171491,201418,199704,320042,320042,320042,320042
2851,5,5.000,97532,151520,172221,179170,188393,286187,286187,286187,286187
2852,6,6.000,56174,159552,197906,184206,217864,285026,285026,285026,285026
2853,2,2.000,197979,197979,688673,443326,688673,688673,688673,688673,688673
2854,5,5.000,122890,140710,273087,218948,276609,281448,281448,281448,281448
2855,5,5.000,118810,144008,184925,182986,207576,259611,259611,259611,259611
2856,5,5.000,124720,175707,209833,207237,239431,286498,286498,286498,286498
2857,5,5.000,122289,149811,166822,270971,259643,656292,656292,656292,656292
2858,4,4.000,117676,168048,175586,175833,242024,242024,242024,242024,242024
2859,6,6.000,120857,143878,190453,190578,244772,293126,293126,293126,293126
2860,4,4.000,127636,190971,195761,192640,256194,256194,256194,256194,256194
2861,5,5.000,165073,168845,172478,191716,225217,226971,226971,226971,226971
2862,6,6.000,7754,157382,187786,172924,242862,280258,280258,280258,280258
2863,7,7.000,7909,10889,173964,141341,197405,256963,256963,256963,256963
2864,5,5.000,157300,180449,208929,218380,233447,311776,311776,311776,311776
2865,4,4.000,169259,187397,190076,216611,319712,319712,319712,319712,319712
2866,5,5.000,166722,227970,256209,241202,277421,277691,277691,277691,277691
2867,7,7.000,7704,7991,153692,149881,274365,318138,318138,318138,318138
2868,4,4.000,163486,190001,237562,224005,304974,304974,304974,304974,304974
2869,4,4.000,155846,200449,207678,218175,308728,308728,308728,308728,308728
2870,6,6.000,147706,150115,159083,200483,287592,301030,301030,301030,301030
2871,6,6.000,11645,122111,176400,141038,188349,196729,196729,196729,196729
2872,8,8.000,56517,93100,107672,120802,116533,296646,296646,296646,296646
2873,6,6.000,51414,105191,206687,170193,257437,268721,268721,268721,268721
2874,7,7.000,95793,103894,117486,140561,203304,229794,229794,229794,229794
2875,11,11.000,10723,59269,97856,108268,160346,172320,275134,275134,275134
2876,4,4.000,111294,144037,263781,203051,293095,293095,293095,293095,293095
2877,6,6.000,103819,109395,202607,177553,221258,245684,245684,245684,245684
2878,6,6.000,114148,119969,185959,177059,241722,251679,251679,251679,251679
2879,3,3.000,56004,56004,290190,343288,683672,683672,683672,683672,683672
2880,6,6.000,10792,144923,171405,153966,180010,252642,252642,252642,252642
2881,6,6.000,10555,141326,165877,156637,186573,278184,278184,278184,278184
2882,6,6.000,62993,140446,167578,161233,177431,273268,273268,273268,273268
2883,5,5.000,123646,151630,193650,193172,236772,260162,260162,260162,260162
2884,3,3.000,209449,209449,307465,396651,673041,673041,673041,673041,673041
2885,6,6.000,56538,104961,135466,151930,232803,264325,264325,264325,264325
2886,7,7.000,125546,131733,137599,137626,137667,155735,155735,155735,155735
2887,3,3.000,61513,61513,221635,327340,698872,698872,698872,698872,698872
2888,7,7.000,8313,111551,137640,143693,216831,227319,227319,227319,227319
2889,6,6.000,56559,109560,230012,175523,252274,264016,264016,264016,264016
2890,4,4.000,158419,231269,274050,238431,289987,289987,289987,289987,289987
2891,6,6.000,119720,122115,131860,166450,221234,278989,278989,278989,278989
2892,6,6.000,81704,107054,134393,209177,137036,662548,662548,662548,662548
2893,1,1.000,688642,688642,688642,688642,688642,688642,688642,688642,688642
2894,6,6.000,11166,147828,235811,191915,269124,273023,273023,273023,273023
2895,7,7.000,54335,101299,126002,135125,190185,215186,215186,215186,215186
2896,5,5.000,119226,131686,198023,184546,215478,258320,258320,258320,258320
2897,8,8.000,109411,127546,131647,133052,133280,173491,173491,173491,173491
2898,3,3.000,121533,121533,282288,363651,687134,687134,687134,687134,687134
2899,4,4.000,171409,207620,257647,232646,293911,293911,293911,293911,293911
2900,3,3.000,128760,128760,192567,384439,831992,831992,831992,831992,831992
2901,4,4.000,131209,196121,222365,203298,263498,263498,263498,263498,263498
2902,7,7.000,58779,108649,131732,133418,155689,209842,209842,209842,209842
2903,6,6.000,11410,137360,150244,172506,264183,323533,323533,323533,323533
2904,9,9.000,8159,58204,156605,130206,165364,256373,256373,256373,256373
2905,5,5.000,133039,152470,165778,205037,281707,292193,292193,292193,292193
2906,5,5.000,109233,131731,134958,159509,157919,263706,263706,263706,263706
2907,7,7.000,52311,105988,131623,139879,178129,268288,268288,268288,268288
2908,8,8.000,8743,130516,144272,137712,186339,202436,202436,202436,202436
2909,2,2.000,233056,233056,800360,516708,800360,800360,800360,800360,800360
2910,4,4.000,128481,186471,238456,213711,301436,301436,301436,301436,301436
2911,7,7.000,119634,132156,143196,179512,222743,300196,300196,300196,300196
2912,4,4.000,121571,183403,184674,288901,665959,665959,665959,665959,665959
2913,4,4.000,120246,120968,145998,176298,317980,317980,317980,317980,317980
2914,8,8.000,8812,113814,149661,135629,228817,253123,253123,253123,253123
2915,6,6.000,64745,101178,212693,165423,221987,265927,265927,265927,265927
2916,5,5.000,113296,137605,143568,180877,246758,263159,263159,263159,263159
2917,3,3.000,113186,113186,129889,305047,672066,672066,672066,672066,672066
2918,8,8.000,13514,121711,131699,152951,224884,295869,295869,295869,295869
2919,3,3.000,181886,181886,241946,372883,694817,694817,694817,694817,694817
2920,4,4.000,150190,156040,238600,207794,286346,286346,286346,286346,286346
2921,4,4.000,126050,217851,222647,222485,323393,323393,323393,323393,323393
2922,8,8.000,8417,141961,174700,130653,186714,189931,189931,189931,189931
2923,5,5.000,128233,146530,172993,192154,217346,295668,295668,295668,295668
2924,6,6.000,113076,138284,143502,151197,183255,189448,189448,189448,189448
2925,5,5.000,122249,143371,217170,198656,225848,284642,284642,284642,284642
2926,4,4.000,57123,336925,371008,286011,378988,378988,378988,378988,378988
2927,2,2.000,570008,570008,619619,594813,619619,619619,619619,619619,619619
2928,2,2.000,450651,450651,572256,511453,572256,572256,572256,572256,572256
2929,2,2.000,413754,413754,435388,424571,435388,435388,435388,435388,435388
2930,3,3.000,171057,171057,319653,275614,336132,336132,336132,336132,336132
2931,4,4.000,146696,154754,217992,243560,454798,454798,454798,454798,454798
2932,5,5.000,148488,156309,167430,207065,244748,318352,318352,318352,318352
2933,6,6.000,150044,167519,185439,183542,197240,233380,233380,233380,233380
2934,5,5.000,167532,167589,180530,190513,203601,233314,233314,233314,233314
2935,3,3.000,146323,146323,238483,378961,752078,752078,752078,752078,752078
2936,4,4.000,149498,155132,238854,212844,307894,307894,307894,307894,307894
2937,5,5.000,148519,167961,173076,207946,246325,303849,303849,303849,303849
2938,5,5.000,144536,173445,173519,185518,179215,256875,256875,256875,256875
2939,5,5.000,122170,156348,180302,204584,269766,294334,294334,294334,294334
2940,6,6.000,107580,121069,177839,162266,191815,232522,232522,232522,232522
2941,6,6.000,103932,104453,219886,185442,220432,289647,289647,289647,289647
2942,6,6.000,108490,113816,131678,140906,133846,228090,228090,228090,228090
2943,9,9.000,8109,116106,131589,137029,135214,261659,261659,261659,261659
2944,4,4.000,112803,143629,258004,196130,270085,270085,270085,270085,270085
2945,6,6.000,51532,105288,224749,171124,250829,283466,283466,283466,283466
2946,4,4.000,127872,137688,209537,287132,673432,673432,673432,673432,673432
2947,6,6.000,7847,109214,191486,138606,192764,204689,204689,204689,204689
2948,5,5.000,132238,133609,221882,203710,263473,267351,267351,267351,267351
2949,5,5.000,116545,129451,260412,215844,279346,293469,293469,293469,293469
2950,5,5.000,108548,215805,235222,212277,242859,258952,258952,258952,258952
2951,4,4.000,132119,270706,286083,245436,292838,292838,292838,292838,292838
2952,5,5.000,138108,138836,166837,192664,224901,294641,294641,294641,294641
2953,6,6.000,10559,136285,233562,179396,236893,299042,299042,299042,299042
2954,5,5.000,138264,150569,226752,203644,232405,270230,270230,270230,270230
2955,4,4.000,143126,160639,299430,228760,311847,311847,311847,311847,311847
2956,4,4.000,138076,233160,261922,233385,300385,300385,300385,300385,300385
2957,5,5.000,138056,154313,167647,207144,275141,300567,300567,300567,300567
2958,4,4.000,154860,167461,299959,232077,306031,306031,306031,306031,306031
2959,3,3.000,149390,149390,270400,390898,752906,752906,752906,752906,752906
2960,2,2.000,145268,145268,738183,441725,738183,738183,738183,738183,738183
2961,8,8.000,59162,125673,133922,139452,137623,294916,294916,294916,294916
2962,5,5.000,80116,138709,148122,166517,223745,241893,241893,241893,241893
2963,4,4.000,130547,192466,241504,319742,714451,714451,714451,714451,714451
2964,5,5.000,125726,133108,176519,253531,188814,643490,643490,643490,643490
2965,3,3.000,11372,11372,199378,141156,212719,212719,212719,212719,212719
2966,7,7.000,111831,111966,178897,161474,199935,210158,210158,210158,210158
2967,5,5.000,105003,110083,189797,185467,240852,281603,281603,281603,281603
2968,6,6.000,109025,118123,173349,169947,210678,243531,243531,243531,243531
2969,5,5.000,116433,133951,177708,180195,200708,272176,272176,272176,272176
2970,3,3.000,111321,111321,215020,350418,724913,724913,724913,724913,724913
2971,6,6.000,80595,144241,241821,195771,246167,266165,266165,266165,266165
2972,4,4.000,148530,161310,276303,223151,306461,306461,306461,306461,306461
2973,5,5.000,144137,168318,173546,208436,273827,282352,282352,282352,282352
2974,5,5.000,147193,148230,173522,177998,200966,220080,220080,220080,220080
2975,4,4.000,189797,231924,270410,243532,281999,281999,281999,281999,281999
2976,6,6.000,152881,154838,177944,179828,210140,215575,215575,215575,215575
2977,2,2.000,220123,220123,742609,481366,742609,742609,742609,742609,742609
2978,5,5.000,156877,167492,187862,294581,219738,740940,740940,740940,740940
2979,3,3.000,197261,197261,229529,222606,241029,241029,241029,241029,241029
2980,6,6.000,18861,61250,140926,155957,277402,306528,306528,306528,306528
2981,5,5.000,52284,107578,169058,246639,215593,688686,688686,688686,688686
2982,3,3.000,9518,9518,145916,303337,754579,754579,754579,754579,754579
2983,6,6.000,61400,113670,163196,153312,189882,237758,237758,237758,237758
2984,5,5.000,112905,154103,203165,195226,220950,285010,285010,285010,285010
2985,5,5.000,146876,165854,167655,174997,169149,225454,225454,225454,225454
2986,5,5.000,148692,173580,179609,216548,281794,299069,299069,299069,299069
2987,5,5.000,156563,189587,193939,202025,211478,258561,258561,258561,258561
2988,5,5.000,152091,159972,167610,188144,227666,233385,233385,233385,233385
2989,5,5.000,151025,162181,172499,193138,211733,268253,268253,268253,268253
2990,6,6.000,57415,145922,193142,182134,262265,266382,266382,266382,266382
2991,6,6.000,10389,113900,176979,164923,257865,295408,295408,295408,295408
2992,5,5.000,104531,115377,170826,186529,235325,306587,306587,306587,306587
2993,6,6.000,109914,131711,154222,181616,275708,280582,280582,280582,280582
2994,6,6.000,121387,137672,170111,168407,214676,226488,226488,226488,226488
2995,6,6.000,117317,143515,144994,174192,212718,282954,282954,282954,282954
2996,4,4.000,107834,171998,251627,209180,305262,305262,305262,305262,305262
2997,9,9.000,7865,125680,131537,117538,131730,140753,140753,140753,140753
2998,6,6.000,137583,137618,147791,164386,207267,209293,209293,209293,209293
2999,2,2.000,160377,160377,758238,459307,758238,758238,758238,758238,758238
3000,6,6.000,133471,169331,192505,185237,193060,237509,237509,237509,237509
3001,5,5.000,151137,167500,189983,197162,191246,285946,285946,285946,285946
3002,2,2.000,217415,217415,742326,479870,742326,742326,742326,742326,742326
3003,7,7.000,9716,168818,173273,151939,178076,189897,189897,189897,189897
3004,5,5.000,167600,173548,179497,190197,179501,250843,250843,250843,250843
3005,6,6.000,59420,139681,175956,176628,265570,273816,273816,273816,273816
3006,4,4.000,144043,202014,296027,236609,304355,304355,304355,304355,304355
3007,3,3.000,163767,163767,195290,367689,744010,744010,744010,744010,744010
3008,2,2.000,161071,161071,741656,451363,741656,741656,741656,741656,741656
3009,5,5.000,179197,196445,205182,209388,221067,245051,245051,245051,245051
3010,7,7.000,7939,93139,147420,219915,216270,760382,760382,760382,760382
3011,2,2.000,158718,158718,171626,165172,171626,171626,171626,171626,171626
3012,6,6.000,150685,157994,168477,169591,168951,207154,207154,207154,207154
3013,5,5.000,167497,179505,185655,213932,238155,298852,298852,298852,298852
3014,5,5.000,150290,181143,191287,184181,197173,201014,201014,201014,201014
3015,6,6.000,149207,173494,186489,191051,211730,245580,245580,245580,245580
3016,5,5.000,149422,166854,186682,197528,191392,293293,293293,293293,293293
3017,5,5.000,108751,148240,162122,190045,224354,306760,306760,306760,306760
3018,4,4.000,11917,122124,137638,245783,711453,711453,711453,711453,711453
3019,5,5.000,133823,173669,177478,198806,253068,255996,255996,255996,255996
3020,5,5.000,127315,145864,168191,201189,273246,291333,291333,291333,291333
3021,4,4.000,173445,191439,259041,226434,281814,281814,281814,281814,281814
3022,7,7.000,129967,131600,143794,166490,191620,275193,275193,275193,275193
3023,5,5.000,112272,143461,143592,192745,264598,299806,299806,299806,299806
3024,5,5.000,124575,190386,226589,215662,246740,290021,290021,290021,290021
3025,6,6.000,59197,103890,118115,138558,136015,299607,299607,299607,299607
3026,6,6.000,109353,168078,182427,183328,228143,238427,238427,238427,238427
3027,6,6.000,115488,143589,166839,163746,173481,235232,235232,235232,235232
3028,6,6.000,10524,109304,204435,159806,227900,229097,229097,229097,229097
3029,8,8.000,7918,122046,148096,134547,201835,272713,272713,272713,272713
3030,5,5.000,6365,125434,198778,238613,202892,659599,659599,659599,659599
3031,6,6.000,53151,53196,101085,115244,116158,266956,266956,266956,266956
3032,6,6.000,116821,117643,192425,185842,231786,267296,267296,267296,267296
3033,7,7.000,112794,116274,125617,136666,131656,224845,224845,224845,224845
3034,5,5.000,117315,141361,189260,183968,226933,244972,244972,244972,244972
3035,10,10.000,7734,15130,127051,114414,189563,196323,196323,196323,196323
3036,4,4.000,117400,196694,207928,290418,639651,639651,639651,639651,639651
3037,4,4.000,114379,131642,193465,164852,219923,219923,219923,219923,219923
3038,6,6.000,109268,115887,191427,180580,213397,279287,279287,279287,279287
3039,6,6.000,110186,125647,143595,221976,161179,661597,661597,661597,661597
3040,4,4.000,125619,134120,143200,147586,187408,187408,187408,187408,187408
3041,8,8.000,10587,135101,149167,140594,170437,239534,239534,239534,239534
3042,5,5.000,76836,101497,177728,183838,270743,292387,292387,292387,292387
3043,7,7.000,49087,107056,146132,137738,173972,208764,208764,208764,208764
3044,8,8.000,10708,104087,143738,127811,203576,238264,238264,238264,238264
3045,6,6.000,120597,154137,204755,190717,239076,239972,239972,239972,239972
3046,6,6.000,131733,132611,148587,237221,227500,645188,645188,645188,645188
3047,3,3.000,152671,152671,174773,187817,236008,236008,236008,236008,236008
3048,2,2.000,146208,146208,831125,488666,831125,831125,831125,831125,831125
3049,7,7.000,12117,115938,125727,130345,189056,192699,192699,192699,192699
3050,5,5.000,110131,124724,191693,189201,251675,267785,267785,267785,267785
3051,7,7.000,12131,115284,132356,148066,193283,284409,284409,284409,284409
3052,5,5.000,11489,167169,171524,259387,290035,656718,656718,656718,656718
3053,3,3.000,110075,110075,286353,337397,615763,615763,615763,615763,615763
3054,4,4.000,103891,135568,220520,173897,235610,235610,235610,235610,235610
3055,8,8.000,48518,114462,131649,144414,225334,245702,245702,245702,245702
3056,3,3.000,224005,224005,279003,268104,301305,301305,301305,301305,301305
3057,6,6.000,118191,118750,192428,236496,198578,665291,665291,665291,665291
3058,9,9.000,8368,14170,51445,78136,112147,181965,181965,181965,181965
3059,6,6.000,104344,123303,198509,179299,225390,291749,291749,291749,291749
3060,6,6.000,106600,124688,158537,151028,183468,207201,207201,207201,207201
3061,2,2.000,145110,145110,745002,445056,745002,745002,745002,745002,745002
3062,7,7.000,109116,116361,131665,146731,140693,265963,265963,265963,265963
3063,6,6.000,50270,100535,168483,221034,195000,704436,704436,704436,704436
3064,5,5.000,8088,126831,176844,158304,225145,254613,254613,254613,254613
3065,8,8.000,10301,121349,125685,125692,169518,189622,189622,189622,189622
3066,6,6.000,93092,119590,199479,180900,253351,284148,284148,284148,284148
3067,6,6.000,107410,115965,131657,144025,156506,226914,226914,226914,226914
3068,4,4.000,51966,189137,191580,270063,647572,647572,647572,647572,647572
3069,6,6.000,87254,129544,135120,144129,160295,221316,221316,221316,221316
3070,4,4.000,131528,193317,237312,295976,621748,621748,621748,621748,621748
3071,2,2.000,190980,190980,657670,424325,657670,657670,657670,657670,657670
3072,5,5.000,154213,226419,247681,232754,259918,275542,275542,275542,275542
3073,9,9.000,8018,49248,107443,92366,125611,191795,191795,191795,191795
3074,7,7.000,109976,110347,128629,146213,159397,251867,251867,251867,251867
3075,6,6.000,104523,119918,221480,176561,236601,251183,251183,251183,251183
3076,6,6.000,112299,125543,138017,157429,196334,240519,240519,240519,240519
3077,5,5.000,121026,153644,197856,207606,270300,295205,295205,295205,295205
3078,5,5.000,113406,149544,153373,175373,184781,275761,275761,275761,275761
3079,6,6.000,85471,112892,174957,169140,203127,284541,284541,284541,284541
3080,7,7.000,81955,89060,149845,144359,188798,207228,207228,207228,207228
3081,4,4.000,214093,257244,266731,259464,299789,299789,299789,299789,299789
3082,5,5.000,11418,235965,240545,221659,279902,340469,340469,340469,340469
3083,4,4.000,155383,267809,344107,371522,718792,718792,718792,718792,718792
3084,2,2.000,160864,160864,212239,186551,212239,212239,212239,212239,212239
3085,6,6.000,64230,111064,183492,171640,183581,315612,315612,315612,315612
3086,5,5.000,169051,184191,223262,235590,260706,340740,340740,340740,340740
3087,3,3.000,233750,233750,330445,312847,374346,374346,374346,374346,374346
3088,4,4.000,217891,250596,257849,252814,284921,284921,284921,284921,284921
3089,5,5.000,16390,199516,225652,211149,246615,367576,367576,367576,367576
3090,5,5.000,8233,11642,297712,203785,343692,357648,357648,357648,357648
3091,4,4.000,8443,180867,396871,348343,807192,807192,807192,807192,807192
3092,2,2.000,251800,251800,267944,259872,267944,267944,267944,267944,267944
3093,6,6.000,50874,107564,129113,205192,134178,683987,683987,683987,683987
3094,4,4.000,11476,158634,253501,173579,270708,270708,270708,270708,270708
3095,5,5.000,102744,121291,134992,189616,278228,310829,310829,310829,310829
3096,6,6.000,118139,129843,131688,167049,212132,280367,280367,280367,280367
3097,4,4.000,60894,102112,110332,244855,706084,706084,706084,706084,706084
3098,6,6.000,106609,118238,131720,170022,209277,324416,324416,324416,324416
3099,3,3.000,119063,119063,206946,339177,691522,691522,691522,691522,691522
3100,5,5.000,120163,134353,252556,223027,268557,339509,339509,339509,339509
3101,5,5.000,160732,173515,173608,176952,183761,193146,193146,193146,193146
3102,5,5.000,10886,203686,239693,198658,256667,282358,282358,282358,282358
3103,6,6.000,144222,146171,201535,191398,233387,238267,238267,238267,238267
3104,5,5.000,11374,149652,191770,184777,228463,342626,342626,342626,342626
3105,5,5.000,143344,151292,171521,317065,341281,777889,777889,777889,777889
3106,3,3.000,53121,53121,146777,116550,149753,149753,149753,149753,149753
3107,6,6.000,53946,161515,215419,182071,242703,242758,242758,242758,242758
