Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
2808,5,5.000,69860,154132,158553,199471,159801,455013,455013,455013,455013
2809,2,2.000,655761,655761,980666,818213,980666,980666,980666,980666,980666
2810,3,3.000,146695,146695,164550,558258,1363530,1363530,1363530,1363530,1363530
2811,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2812,3,3.000,154977,154977,158922,416003,934111,934111,934111,934111,934111
2813,2,2.000,72765,72765,493049,282907,493049,493049,493049,493049,493049
2814,1,1.000,1401254,1401254,1401254,1401254,1401254,1401254,1401254,1401254,1401254
2815,3,3.000,159060,159060,160613,167309,182256,182256,182256,182256,182256
2816,2,2.000,437670,437670,1391978,914824,1391978,1391978,1391978,1391978,1391978
2817,1,1.000,961600,961600,961600,961600,961600,961600,961600,961600,961600
2818,1,1.000,1407961,1407961,1407961,1407961,1407961,1407961,1407961,1407961,1407961
2819,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2820,2,2.000,157081,157081,712582,434831,712582,712582,712582,712582,712582
2821,3,3.000,173535,173535,185730,405016,855784,855784,855784,855784,855784
2822,2,2.000,540384,540384,857296,698840,857296,857296,857296,857296,857296
2823,2,2.000,144816,144816,987046,565931,987046,987046,987046,987046,987046
2824,1,1.000,983465,983465,983465,983465,983465,983465,983465,983465,983465
2825,1,1.000,745816,745816,745816,745816,745816,745816,745816,745816,745816
2826,1,1.000,718850,718850,718850,718850,718850,718850,718850,718850,718850
2827,1,1.000,806665,806665,806665,806665,806665,806665,806665,806665,806665
2828,2,2.000,155859,155859,714800,435329,714800,714800,714800,714800,714800
2829,7,7.000,147146,148056,148478,176524,160267,323499,323499,323499,323499
2830,1,1.000,1168896,1168896,1168896,1168896,1168896,1168896,1168896,1168896,1168896
2831,5,5.000,70254,144581,155237,273849,155520,843655,843655,843655,843655
2832,1,1.000,568180,568180,568180,568180,568180,568180,568180,568180,568180
2833,4,4.000,67681,143695,427793,292769,531907,531907,531907,531907,531907
2834,3,3.000,154387,154387,160590,389409,853250,853250,853250,853250,853250
2835,3,3.000,85997,85997,143818,352342,827212,827212,827212,827212,827212
2836,2,2.000,144611,144611,146476,145543,146476,146476,146476,146476,146476
2837,3,3.000,143566,143566,486653,390430,541073,541073,541073,541073,541073
2838,2,2.000,598758,598758,1005441,802099,1005441,1005441,1005441,1005441,1005441
2839,1,1.000,1429695,1429695,1429695,1429695,1429695,1429695,1429695,1429695,1429695
2840,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2841,3,3.000,143638,143638,143729,545504,1349147,1349147,1349147,1349147,1349147
2842,1,1.000,154499,154499,154499,154499,154499,154499,154499,154499,154499
2843,2,2.000,527869,527869,892853,710361,892853,892853,892853,892853,892853
2844,1,1.000,905347,905347,905347,905347,905347,905347,905347,905347,905347
2845,3,3.000,67073,67073,154224,352064,834897,834897,834897,834897,834897
2846,1,1.000,890717,890717,890717,890717,890717,890717,890717,890717,890717
2847,1,1.000,947809,947809,947809,947809,947809,947809,947809,947809,947809
2848,4,4.000,143467,153354,154274,303235,761847,761847,761847,761847,761847
2849,2,2.000,71203,71203,695393,383298,695393,695393,695393,695393,695393
2850,1,1.000,879963,879963,879963,879963,879963,879963,879963,879963,879963
2851,3,3.000,69787,69787,586416,460005,723813,723813,723813,723813,723813
2852,3,3.000,150348,150348,164650,203585,295759,295759,295759,295759,295759
2853,3,3.000,146991,146991,518455,402741,542777,542777,542777,542777,542777
2854,2,2.000,158270,158270,1398917,778593,1398917,1398917,1398917,1398917,1398917
2855,1,1.000,160366,160366,160366,160366,160366,160366,160366,160366,160366
2856,2,2.000,363522,363522,703707,533614,703707,703707,703707,703707,703707
2857,3,3.000,143918,143918,181770,433253,974073,974073,974073,974073,974073
2858,2,2.000,144613,144613,639842,392227,639842,639842,639842,639842,639842
2859,4,4.000,72336,154098,430291,348053,735490,735490,735490,735490,735490
2860,2,2.000,153965,153965,848894,501429,848894,848894,848894,848894,848894
2861,1,1.000,1354740,1354740,1354740,1354740,1354740,1354740,1354740,1354740,1354740
2862,1,1.000,169534,169534,169534,169534,169534,169534,169534,169534,169534
2863,1,1.000,1343043,1343043,1343043,1343043,1343043,1343043,1343043,1343043,1343043
2864,1,1.000,753297,753297,753297,753297,753297,753297,753297,753297,753297
2865,3,3.000,71893,71893,145010,284243,635828,635828,635828,635828,635828
2866,2,2.000,497781,497781,864901,681341,864901,864901,864901,864901,864901
2867,3,3.000,158385,158385,162936,335867,686280,686280,686280,686280,686280
2868,1,1.000,616246,616246,616246,616246,616246,616246,616246,616246,616246
2869,2,2.000,674942,674942,912466,793704,912466,912466,912466,912466,912466
2870,1,1.000,822411,822411,822411,822411,822411,822411,822411,822411,822411
2871,1,1.000,1473638,1473638,1473638,1473638,1473638,1473638,1473638,1473638,1473638
2872,1,1.000,163796,163796,163796,163796,163796,163796,163796,163796,163796
2873,4,4.000,152045,162954,163760,392725,1092143,1092143,1092143,1092143,1092143
2874,3,3.000,84594,84594,145832,398811,966008,966008,966008,966008,966008
2875,1,1.000,661626,661626,661626,661626,661626,661626,661626,661626,661626
2876,3,3.000,85688,85688,173663,411672,975667,975667,975667,975667,975667
2877,1,1.000,881468,881468,881468,881468,881468,881468,881468,881468,881468
2878,1,1.000,921607,921607,921607,921607,921607,921607,921607,921607,921607
2879,1,1.000,1092679,1092679,1092679,1092679,1092679,1092679,1092679,1092679,1092679
2880,3,3.000,70244,70244,144650,233048,484252,484252,484252,484252,484252
2881,1,1.000,666095,666095,666095,666095,666095,666095,666095,666095,666095
2882,3,3.000,170932,170932,805591,643041,952601,952601,952601,952601,952601
2883,1,1.000,1361602,1361602,1361602,1361602,1361602,1361602,1361602,1361602,1361602
2884,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2885,2,2.000,431849,431849,491007,461428,491007,491007,491007,491007,491007
2886,1,1.000,797643,797643,797643,797643,797643,797643,797643,797643,797643
2887,4,4.000,85198,145976,731903,454078,853237,853237,853237,853237,853237
2888,1,1.000,592958,592958,592958,592958,592958,592958,592958,592958,592958
2889,2,2.000,311864,311864,430122,370993,430122,430122,430122,430122,430122
2890,2,2.000,145703,145703,786914,466308,786914,786914,786914,786914,786914
2891,2,2.000,693992,693992,2052431,1373211,2052431,2052431,2052431,2052431,2052431
2892,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2893,1,1.000,194209,194209,194209,194209,194209,194209,194209,194209,194209
2894,3,3.000,68830,68830,145691,392716,963628,963628,963628,963628,963628
2895,4,4.000,143863,147691,156186,232753,483274,483274,483274,483274,483274
2896,1,1.000,1404993,1404993,1404993,1404993,1404993,1404993,1404993,1404993,1404993
2897,1,1.000,962062,962062,962062,962062,962062,962062,962062,962062,962062
2898,2,2.000,144314,144314,759731,452022,759731,759731,759731,759731,759731
2899,1,1.000,755950,755950,755950,755950,755950,755950,755950,755950,755950
2900,1,1.000,929033,929033,929033,929033,929033,929033,929033,929033,929033
2901,7,7.000,76910,104431,151899,138686,160730,170689,170689,170689,170689
2902,3,3.000,143789,143789,160804,315131,640802,640802,640802,640802,640802
2903,4,4.000,73055,167552,485516,405323,895172,895172,895172,895172,895172
2904,2,2.000,145047,145047,739707,442377,739707,739707,739707,739707,739707
2905,1,1.000,633782,633782,633782,633782,633782,633782,633782,633782,633782
2906,1,1.000,899524,899524,899524,899524,899524,899524,899524,899524,899524
2907,6,6.000,142241,143181,153913,203341,154030,478997,478997,478997,478997
2908,3,3.000,72828,72828,169531,357270,829451,829451,829451,829451,829451
2909,3,3.000,147421,147421,156151,399839,895945,895945,895945,895945,895945
2910,1,1.000,531566,531566,531566,531566,531566,531566,531566,531566,531566
2911,3,3.000,72651,72651,158616,306523,688304,688304,688304,688304,688304
2912,2,2.000,144754,144754,978397,561575,978397,978397,978397,978397,978397
2913,1,1.000,950137,950137,950137,950137,950137,950137,950137,950137,950137
2914,1,1.000,965432,965432,965432,965432,965432,965432,965432,965432,965432
2915,4,4.000,156991,159193,163440,338984,876312,876312,876312,876312,876312
2916,1,1.000,810516,810516,810516,810516,810516,810516,810516,810516,810516
2917,2,2.000,653745,653745,1426686,1040215,1426686,1426686,1426686,1426686,1426686
2918,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2919,2,2.000,181956,181956,839265,510610,839265,839265,839265,839265,839265
2920,1,1.000,972707,972707,972707,972707,972707,972707,972707,972707,972707
2921,4,4.000,148387,148832,167999,485684,1477519,1477519,1477519,1477519,1477519
2922,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2923,4,4.000,147309,162695,163916,376905,1033701,1033701,1033701,1033701,1033701
2924,2,2.000,147949,147949,708120,428034,708120,708120,708120,708120,708120
2925,1,1.000,1666761,1666761,1666761,1666761,1666761,1666761,1666761,1666761,1666761
2926,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2927,3,3.000,74372,74372,566349,751474,1613702,1613702,1613702,1613702,1613702
2928,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2929,2,2.000,155653,155653,482526,319089,482526,482526,482526,482526,482526
2930,1,1.000,946530,946530,946530,946530,946530,946530,946530,946530,946530
2931,1,1.000,935878,935878,935878,935878,935878,935878,935878,935878,935878
2932,1,1.000,978917,978917,978917,978917,978917,978917,978917,978917,978917
2933,2,2.000,451509,451509,820383,635946,820383,820383,820383,820383,820383
2934,2,2.000,158668,158668,554337,356502,554337,554337,554337,554337,554337
2935,4,4.000,73722,85292,676609,433738,899331,899331,899331,899331,899331
2936,2,2.000,144355,144355,147673,146014,147673,147673,147673,147673,147673
2937,5,5.000,146634,146843,147985,208913,159654,443453,443453,443453,443453
2938,2,2.000,434338,434338,543040,488689,543040,543040,543040,543040,543040
2939,5,5.000,144427,151951,155960,396122,160144,1368131,1368131,1368131,1368131
2940,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2941,7,7.000,83986,143738,156078,184629,172825,433270,433270,433270,433270
2942,2,2.000,144883,144883,681982,413432,681982,681982,681982,681982,681982
2943,6,6.000,73465,143935,217986,245811,217993,666211,666211,666211,666211
2944,1,1.000,549808,549808,549808,549808,549808,549808,549808,549808,549808
2945,3,3.000,148169,148169,151898,556250,1368684,1368684,1368684,1368684,1368684
2946,1,1.000,159882,159882,159882,159882,159882,159882,159882,159882,159882
2947,2,2.000,158905,158905,910015,534460,910015,910015,910015,910015,910015
2948,2,2.000,156014,156014,888210,522112,888210,888210,888210,888210,888210
2949,2,2.000,156827,156827,858709,507768,858709,858709,858709,858709,858709
2950,3,3.000,158167,158167,703600,624861,1012816,1012816,1012816,1012816,1012816
2951,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2952,4,4.000,148178,156911,157801,358410,970751,970751,970751,970751,970751
2953,2,2.000,73527,73527,813057,443292,813057,813057,813057,813057,813057
2954,2,2.000,156409,156409,815953,486181,815953,815953,815953,815953,815953
2955,1,1.000,868540,868540,868540,868540,868540,868540,868540,868540,868540
2956,1,1.000,1376219,1376219,1376219,1376219,1376219,1376219,1376219,1376219,1376219
2957,1,1.000,575349,575349,575349,575349,575349,575349,575349,575349,575349
2958,6,6.000,73448,146044,147801,254316,162743,848853,848853,848853,848853
2959,1,1.000,1393689,1393689,1393689,1393689,1393689,1393689,1393689,1393689,1393689
2960,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
2961,1,1.000,1367909,1367909,1367909,1367909,1367909,1367909,1367909,1367909,1367909
2962,2,2.000,173355,173355,995691,584523,995691,995691,995691,995691,995691
2963,1,1.000,852846,852846,852846,852846,852846,852846,852846,852846,852846
2964,2,2.000,442847,442847,942001,692424,942001,942001,942001,942001,942001
2965,2,2.000,147576,147576,916524,532050,916524,916524,916524,916524,916524
2966,1,1.000,623531,623531,623531,623531,623531,623531,623531,623531,623531
2967,1,1.000,985010,985010,985010,985010,985010,985010,985010,985010,985010
2968,2,2.000,159306,159306,595226,377266,595226,595226,595226,595226,595226
2969,3,3.000,72884,72884,649267,496637,767760,767760,767760,767760,767760
2970,2,2.000,177209,177209,652130,414669,652130,652130,652130,652130,652130
2971,1,1.000,923524,923524,923524,923524,923524,923524,923524,923524,923524
2972,1,1.000,568751,568751,568751,568751,568751,568751,568751,568751,568751
2973,2,2.000,79790,79790,947767,513778,947767,947767,947767,947767,947767
2974,2,2.000,614184,614184,911452,762818,911452,911452,911452,911452,911452
2975,2,2.000,150615,150615,800982,475798,800982,800982,800982,800982,800982
2976,1,1.000,582164,582164,582164,582164,582164,582164,582164,582164,582164
2977,4,4.000,147081,159323,160049,323322,826837,826837,826837,826837,826837
2978,1,1.000,668094,668094,668094,668094,668094,668094,668094,668094,668094
2979,5,5.000,144474,145985,161658,212394,177706,432149,432149,432149,432149
2980,1,1.000,989516,989516,989516,989516,989516,989516,989516,989516,989516
2981,1,1.000,1407801,1407801,1407801,1407801,1407801,1407801,1407801,1407801,1407801
2982,2,2.000,147346,147346,786814,467080,786814,786814,786814,786814,786814
2983,1,1.000,669866,669866,669866,669866,669866,669866,669866,669866,669866
2984,3,3.000,69750,69750,145193,292735,663263,663263,663263,663263,663263
2985,3,3.000,76819,76819,709574,544209,846235,846235,846235,846235,846235
2986,2,2.000,72796,72796,446697,259746,446697,446697,446697,446697,446697
2987,1,1.000,812658,812658,812658,812658,812658,812658,812658,812658,812658
2988,4,4.000,151314,171720,475582,339934,561122,561122,561122,561122,561122
2989,1,1.000,760553,760553,760553,760553,760553,760553,760553,760553,760553
2990,4,4.000,73631,146032,158573,244051,597970,597970,597970,597970,597970
2991,2,2.000,477384,477384,783907,630645,783907,783907,783907,783907,783907
2992,3,3.000,70262,70262,158388,343576,802079,802079,802079,802079,802079
2993,1,1.000,882696,882696,882696,882696,882696,882696,882696,882696,882696
2994,5,5.000,157588,158945,159052,167509,174305,187656,187656,187656,187656
2995,1,1.000,974041,974041,974041,974041,974041,974041,974041,974041,974041
2996,1,1.000,1370892,1370892,1370892,1370892,1370892,1370892,1370892,1370892,1370892
2997,1,1.000,631044,631044,631044,631044,631044,631044,631044,631044,631044
2998,2,2.000,75263,75263,867935,471599,867935,867935,867935,867935,867935
2999,5,5.000,86741,147135,148982,260342,156533,762319,762319,762319,762319
3000,2,2.000,588471,588471,960376,774423,960376,960376,960376,960376,960376
3001,2,2.000,83093,83093,1348541,715817,1348541,1348541,1348541,1348541,1348541
3002,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3003,4,4.000,83445,144644,155081,269969,696708,696708,696708,696708,696708
3004,1,1.000,715779,715779,715779,715779,715779,715779,715779,715779,715779
3005,2,2.000,196132,196132,956146,576139,956146,956146,956146,956146,956146
3006,3,3.000,157223,157223,568630,456975,645074,645074,645074,645074,645074
3007,1,1.000,596979,596979,596979,596979,596979,596979,596979,596979,596979
3008,1,1.000,1369031,1369031,1369031,1369031,1369031,1369031,1369031,1369031,1369031
3009,1,1.000,933400,933400,933400,933400,933400,933400,933400,933400,933400
3010,2,2.000,161558,161558,543360,352459,543360,543360,543360,543360,543360
3011,2,2.000,143815,143815,1350303,747059,1350303,1350303,1350303,1350303,1350303
3012,2,2.000,104034,104034,534982,319508,534982,534982,534982,534982,534982
3013,1,1.000,1372832,1372832,1372832,1372832,1372832,1372832,1372832,1372832,1372832
3014,1,1.000,642789,642789,642789,642789,642789,642789,642789,642789,642789
3015,2,2.000,513030,513030,558279,535654,558279,558279,558279,558279,558279
3016,3,3.000,146302,146302,162110,344886,726247,726247,726247,726247,726247
3017,2,2.000,261978,261978,910248,586113,910248,910248,910248,910248,910248
3018,3,3.000,73546,73546,182109,271236,558053,558053,558053,558053,558053
3019,3,3.000,146029,146029,147829,265840,503664,503664,503664,503664,503664
3020,1,1.000,733381,733381,733381,733381,733381,733381,733381,733381,733381
3021,2,2.000,585680,585680,978311,781995,978311,978311,978311,978311,978311
3022,2,2.000,159503,159503,659325,409414,659325,659325,659325,659325,659325
3023,3,3.000,155787,155787,157012,248353,432260,432260,432260,432260,432260
3024,4,4.000,73660,143986,154542,319676,906519,906519,906519,906519,906519
3025,3,3.000,145704,145704,147917,246414,445623,445623,445623,445623,445623
3026,4,4.000,144383,144749,158307,272916,644227,644227,644227,644227,644227
3027,1,1.000,954442,954442,954442,954442,954442,954442,954442,954442,954442
3028,3,3.000,172063,172063,537565,470452,701729,701729,701729,701729,701729
3029,1,1.000,869270,869270,869270,869270,869270,869270,869270,869270,869270
3030,1,1.000,621416,621416,621416,621416,621416,621416,621416,621416,621416
3031,3,3.000,159693,159693,180481,347761,703110,703110,703110,703110,703110
3032,3,3.000,149143,149143,159680,286243,549906,549906,549906,549906,549906
3033,3,3.000,172220,172220,537257,731687,1485585,1485585,1485585,1485585,1485585
3034,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3035,3,3.000,158029,158029,625983,484804,670400,670400,670400,670400,670400
3036,1,1.000,1016725,1016725,1016725,1016725,1016725,1016725,1016725,1016725,1016725
3037,1,1.000,1404516,1404516,1404516,1404516,1404516,1404516,1404516,1404516,1404516
3038,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3039,2,2.000,434158,434158,977048,705603,977048,977048,977048,977048,977048
3040,1,1.000,848515,848515,848515,848515,848515,848515,848515,848515,848515
3041,3,3.000,155910,155910,217001,289659,496066,496066,496066,496066,496066
3042,3,3.000,71199,71199,151405,262315,564342,564342,564342,564342,564342
3043,2,2.000,543536,543536,572038,557787,572038,572038,572038,572038,572038
3044,2,2.000,185253,185253,969959,577606,969959,969959,969959,969959,969959
3045,2,2.000,162850,162850,1008714,585782,1008714,1008714,1008714,1008714,1008714
3046,1,1.000,903631,903631,903631,903631,903631,903631,903631,903631,903631
3047,2,2.000,152074,152074,934989,543531,934989,934989,934989,934989,934989
3048,1,1.000,611077,611077,611077,611077,611077,611077,611077,611077,611077
3049,6,6.000,145598,148787,157797,218113,192385,508308,508308,508308,508308
3050,1,1.000,1377960,1377960,1377960,1377960,1377960,1377960,1377960,1377960,1377960
3051,1,1.000,438401,438401,438401,438401,438401,438401,438401,438401,438401
3052,3,3.000,149403,149403,170414,554048,1342328,1342328,1342328,1342328,1342328
3053,1,1.000,947688,947688,947688,947688,947688,947688,947688,947688,947688
3054,2,2.000,67503,67503,724741,396122,724741,724741,724741,724741,724741
3055,2,2.000,143401,143401,1349794,746597,1349794,1349794,1349794,1349794,1349794
3056,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3057,2,2.000,723121,723121,797425,760273,797425,797425,797425,797425,797425
3058,3,3.000,144300,144300,144819,274047,533024,533024,533024,533024,533024
3059,4,4.000,69269,156438,156819,216489,483431,483431,483431,483431,483431
3060,3,3.000,154717,154717,182251,260531,444627,444627,444627,444627,444627
3061,5,5.000,143573,144686,146233,245666,150055,643783,643783,643783,643783
3062,4,4.000,68673,143722,144565,209866,482505,482505,482505,482505,482505
3063,2,2.000,153498,153498,745820,449659,745820,745820,745820,745820,745820
3064,4,4.000,68617,68818,143555,252200,727811,727811,727811,727811,727811
3065,3,3.000,144004,144004,588773,475156,692691,692691,692691,692691,692691
3066,1,1.000,688546,688546,688546,688546,688546,688546,688546,688546,688546
3067,5,5.000,67598,143612,153943,201146,158145,482436,482436,482436,482436
3068,3,3.000,143122,143122,144356,307879,636159,636159,636159,636159,636159
3069,2,2.000,481252,481252,533990,507621,533990,533990,533990,533990,533990
3070,1,1.000,907949,907949,907949,907949,907949,907949,907949,907949,907949
3071,3,3.000,145912,145912,147384,360645,788639,788639,788639,788639,788639
3072,2,2.000,145365,145365,794011,469688,794011,794011,794011,794011,794011
3073,5,5.000,73101,143726,146152,219842,153979,582253,582253,582253,582253
3074,2,2.000,153431,153431,830951,492191,830951,830951,830951,830951,830951
3075,6,6.000,143174,144396,154385,281135,157267,933352,933352,933352,933352
3076,1,1.000,958027,958027,958027,958027,958027,958027,958027,958027,958027
3077,2,2.000,144309,144309,157282,150795,157282,157282,157282,157282,157282
3078,3,3.000,155018,155018,484963,458918,736773,736773,736773,736773,736773
3079,4,4.000,83330,153736,154495,144450,186239,186239,186239,186239,186239
3080,3,3.000,150364,150364,483398,476680,796279,796279,796279,796279,796279
3081,3,3.000,69314,69314,85626,266643,644990,644990,644990,644990,644990
3082,2,2.000,146169,146169,653867,400018,653867,653867,653867,653867,653867
3083,4,4.000,67224,68136,154650,245853,693402,693402,693402,693402,693402
3084,5,5.000,143596,143623,144976,282337,483272,496221,496221,496221,496221
3085,1,1.000,1359574,1359574,1359574,1359574,1359574,1359574,1359574,1359574,1359574
3086,1,1.000,775149,775149,775149,775149,775149,775149,775149,775149,775149
3087,2,2.000,158163,158163,322223,240193,322223,322223,322223,322223,322223
3088,3,3.000,68910,68910,694881,710760,1368491,1368491,1368491,1368491,1368491
3089,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3090,3,3.000,154788,154788,156144,321389,653237,653237,653237,653237,653237
3091,2,2.000,69039,69039,877583,473311,877583,877583,877583,877583,877583
3092,2,2.000,148905,148905,886979,517942,886979,886979,886979,886979,886979
3093,4,4.000,150226,150286,161375,305226,759017,759017,759017,759017,759017
3094,4,4.000,150218,150259,158531,163658,195624,195624,195624,195624,195624
3095,2,2.000,169082,169082,879291,524186,879291,879291,879291,879291,879291
3096,2,2.000,465341,465341,512702,489021,512702,512702,512702,512702,512702
3097,4,4.000,72995,160977,441887,286468,470016,470016,470016,470016,470016
3098,5,5.000,67571,68337,144195,352502,146012,1336395,1336395,1336395,1336395
3099,1,1.000,898529,898529,898529,898529,898529,898529,898529,898529,898529
3100,1,1.000,844810,844810,844810,844810,844810,844810,844810,844810,844810
3101,1,1.000,900354,900354,900354,900354,900354,900354,900354,900354,900354
3102,1,1.000,724433,724433,724433,724433,724433,724433,724433,724433,724433
3103,1,1.000,828497,828497,828497,828497,828497,828497,828497,828497,828497
3104,3,3.000,154362,154362,169216,336078,684657,684657,684657,684657,684657
3105,2,2.000,156295,156295,847153,501724,847153,847153,847153,847153,847153
3106,6,6.000,142472,143052,144158,206081,144352,518575,518575,518575,518575
3107,2,2.000,144525,144525,634154,389339,634154,634154,634154,634154,634154
3108,4,4.000,142939,143125,547212,368269,639802,639802,639802,639802,639802
3109,3,3.000,73097,73097,154579,295239,658043,658043,658043,658043,658043
3110,4,4.000,82909,142258,143003,281068,756104,756104,756104,756104,756104
3111,3,3.000,155661,155661,185283,257712,432193,432193,432193,432193,432193
3112,2,2.000,155442,155442,534466,344954,534466,534466,534466,534466,534466
3113,4,4.000,143816,153712,507257,388702,750024,750024,750024,750024,750024
3114,1,1.000,482394,482394,482394,482394,482394,482394,482394,482394,482394
3115,3,3.000,143124,143124,581167,516520,825270,825270,825270,825270,825270
3116,3,3.000,143318,143318,144398,281963,558174,558174,558174,558174,558174
3117,4,4.000,143292,144752,159549,157490,182368,182368,182368,182368,182368
3118,2,2.000,155415,155415,847468,501441,847468,847468,847468,847468,847468
3119,4,4.000,142630,145082,179128,236517,479228,479228,479228,479228,479228
3120,3,3.000,143624,143624,155616,382233,847459,847459,847459,847459,847459
3121,3,3.000,182500,182500,495174,548859,968903,968903,968903,968903,968903
3122,1,1.000,637281,637281,637281,637281,637281,637281,637281,637281,637281
3123,2,2.000,142862,142862,561761,352311,561761,561761,561761,561761,561761
3124,2,2.000,77235,77235,868547,472891,868547,868547,868547,868547,868547
3125,3,3.000,168037,168037,182647,412837,887829,887829,887829,887829,887829
3126,2,2.000,165714,165714,971443,568578,971443,971443,971443,971443,971443
3127,1,1.000,1464135,1464135,1464135,1464135,1464135,1464135,1464135,1464135,1464135
3128,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3129,4,4.000,153052,165398,613133,471356,953841,953841,953841,953841,953841
3130,1,1.000,147766,147766,147766,147766,147766,147766,147766,147766,147766
3131,5,5.000,147600,151360,153680,289331,177678,816338,816338,816338,816338
3132,2,2.000,155029,155029,541509,348269,541509,541509,541509,541509,541509
3133,3,3.000,145669,145669,175697,415002,923641,923641,923641,923641,923641
3134,3,3.000,156742,156742,185677,346183,696130,696130,696130,696130,696130
3135,2,2.000,147293,147293,435009,291151,435009,435009,435009,435009,435009
3136,5,5.000,68251,143329,144897,211395,154279,546219,546219,546219,546219
3137,3,3.000,142983,142983,154770,383772,853563,853563,853563,853563,853563
3138,2,2.000,146344,146344,906250,526297,906250,906250,906250,906250,906250
3139,2,2.000,146118,146118,642185,394151,642185,642185,642185,642185,642185
3140,4,4.000,144540,145494,154608,306537,781507,781507,781507,781507,781507
3141,3,3.000,154097,154097,204026,325610,618709,618709,618709,618709,618709
3142,4,4.000,89962,159956,225887,280529,646313,646313,646313,646313,646313
3143,1,1.000,631943,631943,631943,631943,631943,631943,631943,631943,631943
3144,2,2.000,668067,668067,927752,797909,927752,927752,927752,927752,927752
3145,1,1.000,891252,891252,891252,891252,891252,891252,891252,891252,891252
3146,1,1.000,768450,768450,768450,768450,768450,768450,768450,768450,768450
3147,5,5.000,73504,145349,156816,247691,157760,705026,705026,705026,705026
3148,2,2.000,145070,145070,996595,570832,996595,996595,996595,996595,996595
3149,1,1.000,535198,535198,535198,535198,535198,535198,535198,535198,535198
3150,3,3.000,68513,68513,155081,360036,856515,856515,856515,856515,856515
3151,2,2.000,83275,83275,860396,471835,860396,860396,860396,860396,860396
3152,2,2.000,608120,608120,981490,794805,981490,981490,981490,981490,981490
3153,1,1.000,993670,993670,993670,993670,993670,993670,993670,993670,993670
3154,1,1.000,642727,642727,642727,642727,642727,642727,642727,642727,642727
3155,2,2.000,153621,153621,484934,319277,484934,484934,484934,484934,484934
3156,2,2.000,146885,146885,1415845,781365,1415845,1415845,1415845,1415845,1415845
3157,1,1.000,548816,548816,548816,548816,548816,548816,548816,548816,548816
3158,5,5.000,74507,148787,154131,305805,180434,971170,971170,971170,971170
3159,1,1.000,663578,663578,663578,663578,663578,663578,663578,663578,663578
3160,3,3.000,69394,69394,157053,300096,673843,673843,673843,673843,673843
3161,2,2.000,145163,145163,632398,388780,632398,632398,632398,632398,632398
3162,2,2.000,149570,149570,1389482,769526,1389482,1389482,1389482,1389482,1389482
3163,1,1.000,1383320,1383320,1383320,1383320,1383320,1383320,1383320,1383320,1383320
3164,0,0.000,-1,-1,-1,-1,-1,-1,-1,-1,-1
3165,4,4.000,156698,157296,540959,363274,598144,598144,598144,598144,598144
3166,1,1.000,860646,860646,860646,860646,860646,860646,860646,860646,860646
3167,1,1.000,710649,710649,710649,710649,710649,710649,710649,710649,710649
3168,3,3.000,144478,144478,749906,604552,919272,919272,919272,919272,919272
3169,1,1.000,598493,598493,598493,598493,598493,598493,598493,598493,598493
3170,1,1.000,543885,543885,543885,543885,543885,543885,543885,543885,543885
3171,5,5.000,72760,144438,154387,344704,453786,898152,898152,898152,898152
3172,2,2.000,161668,161668,173122,167395,173122,173122,173122,173122,173122
3173,3,3.000,156505,156505,605147,583021,987413,987413,987413,987413,987413
3174,2,2.000,146554,146554,147201,146877,147201,147201,147201,147201,147201
3175,3,3.000,145835,145835,703461,570657,862677,862677,862677,862677,862677
3176,1,1.000,170608,170608,170608,170608,170608,170608,170608,170608,170608
3177,3,3.000,82534,82534,146592,329702,759981,759981,759981,759981,759981
3178,2,2.000,896602,896602,921156,908879,921156,921156,921156,921156,921156
3179,2,2.000,144612,144612,181762,163187,181762,181762,181762,181762,181762
3180,3,3.000,143739,143739,180337,300901,578629,578629,578629,578629,578629
3181,2,2.000,149600,149600,921687,535643,921687,921687,921687,921687,921687
3182,3,3.000,164307,164307,539418,451872,651893,651893,651893,651893,651893
